,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,batter_runs,balls_faced,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,date,batting_team,bowling_team
16,MS Chapman,AR Patel,MJ Guptill,0,0,0,22,0,1,5,3,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
17,MS Chapman,AR Patel,MJ Guptill,0,0,0,22,0,2,6,3,stumped,MS Chapman,RR Pant,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
18,MJ Guptill,YS Chahal,GD Phillips,0,0,0,22,17,11,1,4,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
19,MJ Guptill,YS Chahal,GD Phillips,0,0,0,22,17,12,2,4,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
20,MJ Guptill,YS Chahal,GD Phillips,6,0,6,28,23,13,3,4,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
21,MJ Guptill,YS Chahal,GD Phillips,0,0,0,28,23,14,4,4,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
22,MJ Guptill,YS Chahal,GD Phillips,1,0,1,29,24,15,5,4,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
23,GD Phillips,YS Chahal,MJ Guptill,0,0,0,29,0,1,6,4,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
24,MJ Guptill,AR Patel,GD Phillips,1,0,1,30,25,16,1,5,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
25,GD Phillips,AR Patel,MJ Guptill,0,0,0,30,0,2,2,5,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
26,GD Phillips,AR Patel,MJ Guptill,0,0,0,30,0,3,3,5,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
27,GD Phillips,AR Patel,MJ Guptill,0,0,0,30,0,4,4,5,bowled,GD Phillips,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
28,TL Seifert,AR Patel,MJ Guptill,0,0,0,30,0,1,5,5,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
29,TL Seifert,AR Patel,MJ Guptill,0,0,0,30,0,2,6,5,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
30,MJ Guptill,B Kumar,TL Seifert,0,0,0,30,25,17,1,6,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
31,MJ Guptill,B Kumar,TL Seifert,0,0,0,30,25,18,2,6,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
32,MJ Guptill,B Kumar,TL Seifert,6,0,6,36,31,19,3,6,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
33,MJ Guptill,B Kumar,TL Seifert,1,0,1,37,32,20,4,6,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
34,TL Seifert,B Kumar,MJ Guptill,0,0,0,37,0,3,5,6,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
35,TL Seifert,B Kumar,MJ Guptill,0,0,0,37,0,4,6,6,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
36,MJ Guptill,VR Iyer,TL Seifert,0,0,0,37,32,21,1,7,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
37,MJ Guptill,VR Iyer,TL Seifert,1,0,1,38,33,22,2,7,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
38,TL Seifert,VR Iyer,MJ Guptill,1,0,1,39,1,5,3,7,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
39,MJ Guptill,VR Iyer,TL Seifert,1,0,1,40,34,23,4,7,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
40,TL Seifert,VR Iyer,MJ Guptill,1,0,1,41,2,6,5,7,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
41,MJ Guptill,VR Iyer,TL Seifert,0,0,0,41,34,24,6,7,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
42,TL Seifert,HV Patel,MJ Guptill,1,0,1,42,3,7,1,8,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
43,MJ Guptill,HV Patel,TL Seifert,1,0,1,43,35,25,2,8,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
44,TL Seifert,HV Patel,MJ Guptill,0,0,0,43,3,8,3,8,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
45,TL Seifert,HV Patel,MJ Guptill,0,0,0,43,3,9,4,8,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
46,TL Seifert,HV Patel,MJ Guptill,1,0,1,44,4,10,5,8,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
47,MJ Guptill,HV Patel,TL Seifert,1,0,1,45,36,26,6,8,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
48,MJ Guptill,YS Chahal,TL Seifert,1,0,1,46,37,27,1,9,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
49,TL Seifert,YS Chahal,MJ Guptill,4,0,4,50,8,11,2,9,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
50,TL Seifert,YS Chahal,MJ Guptill,1,0,1,51,9,12,3,9,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
51,MJ Guptill,YS Chahal,TL Seifert,6,0,6,57,43,28,4,9,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
52,MJ Guptill,YS Chahal,TL Seifert,0,0,0,57,43,29,5,9,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
53,MJ Guptill,YS Chahal,TL Seifert,4,0,4,61,47,30,6,9,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
54,TL Seifert,AR Patel,MJ Guptill,2,0,2,63,11,13,1,10,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
55,TL Seifert,AR Patel,MJ Guptill,1,0,1,64,12,14,2,10,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
56,MJ Guptill,AR Patel,TL Seifert,0,0,0,64,47,31,3,10,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
57,MJ Guptill,AR Patel,TL Seifert,0,0,0,64,47,32,4,10,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
58,MJ Guptill,AR Patel,TL Seifert,4,0,4,68,51,33,5,10,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
59,MJ Guptill,AR Patel,TL Seifert,0,0,0,68,51,34,6,10,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
60,TL Seifert,YS Chahal,MJ Guptill,1,0,1,69,13,15,1,11,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
61,MJ Guptill,YS Chahal,TL Seifert,0,0,0,69,51,35,2,11,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
62,MJ Guptill,YS Chahal,TL Seifert,0,0,0,69,51,36,3,11,caught,MJ Guptill,SA Yadav,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
63,TL Seifert,YS Chahal,JDS Neesham,1,0,1,70,14,16,4,11,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
64,JDS Neesham,YS Chahal,TL Seifert,0,0,0,70,0,1,5,11,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
65,JDS Neesham,YS Chahal,TL Seifert,0,0,0,70,0,2,6,11,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
66,TL Seifert,VR Iyer,JDS Neesham,2,0,2,72,16,17,1,12,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
67,TL Seifert,VR Iyer,JDS Neesham,1,0,1,73,17,18,2,12,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
68,JDS Neesham,VR Iyer,TL Seifert,2,0,2,75,2,3,3,12,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
69,JDS Neesham,VR Iyer,TL Seifert,1,0,1,76,3,4,4,12,run out,TL Seifert,Ishan Kishan;RR Pant,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
70,MJ Santner,VR Iyer,JDS Neesham,0,0,0,76,0,1,5,12,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
71,MJ Santner,VR Iyer,JDS Neesham,0,0,0,76,0,2,6,12,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
72,JDS Neesham,HV Patel,MJ Santner,0,0,0,76,3,5,1,13,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
73,JDS Neesham,HV Patel,MJ Santner,0,0,0,76,3,6,2,13,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
74,JDS Neesham,HV Patel,MJ Santner,0,0,0,76,3,7,3,13,caught,JDS Neesham,RR Pant,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
75,MJ Santner,HV Patel,AF Milne,1,0,1,77,1,3,4,13,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
76,AF Milne,HV Patel,MJ Santner,0,0,0,77,0,1,5,13,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
77,AF Milne,HV Patel,MJ Santner,6,0,6,83,6,2,6,13,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
78,MJ Santner,DL Chahar,AF Milne,1,0,1,84,2,4,1,14,run out,MJ Santner,Ishan Kishan,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
79,IS Sodhi,DL Chahar,AF Milne,0,0,0,84,0,1,2,14,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
80,IS Sodhi,DL Chahar,AF Milne,0,0,0,84,0,2,3,14,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
81,IS Sodhi,DL Chahar,AF Milne,4,0,4,88,4,3,4,14,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
82,IS Sodhi,DL Chahar,AF Milne,4,0,4,92,8,4,5,14,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
83,IS Sodhi,DL Chahar,AF Milne,0,0,0,92,8,5,6,14,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
84,AF Milne,YS Chahal,IS Sodhi,0,0,0,92,6,3,1,15,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
85,AF Milne,YS Chahal,IS Sodhi,0,0,0,92,6,4,2,15,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
86,AF Milne,YS Chahal,IS Sodhi,1,0,1,93,7,5,3,15,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
87,IS Sodhi,YS Chahal,AF Milne,0,0,0,93,8,6,4,15,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
88,IS Sodhi,YS Chahal,AF Milne,0,0,0,93,8,7,5,15,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
89,IS Sodhi,YS Chahal,AF Milne,0,0,0,93,8,8,6,15,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
90,AF Milne,VR Iyer,IS Sodhi,0,0,0,93,7,6,1,16,caught,AF Milne,RG Sharma,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
91,LH Ferguson,VR Iyer,IS Sodhi,0,0,0,93,0,1,2,16,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
92,LH Ferguson,VR Iyer,IS Sodhi,0,0,0,93,0,2,3,16,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
93,LH Ferguson,VR Iyer,IS Sodhi,1,0,1,94,1,3,4,16,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
94,IS Sodhi,VR Iyer,LH Ferguson,0,0,0,94,8,9,5,16,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
95,IS Sodhi,VR Iyer,LH Ferguson,1,0,1,95,9,10,6,16,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
96,IS Sodhi,HV Patel,LH Ferguson,0,0,0,95,9,11,1,17,caught,IS Sodhi,SA Yadav,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
97,LH Ferguson,HV Patel,TA Boult,6,0,6,101,7,4,2,17,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
98,LH Ferguson,HV Patel,TA Boult,0,0,0,101,7,5,3,17,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
99,LH Ferguson,HV Patel,TA Boult,6,0,6,107,13,6,4,17,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
100,LH Ferguson,HV Patel,TA Boult,0,1,1,108,13,7,5,17,0,,,wides,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
101,LH Ferguson,HV Patel,TA Boult,1,0,1,109,14,8,6,17,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
102,TA Boult,HV Patel,LH Ferguson,1,0,1,110,1,1,7,17,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
103,TA Boult,DL Chahar,LH Ferguson,1,0,1,111,2,2,1,18,0,,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
104,LH Ferguson,DL Chahar,TA Boult,0,0,0,111,14,9,2,18,caught and bowled,LH Ferguson,,-,bat,India,2,"Eden Gardens, Kolkata",2021-11-21,New Zealand,India
