,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
23,HM Nicholls,Mustafizur Rahman,KS Williamson,0,0,0,25,,7,11,1,6,3,bowled,HM Nicholls,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
24,KS Williamson,Shakib Al Hasan,C Munro,0,0,0,25,,18,14,1,1,4,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
25,KS Williamson,Shakib Al Hasan,C Munro,4,0,4,29,,22,15,1,2,4,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
26,KS Williamson,Shakib Al Hasan,C Munro,0,0,0,29,,22,16,1,3,4,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
27,KS Williamson,Shakib Al Hasan,C Munro,0,0,0,29,,22,17,1,4,4,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
28,KS Williamson,Shakib Al Hasan,C Munro,6,0,6,35,,28,18,1,5,4,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
29,KS Williamson,Shakib Al Hasan,C Munro,0,0,0,35,,28,19,1,6,4,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
30,C Munro,Al-Amin Hossain,KS Williamson,0,0,0,35,,0,1,1,1,5,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
31,C Munro,Al-Amin Hossain,KS Williamson,0,0,0,35,,0,2,1,2,5,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
32,C Munro,Al-Amin Hossain,KS Williamson,0,0,0,35,,0,3,1,3,5,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
33,C Munro,Al-Amin Hossain,KS Williamson,1,0,1,36,,1,4,1,4,5,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
34,KS Williamson,Al-Amin Hossain,C Munro,1,0,1,37,,29,20,1,5,5,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
35,C Munro,Al-Amin Hossain,KS Williamson,2,0,2,39,,3,5,1,6,5,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
36,KS Williamson,Shuvagata Hom,C Munro,0,0,0,39,,29,21,1,1,6,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
37,KS Williamson,Shuvagata Hom,C Munro,1,0,1,40,,30,22,1,2,6,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
38,C Munro,Shuvagata Hom,KS Williamson,1,0,1,41,,4,6,1,3,6,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
39,KS Williamson,Shuvagata Hom,C Munro,1,0,1,42,,31,23,1,4,6,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
40,C Munro,Shuvagata Hom,KS Williamson,1,0,1,43,,5,7,1,5,6,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
41,KS Williamson,Shuvagata Hom,C Munro,1,0,1,44,,32,24,1,6,6,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
42,KS Williamson,Mahmudullah,C Munro,1,0,1,45,,33,25,1,1,7,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
43,C Munro,Mahmudullah,KS Williamson,1,0,1,46,,6,8,1,2,7,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
44,KS Williamson,Mahmudullah,C Munro,1,0,1,47,,34,26,1,3,7,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
45,C Munro,Mahmudullah,KS Williamson,1,0,1,48,,7,9,1,4,7,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
46,KS Williamson,Mahmudullah,C Munro,2,0,2,50,,36,27,1,5,7,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
47,KS Williamson,Mahmudullah,C Munro,2,0,2,52,,38,28,1,6,7,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
48,C Munro,Mustafizur Rahman,KS Williamson,0,0,0,52,,7,10,1,1,8,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
49,C Munro,Mustafizur Rahman,KS Williamson,1,0,1,53,,8,11,1,2,8,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
50,KS Williamson,Mustafizur Rahman,C Munro,4,0,4,57,,42,29,1,3,8,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
51,KS Williamson,Mustafizur Rahman,C Munro,0,0,0,57,,42,30,1,4,8,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
52,KS Williamson,Mustafizur Rahman,C Munro,0,0,0,57,,42,31,1,5,8,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
53,KS Williamson,Mustafizur Rahman,C Munro,0,0,0,57,,42,32,2,6,8,bowled,KS Williamson,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
54,C Munro,Shakib Al Hasan,LRPL Taylor,0,0,0,57,,8,12,2,1,9,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
55,C Munro,Shakib Al Hasan,LRPL Taylor,0,0,0,57,,8,13,2,2,9,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
56,C Munro,Shakib Al Hasan,LRPL Taylor,0,0,0,57,,8,14,2,3,9,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
57,C Munro,Shakib Al Hasan,LRPL Taylor,0,0,0,57,,8,15,2,4,9,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
58,C Munro,Shakib Al Hasan,LRPL Taylor,1,0,1,58,,9,16,2,5,9,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
59,LRPL Taylor,Shakib Al Hasan,C Munro,1,0,1,59,,1,1,2,6,9,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
60,LRPL Taylor,Mashrafe Mortaza,C Munro,1,0,1,60,,2,2,2,1,10,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
61,C Munro,Mashrafe Mortaza,LRPL Taylor,1,0,1,61,,10,17,2,2,10,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
62,LRPL Taylor,Mashrafe Mortaza,C Munro,1,0,1,62,,3,3,2,3,10,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
63,C Munro,Mashrafe Mortaza,LRPL Taylor,1,0,1,63,,11,18,2,4,10,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
64,LRPL Taylor,Mashrafe Mortaza,C Munro,1,0,1,64,,4,4,2,5,10,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
65,C Munro,Mashrafe Mortaza,LRPL Taylor,1,0,1,65,,12,19,2,6,10,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
66,C Munro,Shuvagata Hom,LRPL Taylor,1,0,1,66,,13,20,2,1,11,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
67,LRPL Taylor,Shuvagata Hom,C Munro,1,0,1,67,,5,5,2,2,11,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
68,C Munro,Shuvagata Hom,LRPL Taylor,1,0,1,68,,14,21,2,3,11,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
69,LRPL Taylor,Shuvagata Hom,C Munro,0,0,0,68,,5,6,2,4,11,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
70,LRPL Taylor,Shuvagata Hom,C Munro,1,0,1,69,,6,7,2,5,11,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
71,C Munro,Shuvagata Hom,LRPL Taylor,1,0,1,70,,15,22,2,6,11,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
72,C Munro,Al-Amin Hossain,LRPL Taylor,1,0,1,71,,16,23,2,1,12,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
73,LRPL Taylor,Al-Amin Hossain,C Munro,1,0,1,72,,7,8,2,2,12,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
74,C Munro,Al-Amin Hossain,LRPL Taylor,1,0,1,73,,17,24,2,3,12,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
75,LRPL Taylor,Al-Amin Hossain,C Munro,0,1,1,74,,7,9,2,4,12,0,,,wides,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
76,LRPL Taylor,Al-Amin Hossain,C Munro,0,0,0,74,,7,10,2,5,12,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
77,LRPL Taylor,Al-Amin Hossain,C Munro,0,0,0,74,,7,11,2,6,12,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
78,LRPL Taylor,Al-Amin Hossain,C Munro,0,4,4,78,,7,12,2,7,12,0,,,byes,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
79,C Munro,Mahmudullah,LRPL Taylor,4,0,4,82,,21,25,2,1,13,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
80,C Munro,Mahmudullah,LRPL Taylor,1,0,1,83,,22,26,2,2,13,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
81,LRPL Taylor,Mahmudullah,C Munro,1,0,1,84,,8,13,2,3,13,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
82,C Munro,Mahmudullah,LRPL Taylor,0,0,0,84,,22,27,2,4,13,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
83,C Munro,Mahmudullah,LRPL Taylor,6,0,6,90,,28,28,2,5,13,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
84,C Munro,Mahmudullah,LRPL Taylor,1,0,1,91,,29,29,2,6,13,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
85,C Munro,Al-Amin Hossain,LRPL Taylor,0,0,0,91,,29,30,2,1,14,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
86,C Munro,Al-Amin Hossain,LRPL Taylor,6,0,6,97,,35,31,2,2,14,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
87,C Munro,Al-Amin Hossain,LRPL Taylor,0,1,1,98,,35,32,2,3,14,0,,,legbyes,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
88,LRPL Taylor,Al-Amin Hossain,C Munro,1,0,1,99,,9,14,2,4,14,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
89,C Munro,Al-Amin Hossain,LRPL Taylor,0,0,0,99,,35,33,3,5,14,bowled,C Munro,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
90,CJ Anderson,Al-Amin Hossain,LRPL Taylor,0,0,0,99,,0,1,3,6,14,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
91,LRPL Taylor,Mashrafe Mortaza,CJ Anderson,0,0,0,99,,9,15,3,1,15,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
92,LRPL Taylor,Mashrafe Mortaza,CJ Anderson,1,0,1,100,,10,16,3,2,15,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
93,CJ Anderson,Mashrafe Mortaza,LRPL Taylor,0,0,0,100,,0,2,3,3,15,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
94,CJ Anderson,Mashrafe Mortaza,LRPL Taylor,0,0,0,100,,0,3,4,4,15,bowled,CJ Anderson,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
95,GD Elliott,Mashrafe Mortaza,LRPL Taylor,1,0,1,101,,1,1,4,5,15,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
96,LRPL Taylor,Mashrafe Mortaza,GD Elliott,4,0,4,105,,14,17,4,6,15,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
97,GD Elliott,Shakib Al Hasan,LRPL Taylor,1,0,1,106,,2,2,4,1,16,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
98,LRPL Taylor,Shakib Al Hasan,GD Elliott,6,0,6,112,,20,18,4,2,16,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
99,LRPL Taylor,Shakib Al Hasan,GD Elliott,1,0,1,113,,21,19,4,3,16,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
100,GD Elliott,Shakib Al Hasan,LRPL Taylor,4,0,4,117,,6,3,4,4,16,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
101,GD Elliott,Shakib Al Hasan,LRPL Taylor,1,0,1,118,,7,4,4,5,16,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
102,LRPL Taylor,Shakib Al Hasan,GD Elliott,0,0,0,118,,21,20,4,6,16,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
103,GD Elliott,Mustafizur Rahman,LRPL Taylor,1,0,1,119,,8,5,4,1,17,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
104,LRPL Taylor,Mustafizur Rahman,GD Elliott,1,0,1,120,,22,21,4,2,17,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
105,GD Elliott,Mustafizur Rahman,LRPL Taylor,1,0,1,121,,9,6,4,3,17,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
106,LRPL Taylor,Mustafizur Rahman,GD Elliott,1,0,1,122,,23,22,4,4,17,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
107,GD Elliott,Mustafizur Rahman,LRPL Taylor,0,0,0,122,,9,7,5,5,17,caught,GD Elliott,Shuvagata Hom,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
108,LRPL Taylor,Mustafizur Rahman,L Ronchi,1,0,1,123,,24,23,5,6,17,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
109,LRPL Taylor,Al-Amin Hossain,L Ronchi,4,0,4,127,,28,24,5,1,18,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
110,LRPL Taylor,Al-Amin Hossain,L Ronchi,0,0,0,127,,28,25,6,2,18,caught,LRPL Taylor,Mohammad Mithun,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
111,L Ronchi,Al-Amin Hossain,MJ Santner,0,0,0,127,,0,1,6,3,18,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
112,L Ronchi,Al-Amin Hossain,MJ Santner,4,0,4,131,,4,2,6,4,18,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
113,L Ronchi,Al-Amin Hossain,MJ Santner,2,0,2,133,,6,3,6,5,18,0,,,-,bat,New Zealand,1,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,New Zealand,Bangladesh,True,145
