,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
20,Fakhar Zaman,C de Grandhomme,Ahmed Shehzad,1,0,1,30,,10,6,0,3,-,3,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
21,Ahmed Shehzad,C de Grandhomme,Fakhar Zaman,0,0,0,30,,19,16,0,4,-,3,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
22,Ahmed Shehzad,C de Grandhomme,Fakhar Zaman,0,0,0,30,,19,17,0,5,-,3,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
23,Ahmed Shehzad,C de Grandhomme,Fakhar Zaman,0,0,0,30,,19,18,1,6,-,3,"{'by': 'New Zealand', 'batter': 'Ahmed Shehzad', 'decision': 'upheld'}",caught,Ahmed Shehzad,TA Blundell,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
24,Fakhar Zaman,TA Boult,Babar Azam,0,0,0,30,,10,7,1,1,-,4,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
25,Fakhar Zaman,TA Boult,Babar Azam,1,0,1,31,,11,8,1,2,-,4,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
26,Babar Azam,TA Boult,Fakhar Zaman,2,0,2,33,,2,1,1,3,-,4,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
27,Babar Azam,TA Boult,Fakhar Zaman,0,0,0,33,,2,2,1,4,-,4,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
28,Babar Azam,TA Boult,Fakhar Zaman,1,0,1,34,,3,3,1,5,-,4,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
29,Fakhar Zaman,TA Boult,Babar Azam,0,0,0,34,,11,9,1,6,-,4,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
30,Babar Azam,C de Grandhomme,Fakhar Zaman,0,0,0,34,,3,4,1,1,-,5,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
31,Babar Azam,C de Grandhomme,Fakhar Zaman,0,0,0,34,,3,5,1,2,-,5,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
32,Babar Azam,C de Grandhomme,Fakhar Zaman,4,0,4,38,,7,6,1,3,-,5,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
33,Babar Azam,C de Grandhomme,Fakhar Zaman,1,0,1,39,,8,7,1,4,-,5,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
34,Fakhar Zaman,C de Grandhomme,Babar Azam,6,0,6,45,,17,10,1,5,-,5,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
35,Fakhar Zaman,C de Grandhomme,Babar Azam,0,0,0,45,,17,11,1,6,-,5,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
36,Babar Azam,IS Sodhi,Fakhar Zaman,1,0,1,46,,9,8,1,1,-,6,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
37,Fakhar Zaman,IS Sodhi,Babar Azam,1,1,2,48,,18,12,1,2,noballs,6,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
38,Babar Azam,IS Sodhi,Fakhar Zaman,2,0,2,50,,11,9,1,3,-,6,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
39,Babar Azam,IS Sodhi,Fakhar Zaman,1,0,1,51,,12,10,1,4,-,6,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
40,Fakhar Zaman,IS Sodhi,Babar Azam,0,0,0,51,,18,13,1,5,-,6,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
41,Fakhar Zaman,IS Sodhi,Babar Azam,0,0,0,51,,18,14,1,6,-,6,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
42,Fakhar Zaman,IS Sodhi,Babar Azam,1,0,1,52,,19,15,1,7,-,6,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
43,Fakhar Zaman,MJ Santner,Babar Azam,1,0,1,53,,20,16,1,1,-,7,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
44,Babar Azam,MJ Santner,Fakhar Zaman,1,0,1,54,,13,11,1,2,-,7,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
45,Fakhar Zaman,MJ Santner,Babar Azam,1,0,1,55,,21,17,1,3,-,7,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
46,Babar Azam,MJ Santner,Fakhar Zaman,2,0,2,57,,15,12,1,4,-,7,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
47,Babar Azam,MJ Santner,Fakhar Zaman,0,0,0,57,,15,13,1,5,-,7,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
48,Babar Azam,MJ Santner,Fakhar Zaman,0,0,0,57,,15,14,1,6,-,7,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
49,Fakhar Zaman,IS Sodhi,Babar Azam,1,0,1,58,,22,18,1,1,-,8,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
50,Babar Azam,IS Sodhi,Fakhar Zaman,1,0,1,59,,16,15,1,2,-,8,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
51,Fakhar Zaman,IS Sodhi,Babar Azam,4,0,4,63,,26,19,1,3,-,8,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
52,Fakhar Zaman,IS Sodhi,Babar Azam,1,0,1,64,,27,20,1,4,-,8,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
53,Babar Azam,IS Sodhi,Fakhar Zaman,2,0,2,66,,18,16,1,5,-,8,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
54,Babar Azam,IS Sodhi,Fakhar Zaman,0,0,0,66,,18,17,2,6,-,8,,caught,Babar Azam,KS Williamson,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
55,Fakhar Zaman,C de Grandhomme,Sarfraz Ahmed,0,0,0,66,,27,21,2,1,-,9,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
56,Fakhar Zaman,C de Grandhomme,Sarfraz Ahmed,1,0,1,67,,28,22,2,2,-,9,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
57,Sarfraz Ahmed,C de Grandhomme,Fakhar Zaman,0,0,0,67,,0,1,2,3,-,9,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
58,Sarfraz Ahmed,C de Grandhomme,Fakhar Zaman,1,0,1,68,,1,2,2,4,-,9,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
59,Fakhar Zaman,C de Grandhomme,Sarfraz Ahmed,0,0,0,68,,28,23,2,5,-,9,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
60,Fakhar Zaman,C de Grandhomme,Sarfraz Ahmed,4,0,4,72,,32,24,2,6,-,9,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
61,Sarfraz Ahmed,IS Sodhi,Fakhar Zaman,3,0,3,75,,4,3,2,1,-,10,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
62,Fakhar Zaman,IS Sodhi,Sarfraz Ahmed,1,0,1,76,,33,25,2,2,-,10,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
63,Sarfraz Ahmed,IS Sodhi,Fakhar Zaman,1,0,1,77,,5,4,2,3,-,10,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
64,Fakhar Zaman,IS Sodhi,Sarfraz Ahmed,4,0,4,81,,37,26,2,4,-,10,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
65,Fakhar Zaman,IS Sodhi,Sarfraz Ahmed,1,0,1,82,,38,27,2,5,-,10,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
66,Sarfraz Ahmed,IS Sodhi,Fakhar Zaman,0,0,0,82,,5,5,2,6,-,10,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
67,Fakhar Zaman,MJ Santner,Sarfraz Ahmed,1,0,1,83,,39,28,2,1,-,11,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
68,Sarfraz Ahmed,MJ Santner,Fakhar Zaman,1,0,1,84,,6,6,2,2,-,11,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
69,Fakhar Zaman,MJ Santner,Sarfraz Ahmed,1,0,1,85,,40,29,2,3,-,11,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
70,Sarfraz Ahmed,MJ Santner,Fakhar Zaman,4,0,4,89,,10,7,2,4,-,11,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
71,Sarfraz Ahmed,MJ Santner,Fakhar Zaman,0,0,0,89,,10,8,2,5,-,11,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
72,Sarfraz Ahmed,MJ Santner,Fakhar Zaman,4,0,4,93,,14,9,2,6,-,11,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
73,Fakhar Zaman,TG Southee,Sarfraz Ahmed,2,0,2,95,,42,30,2,1,-,12,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
74,Fakhar Zaman,TG Southee,Sarfraz Ahmed,2,0,2,97,,44,31,2,2,-,12,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
75,Fakhar Zaman,TG Southee,Sarfraz Ahmed,0,0,0,97,,44,32,2,3,-,12,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
76,Fakhar Zaman,TG Southee,Sarfraz Ahmed,1,0,1,98,,45,33,2,4,-,12,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
77,Sarfraz Ahmed,TG Southee,Fakhar Zaman,2,0,2,100,,16,10,2,5,-,12,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
78,Sarfraz Ahmed,TG Southee,Fakhar Zaman,1,0,1,101,,17,11,2,6,-,12,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
79,Sarfraz Ahmed,MJ Santner,Fakhar Zaman,3,0,3,104,,20,12,2,1,-,13,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
80,Fakhar Zaman,MJ Santner,Sarfraz Ahmed,0,0,0,104,,45,34,2,2,-,13,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
81,Fakhar Zaman,MJ Santner,Sarfraz Ahmed,1,0,1,105,,46,35,2,3,-,13,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
82,Sarfraz Ahmed,MJ Santner,Fakhar Zaman,1,0,1,106,,21,13,2,4,-,13,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
83,Fakhar Zaman,MJ Santner,Sarfraz Ahmed,0,0,0,106,,46,36,3,5,-,13,,caught,Fakhar Zaman,TC Bruce,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
84,Sarfraz Ahmed,MJ Santner,Haris Sohail,1,0,1,107,,22,14,3,6,-,13,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
85,Sarfraz Ahmed,C de Grandhomme,Haris Sohail,1,0,1,108,,23,15,3,1,-,14,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
86,Haris Sohail,C de Grandhomme,Sarfraz Ahmed,1,0,1,109,,1,1,3,2,-,14,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
87,Sarfraz Ahmed,C de Grandhomme,Haris Sohail,0,1,1,110,,23,16,3,3,wides,14,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
88,Sarfraz Ahmed,C de Grandhomme,Haris Sohail,4,0,4,114,,27,17,3,4,-,14,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
89,Sarfraz Ahmed,C de Grandhomme,Haris Sohail,1,0,1,115,,28,18,3,5,-,14,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
90,Haris Sohail,C de Grandhomme,Sarfraz Ahmed,2,0,2,117,,3,2,3,6,-,14,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
91,Haris Sohail,C de Grandhomme,Sarfraz Ahmed,4,0,4,121,,7,3,3,7,-,14,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
92,Sarfraz Ahmed,MJ Santner,Haris Sohail,1,0,1,122,,29,19,3,1,-,15,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
93,Haris Sohail,MJ Santner,Sarfraz Ahmed,1,0,1,123,,8,4,3,2,-,15,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
94,Sarfraz Ahmed,MJ Santner,Haris Sohail,0,0,0,123,,29,20,3,3,-,15,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
95,Sarfraz Ahmed,MJ Santner,Haris Sohail,0,0,0,123,,29,21,3,4,-,15,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
96,Sarfraz Ahmed,MJ Santner,Haris Sohail,0,0,0,123,,29,22,4,5,-,15,,caught,Sarfraz Ahmed,IS Sodhi,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
97,Umar Amin,MJ Santner,Haris Sohail,0,0,0,123,,0,1,4,6,-,15,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
98,Haris Sohail,TA Boult,Umar Amin,4,0,4,127,,12,5,4,1,-,16,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
99,Haris Sohail,TA Boult,Umar Amin,1,0,1,128,,13,6,4,2,-,16,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
100,Umar Amin,TA Boult,Haris Sohail,1,0,1,129,,1,2,4,3,-,16,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
101,Haris Sohail,TA Boult,Umar Amin,0,0,0,129,,13,7,4,4,-,16,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
102,Haris Sohail,TA Boult,Umar Amin,0,1,1,130,,13,8,4,5,wides,16,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
103,Haris Sohail,TA Boult,Umar Amin,4,0,4,134,,17,9,4,6,-,16,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
104,Haris Sohail,TA Boult,Umar Amin,1,0,1,135,,18,10,4,7,-,16,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
105,Haris Sohail,IS Sodhi,Umar Amin,1,0,1,136,,19,11,4,1,-,17,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
106,Umar Amin,IS Sodhi,Haris Sohail,6,0,6,142,,7,3,4,2,-,17,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
107,Umar Amin,IS Sodhi,Haris Sohail,2,0,2,144,,9,4,4,3,-,17,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
108,Umar Amin,IS Sodhi,Haris Sohail,6,0,6,150,,15,5,4,4,-,17,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
109,Umar Amin,IS Sodhi,Haris Sohail,6,0,6,156,,21,6,4,5,-,17,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
110,Umar Amin,IS Sodhi,Haris Sohail,0,0,0,156,,21,7,5,6,-,17,,caught,Umar Amin,C de Grandhomme,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
111,Faheem Ashraf,TA Boult,Haris Sohail,2,0,2,158,,2,1,5,1,-,18,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
112,Faheem Ashraf,TA Boult,Haris Sohail,4,0,4,162,,6,2,5,2,-,18,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
113,Faheem Ashraf,TA Boult,Haris Sohail,2,0,2,164,,8,3,5,3,-,18,,0,,,bat,Pakistan,1,Bay Oval,2018,01,Pakistan_New Zealand_2018-01-28,Pakistan,Pakistan,New Zealand,True,181
