,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,batter_runs,balls_faced,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,date,batting_team,bowling_team
23,BB McCullum,JM Anderson,LRPL Taylor,0,0,0,14,0,8,6,4,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
24,LRPL Taylor,SCJ Broad,BB McCullum,0,0,0,14,0,1,1,5,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
25,LRPL Taylor,SCJ Broad,BB McCullum,0,0,0,14,0,2,2,5,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
26,LRPL Taylor,SCJ Broad,BB McCullum,0,0,0,14,0,3,3,5,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
27,LRPL Taylor,SCJ Broad,BB McCullum,4,0,4,18,4,4,4,5,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
28,LRPL Taylor,SCJ Broad,BB McCullum,0,0,0,18,4,5,5,5,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
29,LRPL Taylor,SCJ Broad,BB McCullum,1,0,1,19,5,6,6,5,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
30,LRPL Taylor,JM Anderson,BB McCullum,4,0,4,23,9,7,1,6,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
31,LRPL Taylor,JM Anderson,BB McCullum,6,0,6,29,15,8,2,6,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
32,LRPL Taylor,JM Anderson,BB McCullum,0,0,0,29,15,9,3,6,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
33,LRPL Taylor,JM Anderson,BB McCullum,4,0,4,33,19,10,4,6,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
34,LRPL Taylor,JM Anderson,BB McCullum,0,0,0,33,19,11,5,6,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
35,LRPL Taylor,JM Anderson,BB McCullum,0,0,0,33,19,12,6,6,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
36,BB McCullum,LJ Wright,LRPL Taylor,1,0,1,34,1,9,1,7,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
37,LRPL Taylor,LJ Wright,BB McCullum,0,0,0,34,19,13,2,7,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
38,LRPL Taylor,LJ Wright,BB McCullum,0,0,0,34,19,14,3,7,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
39,LRPL Taylor,LJ Wright,BB McCullum,0,0,0,34,19,15,4,7,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
40,LRPL Taylor,LJ Wright,BB McCullum,6,0,6,40,25,16,5,7,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
41,LRPL Taylor,LJ Wright,BB McCullum,0,0,0,40,25,17,6,7,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
42,BB McCullum,PD Collingwood,LRPL Taylor,2,0,2,42,3,10,1,8,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
43,BB McCullum,PD Collingwood,LRPL Taylor,0,0,0,42,3,11,2,8,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
44,BB McCullum,PD Collingwood,LRPL Taylor,3,0,3,45,6,12,3,8,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
45,LRPL Taylor,PD Collingwood,BB McCullum,0,0,0,45,25,18,4,8,bowled,LRPL Taylor,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
46,SB Styris,PD Collingwood,BB McCullum,1,0,1,46,1,1,5,8,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
47,BB McCullum,PD Collingwood,SB Styris,2,0,2,48,8,13,6,8,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
48,SB Styris,LJ Wright,BB McCullum,1,0,1,49,2,2,1,9,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
49,BB McCullum,LJ Wright,SB Styris,1,0,1,50,9,14,2,9,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
50,SB Styris,LJ Wright,BB McCullum,0,0,0,50,2,3,3,9,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
51,SB Styris,LJ Wright,BB McCullum,0,0,0,50,2,4,4,9,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
52,SB Styris,LJ Wright,BB McCullum,0,0,0,50,2,5,5,9,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
53,SB Styris,LJ Wright,BB McCullum,0,0,0,50,2,6,6,9,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
54,BB McCullum,PD Collingwood,SB Styris,0,0,0,50,9,15,1,10,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
55,BB McCullum,PD Collingwood,SB Styris,1,0,1,51,10,16,2,10,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
56,SB Styris,PD Collingwood,BB McCullum,1,0,1,52,3,7,3,10,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
57,BB McCullum,PD Collingwood,SB Styris,2,0,2,54,12,17,4,10,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
58,BB McCullum,PD Collingwood,SB Styris,4,0,4,58,16,18,5,10,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
59,BB McCullum,PD Collingwood,SB Styris,1,0,1,59,17,19,6,10,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
60,BB McCullum,LJ Wright,SB Styris,0,0,0,59,17,20,1,11,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
61,BB McCullum,LJ Wright,SB Styris,6,0,6,65,23,21,2,11,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
62,BB McCullum,LJ Wright,SB Styris,1,0,1,66,24,22,3,11,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
63,SB Styris,LJ Wright,BB McCullum,1,0,1,67,4,8,4,11,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
64,BB McCullum,LJ Wright,SB Styris,0,0,0,67,24,23,5,11,bowled,BB McCullum,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
65,PG Fulton,LJ Wright,SB Styris,0,0,0,67,0,1,6,11,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
66,SB Styris,GP Swann,PG Fulton,1,0,1,68,5,9,1,12,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
67,PG Fulton,GP Swann,SB Styris,0,0,0,68,0,2,2,12,bowled,PG Fulton,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
68,DR Flynn,GP Swann,SB Styris,0,0,0,68,0,1,3,12,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
69,DR Flynn,GP Swann,SB Styris,0,0,0,68,0,2,4,12,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
70,DR Flynn,GP Swann,SB Styris,1,0,1,69,1,3,5,12,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
71,SB Styris,GP Swann,DR Flynn,0,0,0,69,5,10,6,12,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
72,DR Flynn,AD Mascarenhas,SB Styris,1,0,1,70,2,4,1,13,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
73,SB Styris,AD Mascarenhas,DR Flynn,0,1,1,71,5,11,2,13,0,,,legbyes,field,England,1,Old Trafford,2008-06-13,New Zealand,England
74,DR Flynn,AD Mascarenhas,SB Styris,0,0,0,71,2,5,3,13,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
75,DR Flynn,AD Mascarenhas,SB Styris,1,0,1,72,3,6,4,13,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
76,SB Styris,AD Mascarenhas,DR Flynn,0,0,0,72,5,12,5,13,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
77,SB Styris,AD Mascarenhas,DR Flynn,0,0,0,72,5,13,6,13,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
78,DR Flynn,GP Swann,SB Styris,1,0,1,73,4,7,1,14,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
79,SB Styris,GP Swann,DR Flynn,0,0,0,73,5,14,2,14,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
80,SB Styris,GP Swann,DR Flynn,1,0,1,74,6,15,3,14,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
81,DR Flynn,GP Swann,SB Styris,1,0,1,75,5,8,4,14,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
82,SB Styris,GP Swann,DR Flynn,1,0,1,76,7,16,5,14,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
83,DR Flynn,GP Swann,SB Styris,2,0,2,78,7,9,6,14,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
84,SB Styris,AD Mascarenhas,DR Flynn,0,0,0,78,7,17,1,15,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
85,SB Styris,AD Mascarenhas,DR Flynn,0,0,0,78,7,18,2,15,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
86,SB Styris,AD Mascarenhas,DR Flynn,1,0,1,79,8,19,3,15,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
87,DR Flynn,AD Mascarenhas,SB Styris,6,0,6,85,13,10,4,15,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
88,DR Flynn,AD Mascarenhas,SB Styris,0,0,0,85,13,11,5,15,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
89,DR Flynn,AD Mascarenhas,SB Styris,1,0,1,86,14,12,6,15,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
90,DR Flynn,GP Swann,SB Styris,4,0,4,90,18,13,1,16,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
91,DR Flynn,GP Swann,SB Styris,1,0,1,91,19,14,2,16,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
92,SB Styris,GP Swann,DR Flynn,1,0,1,92,9,20,3,16,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
93,DR Flynn,GP Swann,SB Styris,1,0,1,93,20,15,4,16,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
94,SB Styris,GP Swann,DR Flynn,1,0,1,94,10,21,5,16,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
95,DR Flynn,GP Swann,SB Styris,1,0,1,95,21,16,6,16,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
96,DR Flynn,SCJ Broad,SB Styris,1,0,1,96,22,17,1,17,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
97,SB Styris,SCJ Broad,DR Flynn,0,0,0,96,10,22,2,17,bowled,SB Styris,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
98,DL Vettori,SCJ Broad,DR Flynn,0,0,0,96,0,1,3,17,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
99,DL Vettori,SCJ Broad,DR Flynn,0,0,0,96,0,2,4,17,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
100,DL Vettori,SCJ Broad,DR Flynn,1,0,1,97,1,3,5,17,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
101,DR Flynn,SCJ Broad,DL Vettori,1,0,1,98,23,18,6,17,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
102,DR Flynn,GP Swann,DL Vettori,0,0,0,98,23,19,1,18,stumped,DR Flynn,TR Ambrose,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
103,KD Mills,GP Swann,DL Vettori,0,0,0,98,0,1,2,18,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
104,KD Mills,GP Swann,DL Vettori,1,0,1,99,1,2,3,18,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
105,DL Vettori,GP Swann,KD Mills,1,0,1,100,2,4,4,18,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
106,KD Mills,GP Swann,DL Vettori,1,0,1,101,2,3,5,18,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
107,DL Vettori,GP Swann,KD Mills,1,0,1,102,3,5,6,18,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
108,DL Vettori,LJ Wright,KD Mills,4,0,4,106,7,6,1,19,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
109,DL Vettori,LJ Wright,KD Mills,0,0,0,106,7,7,2,19,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
110,DL Vettori,LJ Wright,KD Mills,1,0,1,107,8,8,3,19,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
111,KD Mills,LJ Wright,DL Vettori,2,0,2,109,4,4,4,19,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
112,KD Mills,LJ Wright,DL Vettori,4,0,4,113,8,5,5,19,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
113,KD Mills,LJ Wright,DL Vettori,4,0,4,117,12,6,6,19,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
114,DL Vettori,JM Anderson,KD Mills,1,0,1,118,9,9,1,20,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
115,KD Mills,JM Anderson,DL Vettori,0,0,0,118,12,7,2,20,caught,KD Mills,IR Bell,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
116,DL Vettori,JM Anderson,MJ Mason,0,1,1,119,9,10,3,20,0,,,wides,field,England,1,Old Trafford,2008-06-13,New Zealand,England
117,DL Vettori,JM Anderson,MJ Mason,1,0,1,120,10,11,4,20,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
118,MJ Mason,JM Anderson,DL Vettori,1,0,1,121,1,1,5,20,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
119,DL Vettori,JM Anderson,MJ Mason,1,0,1,122,11,12,6,20,0,,,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
120,MJ Mason,JM Anderson,DL Vettori,1,0,1,123,2,2,7,20,run out,MJ Mason,LJ Wright;TR Ambrose,-,field,England,1,Old Trafford,2008-06-13,New Zealand,England
