,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
15,Imran Farhat,JA Morkel,Mohammad Hafeez,4,0,4,18,,8,8,1,4,2,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
16,Imran Farhat,JA Morkel,Mohammad Hafeez,0,0,0,18,,8,9,1,5,2,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
17,Imran Farhat,JA Morkel,Mohammad Hafeez,0,0,0,18,,8,10,1,6,2,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
18,Mohammad Hafeez,LL Tsotsobe,Imran Farhat,0,0,0,18,,4,3,1,1,3,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
19,Mohammad Hafeez,LL Tsotsobe,Imran Farhat,4,0,4,22,,8,4,1,2,3,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
20,Mohammad Hafeez,LL Tsotsobe,Imran Farhat,4,0,4,26,,12,5,1,3,3,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
21,Mohammad Hafeez,LL Tsotsobe,Imran Farhat,1,0,1,27,,13,6,1,4,3,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
22,Imran Farhat,LL Tsotsobe,Mohammad Hafeez,1,0,1,28,,9,11,1,5,3,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
23,Mohammad Hafeez,LL Tsotsobe,Imran Farhat,1,0,1,29,,14,7,1,6,3,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
24,Mohammad Hafeez,M Morkel,Imran Farhat,0,0,0,29,,14,8,1,1,4,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
25,Mohammad Hafeez,M Morkel,Imran Farhat,0,0,0,29,,14,9,2,2,4,bowled,Mohammad Hafeez,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
26,Misbah-ul-Haq,M Morkel,Imran Farhat,0,0,0,29,,0,1,2,3,4,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
27,Misbah-ul-Haq,M Morkel,Imran Farhat,0,0,0,29,,0,2,2,4,4,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
28,Misbah-ul-Haq,M Morkel,Imran Farhat,0,0,0,29,,0,3,2,5,4,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
29,Misbah-ul-Haq,M Morkel,Imran Farhat,0,0,0,29,,0,4,2,6,4,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
30,Imran Farhat,LL Tsotsobe,Misbah-ul-Haq,0,0,0,29,,9,12,3,1,5,bowled,Imran Farhat,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
31,Umar Akmal,LL Tsotsobe,Misbah-ul-Haq,0,0,0,29,,0,1,3,2,5,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
32,Umar Akmal,LL Tsotsobe,Misbah-ul-Haq,0,0,0,29,,0,2,3,3,5,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
33,Umar Akmal,LL Tsotsobe,Misbah-ul-Haq,1,0,1,30,,1,3,3,4,5,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
34,Misbah-ul-Haq,LL Tsotsobe,Umar Akmal,1,0,1,31,,1,5,3,5,5,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
35,Umar Akmal,LL Tsotsobe,Misbah-ul-Haq,4,0,4,35,,5,4,3,6,5,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
36,Misbah-ul-Haq,J Botha,Umar Akmal,0,0,0,35,,1,6,3,1,6,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
37,Misbah-ul-Haq,J Botha,Umar Akmal,1,0,1,36,,2,7,4,2,6,run out,Umar Akmal,LL Tsotsobe;AB de Villiers,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
38,Shahid Afridi,J Botha,Misbah-ul-Haq,1,0,1,37,,1,1,4,3,6,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
39,Misbah-ul-Haq,J Botha,Shahid Afridi,0,0,0,37,,2,8,4,4,6,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
40,Misbah-ul-Haq,J Botha,Shahid Afridi,0,0,0,37,,2,9,4,5,6,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
41,Misbah-ul-Haq,J Botha,Shahid Afridi,0,0,0,37,,2,10,4,6,6,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
42,Shahid Afridi,J Theron,Misbah-ul-Haq,2,0,2,39,,3,2,4,1,7,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
43,Shahid Afridi,J Theron,Misbah-ul-Haq,0,0,0,39,,3,3,5,2,7,caught,Shahid Afridi,GC Smith,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
44,Misbah-ul-Haq,J Theron,Abdul Razzaq,1,0,1,40,,3,11,5,3,7,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
45,Abdul Razzaq,J Theron,Misbah-ul-Haq,0,0,0,40,,0,1,5,4,7,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
46,Abdul Razzaq,J Theron,Misbah-ul-Haq,0,0,0,40,,0,2,5,5,7,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
47,Abdul Razzaq,J Theron,Misbah-ul-Haq,1,0,1,41,,1,3,5,6,7,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
48,Abdul Razzaq,J Botha,Misbah-ul-Haq,1,0,1,42,,2,4,5,1,8,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
49,Misbah-ul-Haq,J Botha,Abdul Razzaq,0,0,0,42,,3,12,5,2,8,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
50,Misbah-ul-Haq,J Botha,Abdul Razzaq,0,0,0,42,,3,13,5,3,8,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
51,Misbah-ul-Haq,J Botha,Abdul Razzaq,1,0,1,43,,4,14,5,4,8,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
52,Abdul Razzaq,J Botha,Misbah-ul-Haq,0,0,0,43,,2,5,5,5,8,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
53,Abdul Razzaq,J Botha,Misbah-ul-Haq,0,0,0,43,,2,6,5,6,8,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
54,Misbah-ul-Haq,J Theron,Abdul Razzaq,4,0,4,47,,8,15,5,1,9,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
55,Misbah-ul-Haq,J Theron,Abdul Razzaq,1,0,1,48,,9,16,5,2,9,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
56,Abdul Razzaq,J Theron,Misbah-ul-Haq,1,0,1,49,,3,7,5,3,9,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
57,Misbah-ul-Haq,J Theron,Abdul Razzaq,0,0,0,49,,9,17,5,4,9,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
58,Misbah-ul-Haq,J Theron,Abdul Razzaq,0,1,1,50,,9,18,5,5,9,0,,,wides,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
59,Misbah-ul-Haq,J Theron,Abdul Razzaq,1,0,1,51,,10,19,5,6,9,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
60,Abdul Razzaq,J Theron,Misbah-ul-Haq,1,0,1,52,,4,8,5,7,9,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
61,Abdul Razzaq,J Botha,Misbah-ul-Haq,0,0,0,52,,4,9,5,1,10,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
62,Abdul Razzaq,J Botha,Misbah-ul-Haq,1,0,1,53,,5,10,5,2,10,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
63,Misbah-ul-Haq,J Botha,Abdul Razzaq,1,0,1,54,,11,20,5,3,10,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
64,Abdul Razzaq,J Botha,Misbah-ul-Haq,0,0,0,54,,5,11,5,4,10,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
65,Abdul Razzaq,J Botha,Misbah-ul-Haq,0,1,1,55,,5,12,5,5,10,0,,,wides,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
66,Abdul Razzaq,J Botha,Misbah-ul-Haq,0,0,0,55,,5,13,5,6,10,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
67,Abdul Razzaq,J Botha,Misbah-ul-Haq,0,0,0,55,,5,14,5,7,10,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
68,Misbah-ul-Haq,M Morkel,Abdul Razzaq,1,0,1,56,,12,21,5,1,11,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
69,Abdul Razzaq,M Morkel,Misbah-ul-Haq,1,0,1,57,,6,15,5,2,11,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
70,Misbah-ul-Haq,M Morkel,Abdul Razzaq,1,0,1,58,,13,22,5,3,11,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
71,Abdul Razzaq,M Morkel,Misbah-ul-Haq,0,0,0,58,,6,16,5,4,11,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
72,Abdul Razzaq,M Morkel,Misbah-ul-Haq,0,0,0,58,,6,17,5,5,11,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
73,Abdul Razzaq,M Morkel,Misbah-ul-Haq,1,0,1,59,,7,18,5,6,11,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
74,Abdul Razzaq,J Botha,Misbah-ul-Haq,6,0,6,65,,13,19,5,1,12,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
75,Abdul Razzaq,J Botha,Misbah-ul-Haq,1,0,1,66,,14,20,5,2,12,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
76,Misbah-ul-Haq,J Botha,Abdul Razzaq,0,0,0,66,,13,23,5,3,12,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
77,Misbah-ul-Haq,J Botha,Abdul Razzaq,1,0,1,67,,14,24,5,4,12,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
78,Abdul Razzaq,J Botha,Misbah-ul-Haq,0,1,1,68,,14,21,5,5,12,0,,,wides,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
79,Abdul Razzaq,J Botha,Misbah-ul-Haq,0,0,0,68,,14,22,5,6,12,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
80,Abdul Razzaq,J Botha,Misbah-ul-Haq,1,0,1,69,,15,23,5,7,12,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
81,Abdul Razzaq,M Morkel,Misbah-ul-Haq,0,0,0,69,,15,24,5,1,13,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
82,Abdul Razzaq,M Morkel,Misbah-ul-Haq,0,0,0,69,,15,25,5,2,13,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
83,Abdul Razzaq,M Morkel,Misbah-ul-Haq,1,0,1,70,,16,26,5,3,13,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
84,Misbah-ul-Haq,M Morkel,Abdul Razzaq,1,0,1,71,,15,25,5,4,13,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
85,Abdul Razzaq,M Morkel,Misbah-ul-Haq,1,0,1,72,,17,27,5,5,13,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
86,Misbah-ul-Haq,M Morkel,Abdul Razzaq,0,2,2,74,,15,26,5,6,13,0,,,legbyes,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
87,Abdul Razzaq,JA Morkel,Misbah-ul-Haq,1,0,1,75,,18,28,5,1,14,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
88,Misbah-ul-Haq,JA Morkel,Abdul Razzaq,1,0,1,76,,16,27,5,2,14,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
89,Abdul Razzaq,JA Morkel,Misbah-ul-Haq,1,0,1,77,,19,29,5,3,14,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
90,Misbah-ul-Haq,JA Morkel,Abdul Razzaq,1,0,1,78,,17,28,5,4,14,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
91,Abdul Razzaq,JA Morkel,Misbah-ul-Haq,6,0,6,84,,25,30,5,5,14,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
92,Abdul Razzaq,JA Morkel,Misbah-ul-Haq,0,0,0,84,,25,31,6,6,14,caught,Abdul Razzaq,J Theron,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
93,Misbah-ul-Haq,LL Tsotsobe,Zulqarnain Haider,0,1,1,85,,17,29,6,1,15,0,,,legbyes,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
94,Zulqarnain Haider,LL Tsotsobe,Misbah-ul-Haq,0,0,0,85,,0,1,6,2,15,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
95,Zulqarnain Haider,LL Tsotsobe,Misbah-ul-Haq,0,0,0,85,,0,2,6,3,15,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
96,Zulqarnain Haider,LL Tsotsobe,Misbah-ul-Haq,0,0,0,85,,0,3,6,4,15,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
97,Zulqarnain Haider,LL Tsotsobe,Misbah-ul-Haq,0,0,0,85,,0,4,6,5,15,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
98,Zulqarnain Haider,LL Tsotsobe,Misbah-ul-Haq,1,0,1,86,,1,5,6,6,15,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
99,Zulqarnain Haider,JA Morkel,Misbah-ul-Haq,0,0,0,86,,1,6,6,1,16,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
100,Zulqarnain Haider,JA Morkel,Misbah-ul-Haq,1,0,1,87,,2,7,6,2,16,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
101,Misbah-ul-Haq,JA Morkel,Zulqarnain Haider,1,0,1,88,,18,30,6,3,16,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
102,Zulqarnain Haider,JA Morkel,Misbah-ul-Haq,2,0,2,90,,4,8,6,4,16,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
103,Zulqarnain Haider,JA Morkel,Misbah-ul-Haq,1,0,1,91,,5,9,6,5,16,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
104,Misbah-ul-Haq,JA Morkel,Zulqarnain Haider,0,0,0,91,,18,31,6,6,16,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
105,Zulqarnain Haider,J Theron,Misbah-ul-Haq,1,0,1,92,,6,10,6,1,17,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
106,Misbah-ul-Haq,J Theron,Zulqarnain Haider,0,0,0,92,,18,32,6,2,17,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
107,Misbah-ul-Haq,J Theron,Zulqarnain Haider,2,0,2,94,,20,33,6,3,17,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
108,Misbah-ul-Haq,J Theron,Zulqarnain Haider,1,0,1,95,,21,34,6,4,17,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
109,Zulqarnain Haider,J Theron,Misbah-ul-Haq,4,0,4,99,,10,11,6,5,17,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,False,120
