,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
10,A Balbirnie,AJ Hosein,PR Stirling,1,0,1,17,129,7,4,0,5,2,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
11,PR Stirling,AJ Hosein,A Balbirnie,4,0,4,21,125,14,8,0,6,2,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
12,A Balbirnie,AS Joseph,PR Stirling,1,0,1,22,124,8,5,0,1,3,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
13,PR Stirling,AS Joseph,A Balbirnie,0,0,0,22,124,14,9,0,2,3,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
14,PR Stirling,AS Joseph,A Balbirnie,0,0,0,22,124,14,10,0,3,3,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
15,PR Stirling,AS Joseph,A Balbirnie,0,1,1,23,123,14,11,0,4,3,wides,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
16,PR Stirling,AS Joseph,A Balbirnie,0,0,0,23,123,14,12,0,5,3,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
17,PR Stirling,AS Joseph,A Balbirnie,6,0,6,29,117,20,13,0,6,3,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
18,PR Stirling,AS Joseph,A Balbirnie,2,0,2,31,115,22,14,0,7,3,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
19,A Balbirnie,OF Smith,PR Stirling,4,0,4,35,111,12,6,0,1,4,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
20,A Balbirnie,OF Smith,PR Stirling,6,0,6,41,105,18,7,0,2,4,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
21,A Balbirnie,OF Smith,PR Stirling,4,0,4,45,101,22,8,0,3,4,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
22,A Balbirnie,OF Smith,PR Stirling,0,0,0,45,101,22,9,0,4,4,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
23,A Balbirnie,OF Smith,PR Stirling,0,0,0,45,101,22,10,0,5,4,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
24,A Balbirnie,OF Smith,PR Stirling,0,0,0,45,101,22,11,0,6,4,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
25,PR Stirling,OC McCoy,A Balbirnie,1,0,1,46,100,23,15,0,1,5,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
26,A Balbirnie,OC McCoy,PR Stirling,6,0,6,52,94,28,12,0,2,5,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
27,A Balbirnie,OC McCoy,PR Stirling,0,0,0,52,94,28,13,0,3,5,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
28,A Balbirnie,OC McCoy,PR Stirling,2,0,2,54,92,30,14,0,4,5,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
29,A Balbirnie,OC McCoy,PR Stirling,0,0,0,54,92,30,15,0,5,5,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
30,A Balbirnie,OC McCoy,PR Stirling,0,0,0,54,92,30,16,0,6,5,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
31,PR Stirling,AS Joseph,A Balbirnie,0,0,0,54,92,23,16,0,1,6,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
32,PR Stirling,AS Joseph,A Balbirnie,4,0,4,58,88,27,17,0,2,6,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
33,PR Stirling,AS Joseph,A Balbirnie,4,0,4,62,84,31,18,0,3,6,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
34,PR Stirling,AS Joseph,A Balbirnie,0,0,0,62,84,31,19,0,4,6,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
35,PR Stirling,AS Joseph,A Balbirnie,1,0,1,63,83,32,20,0,5,6,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
36,A Balbirnie,AS Joseph,PR Stirling,1,0,1,64,82,31,17,0,6,6,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
37,A Balbirnie,JO Holder,PR Stirling,1,0,1,65,81,32,18,0,1,7,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
38,PR Stirling,JO Holder,A Balbirnie,1,0,1,66,80,33,21,0,2,7,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
39,A Balbirnie,JO Holder,PR Stirling,4,0,4,70,76,36,19,0,3,7,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
40,A Balbirnie,JO Holder,PR Stirling,0,0,0,70,76,36,20,0,4,7,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
41,A Balbirnie,JO Holder,PR Stirling,1,0,1,71,75,37,21,0,5,7,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
42,PR Stirling,JO Holder,A Balbirnie,1,0,1,72,74,34,22,0,6,7,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
43,PR Stirling,AJ Hosein,A Balbirnie,1,0,1,73,73,35,23,0,1,8,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
44,A Balbirnie,AJ Hosein,PR Stirling,0,0,0,73,73,37,22,0,2,8,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
45,A Balbirnie,AJ Hosein,PR Stirling,0,0,0,73,73,37,23,1,3,8,-,caught,A Balbirnie,KR Mayers,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
46,L Tucker,AJ Hosein,PR Stirling,0,0,0,73,73,0,1,1,4,8,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
47,L Tucker,AJ Hosein,PR Stirling,4,0,4,77,69,4,2,1,5,8,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
48,L Tucker,AJ Hosein,PR Stirling,1,0,1,78,68,5,3,1,6,8,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
49,L Tucker,JO Holder,PR Stirling,0,0,0,78,68,5,4,1,1,9,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
50,L Tucker,JO Holder,PR Stirling,1,0,1,79,67,6,5,1,2,9,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
51,PR Stirling,JO Holder,L Tucker,1,0,1,80,66,36,24,1,3,9,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
52,L Tucker,JO Holder,PR Stirling,2,0,2,82,64,8,6,1,4,9,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
53,L Tucker,JO Holder,PR Stirling,1,0,1,83,63,9,7,1,5,9,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
54,PR Stirling,JO Holder,L Tucker,1,0,1,84,62,37,25,1,6,9,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
55,PR Stirling,AJ Hosein,L Tucker,1,0,1,85,61,38,26,1,1,10,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
56,L Tucker,AJ Hosein,PR Stirling,1,0,1,86,60,10,8,1,2,10,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
57,PR Stirling,AJ Hosein,L Tucker,1,0,1,87,59,39,27,1,3,10,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
58,L Tucker,AJ Hosein,PR Stirling,1,0,1,88,58,11,9,1,4,10,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
59,PR Stirling,AJ Hosein,L Tucker,1,0,1,89,57,40,28,1,5,10,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
60,L Tucker,AJ Hosein,PR Stirling,1,0,1,90,56,12,10,1,6,10,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
61,L Tucker,AS Joseph,PR Stirling,1,0,1,91,55,13,11,1,1,11,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
62,PR Stirling,AS Joseph,L Tucker,0,0,0,91,55,40,29,1,2,11,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
63,PR Stirling,AS Joseph,L Tucker,6,0,6,97,49,46,30,1,3,11,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
64,PR Stirling,AS Joseph,L Tucker,1,0,1,98,48,47,31,1,4,11,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
65,L Tucker,AS Joseph,PR Stirling,3,0,3,101,45,16,12,1,5,11,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
66,PR Stirling,AS Joseph,L Tucker,0,0,0,101,45,47,32,1,6,11,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
67,L Tucker,OF Smith,PR Stirling,1,0,1,102,44,17,13,1,1,12,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
68,PR Stirling,OF Smith,L Tucker,4,0,4,106,40,51,33,1,2,12,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
69,PR Stirling,OF Smith,L Tucker,1,0,1,107,39,52,34,1,3,12,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
70,L Tucker,OF Smith,PR Stirling,0,1,1,108,38,17,14,1,4,12,noballs,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
71,L Tucker,OF Smith,PR Stirling,1,0,1,109,37,18,15,1,5,12,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
72,PR Stirling,OF Smith,L Tucker,1,0,1,110,36,53,35,1,6,12,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
73,L Tucker,OF Smith,PR Stirling,0,0,0,110,36,18,16,1,7,12,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
74,PR Stirling,JO Holder,L Tucker,0,0,0,110,36,53,36,1,1,13,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
75,PR Stirling,JO Holder,L Tucker,1,0,1,111,35,54,37,1,2,13,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
76,L Tucker,JO Holder,PR Stirling,2,0,2,113,33,20,17,1,3,13,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
77,L Tucker,JO Holder,PR Stirling,2,0,2,115,31,22,18,1,4,13,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
78,L Tucker,JO Holder,PR Stirling,0,0,0,115,31,22,19,1,5,13,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
79,L Tucker,JO Holder,PR Stirling,0,0,0,115,31,22,20,1,6,13,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
80,PR Stirling,AJ Hosein,L Tucker,1,0,1,116,30,55,38,1,1,14,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
81,L Tucker,AJ Hosein,PR Stirling,0,0,0,116,30,22,21,1,2,14,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
82,L Tucker,AJ Hosein,PR Stirling,0,0,0,116,30,22,22,1,3,14,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
83,L Tucker,AJ Hosein,PR Stirling,6,0,6,122,24,28,23,1,4,14,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
84,L Tucker,AJ Hosein,PR Stirling,2,0,2,124,22,30,24,1,5,14,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
85,L Tucker,AJ Hosein,PR Stirling,1,0,1,125,21,31,25,1,6,14,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
86,L Tucker,OC McCoy,PR Stirling,0,0,0,125,21,31,26,1,1,15,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
87,L Tucker,OC McCoy,PR Stirling,0,0,0,125,21,31,27,1,2,15,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
88,L Tucker,OC McCoy,PR Stirling,1,0,1,126,20,32,28,1,3,15,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
89,PR Stirling,OC McCoy,L Tucker,1,0,1,127,19,56,39,1,4,15,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
90,L Tucker,OC McCoy,PR Stirling,6,0,6,133,13,38,29,1,5,15,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
91,L Tucker,OC McCoy,PR Stirling,0,0,0,133,13,38,30,1,6,15,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
92,PR Stirling,AS Joseph,L Tucker,4,0,4,137,9,60,40,1,1,16,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
93,PR Stirling,AS Joseph,L Tucker,2,0,2,139,7,62,41,1,2,16,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
94,PR Stirling,AS Joseph,L Tucker,1,0,1,140,6,63,42,1,3,16,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
95,L Tucker,AS Joseph,PR Stirling,0,0,0,140,6,38,31,1,4,16,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
96,L Tucker,AS Joseph,PR Stirling,1,0,1,141,5,39,32,1,5,16,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
97,PR Stirling,AS Joseph,L Tucker,0,0,0,141,5,63,43,1,6,16,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
98,L Tucker,JO Holder,PR Stirling,1,0,1,142,4,40,33,1,1,17,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
99,PR Stirling,JO Holder,L Tucker,1,0,1,143,3,64,44,1,2,17,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
100,L Tucker,JO Holder,PR Stirling,1,0,1,144,2,41,34,1,3,17,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
101,PR Stirling,JO Holder,L Tucker,0,0,0,144,2,64,45,1,4,17,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
102,PR Stirling,JO Holder,L Tucker,0,0,0,144,2,64,46,1,5,17,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
103,PR Stirling,JO Holder,L Tucker,1,0,1,145,1,65,47,1,6,17,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
104,PR Stirling,OC McCoy,L Tucker,0,0,0,145,1,65,48,1,1,18,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
105,PR Stirling,OC McCoy,L Tucker,1,0,1,146,0,66,49,1,2,18,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
106,L Tucker,OC McCoy,PR Stirling,4,0,4,150,-4,45,35,1,3,18,-,0,,,bat,West Indies,2,"Bellerive Oval, Hobart",2022,10,West Indies_Ireland_2022-10-21,Ireland,Ireland,West Indies
