,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
30,N Dickwella,WD Parnell,LD Chandimal,4,0,4,45,124,17,15,1,6,-,5,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
31,LD Chandimal,Imran Tahir,N Dickwella,0,0,0,45,124,5,5,2,1,-,6,bowled,LD Chandimal,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
32,DM de Silva,Imran Tahir,N Dickwella,1,0,1,46,123,1,1,2,2,-,6,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
33,N Dickwella,Imran Tahir,DM de Silva,1,0,1,47,122,18,16,2,3,-,6,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
34,DM de Silva,Imran Tahir,N Dickwella,0,0,0,47,122,1,2,2,4,-,6,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
35,DM de Silva,Imran Tahir,N Dickwella,0,0,0,47,122,1,3,2,5,-,6,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
36,DM de Silva,Imran Tahir,N Dickwella,1,0,1,48,121,2,4,2,6,-,6,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
37,DM de Silva,WD Parnell,N Dickwella,1,0,1,49,120,3,5,2,1,-,7,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
38,N Dickwella,WD Parnell,DM de Silva,0,0,0,49,120,18,17,2,2,-,7,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
39,N Dickwella,WD Parnell,DM de Silva,1,0,1,50,119,19,18,2,3,-,7,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
40,DM de Silva,WD Parnell,N Dickwella,1,0,1,51,118,4,6,2,4,-,7,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
41,N Dickwella,WD Parnell,DM de Silva,4,0,4,55,114,23,19,2,5,-,7,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
42,N Dickwella,WD Parnell,DM de Silva,0,0,0,55,114,23,20,2,6,-,7,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
43,DM de Silva,Imran Tahir,N Dickwella,0,0,0,55,114,4,7,2,1,-,8,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
44,DM de Silva,Imran Tahir,N Dickwella,0,0,0,55,114,4,8,2,2,-,8,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
45,DM de Silva,Imran Tahir,N Dickwella,2,0,2,57,112,6,9,2,3,-,8,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
46,DM de Silva,Imran Tahir,N Dickwella,0,0,0,57,112,6,10,2,4,-,8,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
47,DM de Silva,Imran Tahir,N Dickwella,2,0,2,59,110,8,11,2,5,-,8,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
48,DM de Silva,Imran Tahir,N Dickwella,1,0,1,60,109,9,12,2,6,-,8,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
49,DM de Silva,AL Phehlukwayo,N Dickwella,0,1,1,61,108,9,13,2,1,legbyes,9,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
50,N Dickwella,AL Phehlukwayo,DM de Silva,4,0,4,65,104,27,21,2,2,-,9,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
51,N Dickwella,AL Phehlukwayo,DM de Silva,0,0,0,65,104,27,22,2,3,-,9,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
52,N Dickwella,AL Phehlukwayo,DM de Silva,4,0,4,69,100,31,23,2,4,-,9,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
53,N Dickwella,AL Phehlukwayo,DM de Silva,0,0,0,69,100,31,24,2,5,-,9,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
54,N Dickwella,AL Phehlukwayo,DM de Silva,4,0,4,73,96,35,25,2,6,-,9,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
55,DM de Silva,Imran Tahir,N Dickwella,1,0,1,74,95,10,14,2,1,-,10,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
56,N Dickwella,Imran Tahir,DM de Silva,4,0,4,78,91,39,26,2,2,-,10,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
57,N Dickwella,Imran Tahir,DM de Silva,0,0,0,78,91,39,27,2,3,-,10,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
58,N Dickwella,Imran Tahir,DM de Silva,1,0,1,79,90,40,28,2,4,-,10,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
59,DM de Silva,Imran Tahir,N Dickwella,1,0,1,80,89,11,15,2,5,-,10,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
60,N Dickwella,Imran Tahir,DM de Silva,1,0,1,81,88,41,29,2,6,-,10,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
61,N Dickwella,AL Phehlukwayo,DM de Silva,1,0,1,82,87,42,30,2,1,-,11,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
62,DM de Silva,AL Phehlukwayo,N Dickwella,0,0,0,82,87,11,16,2,2,-,11,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
63,DM de Silva,AL Phehlukwayo,N Dickwella,0,0,0,82,87,11,17,2,3,-,11,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
64,DM de Silva,AL Phehlukwayo,N Dickwella,1,0,1,83,86,12,18,2,4,-,11,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
65,N Dickwella,AL Phehlukwayo,DM de Silva,1,0,1,84,85,43,31,2,5,-,11,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
66,DM de Silva,AL Phehlukwayo,N Dickwella,1,0,1,85,84,13,19,2,6,-,11,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
67,DM de Silva,JT Smuts,N Dickwella,1,0,1,86,83,14,20,2,1,-,12,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
68,N Dickwella,JT Smuts,DM de Silva,1,0,1,87,82,44,32,2,2,-,12,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
69,DM de Silva,JT Smuts,N Dickwella,1,0,1,88,81,15,21,2,3,-,12,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
70,N Dickwella,JT Smuts,DM de Silva,4,0,4,92,77,48,33,2,4,-,12,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
71,N Dickwella,JT Smuts,DM de Silva,2,0,2,94,75,50,34,2,5,-,12,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
72,N Dickwella,JT Smuts,DM de Silva,1,0,1,95,74,51,35,2,6,-,12,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
73,N Dickwella,WD Parnell,DM de Silva,1,0,1,96,73,52,36,2,1,-,13,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
74,DM de Silva,WD Parnell,N Dickwella,1,0,1,97,72,16,22,2,2,-,13,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
75,N Dickwella,WD Parnell,DM de Silva,2,0,2,99,70,54,37,2,3,-,13,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
76,N Dickwella,WD Parnell,DM de Silva,2,0,2,101,68,56,38,2,4,-,13,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
77,N Dickwella,WD Parnell,DM de Silva,0,0,0,101,68,56,39,2,5,-,13,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
78,N Dickwella,WD Parnell,DM de Silva,1,0,1,102,67,57,40,2,6,-,13,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
79,N Dickwella,JT Smuts,DM de Silva,0,0,0,102,67,57,41,2,1,-,14,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
80,N Dickwella,JT Smuts,DM de Silva,4,0,4,106,63,61,42,2,2,-,14,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
81,N Dickwella,JT Smuts,DM de Silva,6,0,6,112,57,67,43,2,3,-,14,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
82,N Dickwella,JT Smuts,DM de Silva,1,0,1,113,56,68,44,2,4,-,14,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
83,DM de Silva,JT Smuts,N Dickwella,1,0,1,114,55,17,23,2,5,-,14,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
84,N Dickwella,JT Smuts,DM de Silva,0,0,0,114,55,68,45,2,6,-,14,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
85,DM de Silva,AL Phehlukwayo,N Dickwella,1,0,1,115,54,18,24,2,1,-,15,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
86,N Dickwella,AL Phehlukwayo,DM de Silva,0,0,0,115,54,68,46,2,2,-,15,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
87,N Dickwella,AL Phehlukwayo,DM de Silva,0,0,0,115,54,68,47,2,3,-,15,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
88,N Dickwella,AL Phehlukwayo,DM de Silva,0,0,0,115,54,68,48,2,4,-,15,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
89,N Dickwella,AL Phehlukwayo,DM de Silva,0,1,1,116,53,68,49,2,5,byes,15,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
90,DM de Silva,AL Phehlukwayo,N Dickwella,0,0,0,116,53,18,25,2,6,-,15,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
91,N Dickwella,Imran Tahir,DM de Silva,0,0,0,116,53,68,50,2,1,-,16,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
92,N Dickwella,Imran Tahir,DM de Silva,0,0,0,116,53,68,51,3,2,-,16,caught,N Dickwella,F Behardien,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
93,DM de Silva,Imran Tahir,S Prasanna,1,0,1,117,52,19,26,3,3,-,16,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
94,S Prasanna,Imran Tahir,DM de Silva,1,0,1,118,51,1,1,3,4,-,16,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
95,DM de Silva,Imran Tahir,S Prasanna,0,0,0,118,51,19,27,4,5,-,16,stumped,DM de Silva,M Mosehle,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
96,BKG Mendis,Imran Tahir,S Prasanna,0,0,0,118,51,0,1,4,6,-,16,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
97,S Prasanna,WD Parnell,BKG Mendis,1,0,1,119,50,2,2,4,1,-,17,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
98,BKG Mendis,WD Parnell,S Prasanna,1,0,1,120,49,1,2,4,2,-,17,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
99,S Prasanna,WD Parnell,BKG Mendis,0,0,0,120,49,2,3,4,3,-,17,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
100,S Prasanna,WD Parnell,BKG Mendis,4,0,4,124,45,6,4,4,4,-,17,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
101,S Prasanna,WD Parnell,BKG Mendis,6,0,6,130,39,12,5,4,5,-,17,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
102,S Prasanna,WD Parnell,BKG Mendis,0,1,1,131,38,12,6,4,6,wides,17,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
103,S Prasanna,WD Parnell,BKG Mendis,6,0,6,137,32,18,7,4,7,-,17,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
104,BKG Mendis,D Paterson,S Prasanna,1,0,1,138,31,2,3,4,1,-,18,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
105,S Prasanna,D Paterson,BKG Mendis,4,0,4,142,27,22,8,4,2,-,18,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
106,S Prasanna,D Paterson,BKG Mendis,0,0,0,142,27,22,9,5,3,-,18,run out,BKG Mendis,D Paterson,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
107,DAS Gunaratne,D Paterson,S Prasanna,0,1,1,143,26,0,1,5,4,legbyes,18,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
108,S Prasanna,D Paterson,DAS Gunaratne,0,0,0,143,26,22,10,5,5,-,18,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
109,S Prasanna,D Paterson,DAS Gunaratne,1,0,1,144,25,23,11,5,6,-,18,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
110,S Prasanna,AL Phehlukwayo,DAS Gunaratne,3,0,3,147,22,26,12,5,1,-,19,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
111,DAS Gunaratne,AL Phehlukwayo,S Prasanna,1,0,1,148,21,1,2,5,2,-,19,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
112,S Prasanna,AL Phehlukwayo,DAS Gunaratne,6,0,6,154,15,32,13,5,3,-,19,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
113,S Prasanna,AL Phehlukwayo,DAS Gunaratne,0,1,1,155,14,32,14,5,4,wides,19,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
114,S Prasanna,AL Phehlukwayo,DAS Gunaratne,0,0,0,155,14,32,15,5,5,-,19,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
115,S Prasanna,AL Phehlukwayo,DAS Gunaratne,0,0,0,155,14,32,16,5,6,-,19,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
116,S Prasanna,AL Phehlukwayo,DAS Gunaratne,4,0,4,159,10,36,17,5,7,-,19,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
117,DAS Gunaratne,D Paterson,S Prasanna,4,0,4,163,6,5,3,5,1,-,20,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
118,DAS Gunaratne,D Paterson,S Prasanna,1,0,1,164,5,6,4,5,2,-,20,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
119,S Prasanna,D Paterson,DAS Gunaratne,1,0,1,165,4,37,18,5,3,-,20,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
120,DAS Gunaratne,D Paterson,S Prasanna,4,0,4,169,0,10,5,5,4,-,20,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
121,DAS Gunaratne,D Paterson,S Prasanna,1,0,1,170,-1,11,6,5,5,-,20,0,,,bat,South Africa,2,Newlands,2017,01,South Africa_Sri Lanka_2017-01-25,Sri Lanka,Sri Lanka,South Africa
