,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
11,RW Chakabva,Nasum Ahmed,CR Ervine,1,0,1,11,171,8,11,0,3,-,1,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
12,CR Ervine,Nasum Ahmed,RW Chakabva,1,0,1,12,170,1,2,0,4,-,1,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
13,RW Chakabva,Nasum Ahmed,CR Ervine,0,0,0,12,170,8,12,0,5,-,1,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
14,RW Chakabva,Nasum Ahmed,CR Ervine,0,0,0,12,170,8,13,0,6,-,1,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
15,CR Ervine,Mustafizur Rahman,RW Chakabva,0,0,0,12,170,1,3,0,1,-,2,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
16,CR Ervine,Mustafizur Rahman,RW Chakabva,2,0,2,14,168,3,4,0,2,-,2,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
17,CR Ervine,Mustafizur Rahman,RW Chakabva,1,0,1,15,167,4,5,0,3,-,2,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
18,RW Chakabva,Mustafizur Rahman,CR Ervine,0,0,0,15,167,8,14,1,4,-,2,caught,RW Chakabva,Nazmul Hossain Shanto,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
19,CR Ervine,Mustafizur Rahman,W Madhevere,4,0,4,19,163,8,6,1,5,-,2,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
20,CR Ervine,Mustafizur Rahman,W Madhevere,0,1,1,20,162,8,7,1,6,wides,2,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
21,CR Ervine,Mustafizur Rahman,W Madhevere,0,0,0,20,162,8,8,1,7,-,2,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
22,W Madhevere,Mosaddek Hossain,CR Ervine,1,0,1,21,161,1,1,1,1,-,3,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
23,CR Ervine,Mosaddek Hossain,W Madhevere,3,0,3,24,158,11,9,1,2,-,3,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
24,W Madhevere,Mosaddek Hossain,CR Ervine,1,0,1,25,157,2,2,1,3,-,3,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
25,CR Ervine,Mosaddek Hossain,W Madhevere,0,0,0,25,157,11,10,1,4,-,3,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
26,CR Ervine,Mosaddek Hossain,W Madhevere,2,0,2,27,155,13,11,1,5,-,3,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
27,CR Ervine,Mosaddek Hossain,W Madhevere,0,1,1,28,154,13,12,1,6,wides,3,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
28,CR Ervine,Mosaddek Hossain,W Madhevere,0,1,1,29,153,13,13,1,7,legbyes,3,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
29,CR Ervine,Shoriful Islam,W Madhevere,4,0,4,33,149,17,14,1,1,-,4,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
30,CR Ervine,Shoriful Islam,W Madhevere,1,0,1,34,148,18,15,1,2,-,4,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
31,W Madhevere,Shoriful Islam,CR Ervine,0,0,0,34,148,2,3,1,3,-,4,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
32,W Madhevere,Shoriful Islam,CR Ervine,1,0,1,35,147,3,4,1,4,-,4,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
33,CR Ervine,Shoriful Islam,W Madhevere,0,0,0,35,147,18,16,1,5,-,4,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
34,CR Ervine,Shoriful Islam,W Madhevere,1,0,1,36,146,19,17,1,6,-,4,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
35,CR Ervine,Taskin Ahmed,W Madhevere,1,0,1,37,145,20,18,1,1,-,5,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
36,W Madhevere,Taskin Ahmed,CR Ervine,4,0,4,41,141,7,5,1,2,-,5,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
37,W Madhevere,Taskin Ahmed,CR Ervine,0,0,0,41,141,7,6,1,3,-,5,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
38,W Madhevere,Taskin Ahmed,CR Ervine,1,0,1,42,140,8,7,1,4,-,5,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
39,CR Ervine,Taskin Ahmed,W Madhevere,1,0,1,43,139,21,19,1,5,-,5,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
40,W Madhevere,Taskin Ahmed,CR Ervine,0,0,0,43,139,8,8,1,6,-,5,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
41,CR Ervine,Mosaddek Hossain,W Madhevere,0,0,0,43,139,21,20,2,1,-,6,bowled,CR Ervine,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
42,SC Williams,Mosaddek Hossain,W Madhevere,1,0,1,44,138,1,1,2,2,-,6,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
43,W Madhevere,Mosaddek Hossain,SC Williams,4,0,4,48,134,12,9,2,3,-,6,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
44,W Madhevere,Mosaddek Hossain,SC Williams,2,0,2,50,132,14,10,2,4,-,6,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
45,W Madhevere,Mosaddek Hossain,SC Williams,1,0,1,51,131,15,11,2,5,-,6,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
46,SC Williams,Mosaddek Hossain,W Madhevere,0,0,0,51,131,1,2,2,6,-,6,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
47,W Madhevere,Nasum Ahmed,SC Williams,1,0,1,52,130,16,12,2,1,-,7,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
48,SC Williams,Nasum Ahmed,W Madhevere,1,0,1,53,129,2,3,2,2,-,7,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
49,W Madhevere,Nasum Ahmed,SC Williams,1,0,1,54,128,17,13,2,3,-,7,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
50,SC Williams,Nasum Ahmed,W Madhevere,4,0,4,58,124,6,4,2,4,-,7,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
51,SC Williams,Nasum Ahmed,W Madhevere,1,0,1,59,123,7,5,2,5,-,7,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
52,W Madhevere,Nasum Ahmed,SC Williams,1,0,1,60,122,18,14,2,6,-,7,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
53,W Madhevere,Mosaddek Hossain,SC Williams,1,0,1,61,121,19,15,2,1,-,8,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
54,SC Williams,Mosaddek Hossain,W Madhevere,1,0,1,62,120,8,6,2,2,-,8,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
55,W Madhevere,Mosaddek Hossain,SC Williams,0,0,0,62,120,19,16,2,3,-,8,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
56,W Madhevere,Mosaddek Hossain,SC Williams,1,0,1,63,119,20,17,2,4,-,8,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
57,SC Williams,Mosaddek Hossain,W Madhevere,1,0,1,64,118,9,7,2,5,-,8,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
58,W Madhevere,Mosaddek Hossain,SC Williams,1,0,1,65,117,21,18,2,6,-,8,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
59,W Madhevere,Shoriful Islam,SC Williams,0,1,1,66,116,21,19,2,1,legbyes,9,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
60,SC Williams,Shoriful Islam,W Madhevere,1,0,1,67,115,10,8,2,2,-,9,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
61,W Madhevere,Shoriful Islam,SC Williams,4,0,4,71,111,25,20,2,3,-,9,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
62,W Madhevere,Shoriful Islam,SC Williams,1,0,1,72,110,26,21,2,4,-,9,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
63,SC Williams,Shoriful Islam,W Madhevere,1,0,1,73,109,11,9,2,5,-,9,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
64,W Madhevere,Shoriful Islam,SC Williams,1,0,1,74,108,27,22,2,6,-,9,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
65,W Madhevere,Afif Hossain,SC Williams,1,0,1,75,107,28,23,2,1,-,10,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
66,SC Williams,Afif Hossain,W Madhevere,0,0,0,75,107,11,10,2,2,-,10,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
67,SC Williams,Afif Hossain,W Madhevere,0,0,0,75,107,11,11,2,3,-,10,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
68,SC Williams,Afif Hossain,W Madhevere,4,0,4,79,103,15,12,2,4,-,10,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
69,SC Williams,Afif Hossain,W Madhevere,1,0,1,80,102,16,13,2,5,-,10,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
70,W Madhevere,Afif Hossain,SC Williams,0,0,0,80,102,28,24,2,6,-,10,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
71,SC Williams,Nasum Ahmed,W Madhevere,6,0,6,86,96,22,14,2,1,-,11,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
72,SC Williams,Nasum Ahmed,W Madhevere,4,0,4,90,92,26,15,2,2,-,11,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
73,SC Williams,Nasum Ahmed,W Madhevere,2,0,2,92,90,28,16,2,3,-,11,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
74,SC Williams,Nasum Ahmed,W Madhevere,4,0,4,96,86,32,17,2,4,-,11,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
75,SC Williams,Nasum Ahmed,W Madhevere,1,0,1,97,85,33,18,2,5,-,11,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
76,W Madhevere,Nasum Ahmed,SC Williams,1,0,1,98,84,29,25,2,6,-,11,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
77,W Madhevere,Mustafizur Rahman,SC Williams,1,0,1,99,83,30,26,2,1,-,12,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
78,SC Williams,Mustafizur Rahman,W Madhevere,0,0,0,99,83,33,19,3,2,-,12,bowled,SC Williams,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
79,Sikandar Raza,Mustafizur Rahman,W Madhevere,2,0,2,101,81,2,1,3,3,-,12,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
80,Sikandar Raza,Mustafizur Rahman,W Madhevere,1,0,1,102,80,3,2,3,4,-,12,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
81,W Madhevere,Mustafizur Rahman,Sikandar Raza,1,0,1,103,79,31,27,3,5,-,12,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
82,Sikandar Raza,Mustafizur Rahman,W Madhevere,4,0,4,107,75,7,3,3,6,-,12,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
83,W Madhevere,Nasum Ahmed,Sikandar Raza,4,0,4,111,71,35,28,3,1,-,13,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
84,W Madhevere,Nasum Ahmed,Sikandar Raza,2,0,2,113,69,37,29,3,2,-,13,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
85,W Madhevere,Nasum Ahmed,Sikandar Raza,0,0,0,113,69,37,30,3,3,-,13,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
86,W Madhevere,Nasum Ahmed,Sikandar Raza,1,0,1,114,68,38,31,3,4,-,13,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
87,Sikandar Raza,Nasum Ahmed,W Madhevere,0,0,0,114,68,7,4,3,5,-,13,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
88,Sikandar Raza,Nasum Ahmed,W Madhevere,0,0,0,114,68,7,5,3,6,-,13,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
89,W Madhevere,Taskin Ahmed,Sikandar Raza,1,0,1,115,67,39,32,3,1,-,14,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
90,Sikandar Raza,Taskin Ahmed,W Madhevere,1,0,1,116,66,8,6,3,2,-,14,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
91,W Madhevere,Taskin Ahmed,Sikandar Raza,4,0,4,120,62,43,33,3,3,-,14,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
92,W Madhevere,Taskin Ahmed,Sikandar Raza,1,0,1,121,61,44,34,3,4,-,14,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
93,Sikandar Raza,Taskin Ahmed,W Madhevere,6,0,6,127,55,14,7,3,5,-,14,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
94,Sikandar Raza,Taskin Ahmed,W Madhevere,1,0,1,128,54,15,8,3,6,-,14,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
95,Sikandar Raza,Shoriful Islam,W Madhevere,1,0,1,129,53,16,9,3,1,-,15,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
96,W Madhevere,Shoriful Islam,Sikandar Raza,1,0,1,130,52,45,35,3,2,-,15,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
97,Sikandar Raza,Shoriful Islam,W Madhevere,1,0,1,131,51,17,10,3,3,-,15,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
98,W Madhevere,Shoriful Islam,Sikandar Raza,1,0,1,132,50,46,36,3,4,-,15,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
99,Sikandar Raza,Shoriful Islam,W Madhevere,4,0,4,136,46,21,11,3,5,-,15,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
100,Sikandar Raza,Shoriful Islam,W Madhevere,4,0,4,140,42,25,12,3,6,-,15,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
101,W Madhevere,Taskin Ahmed,Sikandar Raza,4,0,4,144,38,50,37,3,1,-,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
102,W Madhevere,Taskin Ahmed,Sikandar Raza,0,1,1,145,37,50,38,3,2,wides,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
103,W Madhevere,Taskin Ahmed,Sikandar Raza,1,0,1,146,36,51,39,3,3,-,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
104,Sikandar Raza,Taskin Ahmed,W Madhevere,1,0,1,147,35,26,13,3,4,-,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
105,W Madhevere,Taskin Ahmed,Sikandar Raza,0,0,0,147,35,51,40,3,5,-,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
106,W Madhevere,Taskin Ahmed,Sikandar Raza,0,1,1,148,34,51,41,3,6,wides,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
107,W Madhevere,Taskin Ahmed,Sikandar Raza,4,0,4,152,30,55,42,3,7,-,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,205
