,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
17,ST Jayasuriya,SE Bond,WU Tharanga,1,0,1,26,136,21,13,0,-,4.0,2,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
18,WU Tharanga,SE Bond,ST Jayasuriya,1,0,1,27,135,3,6,0,-,5.0,2,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
19,ST Jayasuriya,SE Bond,WU Tharanga,4,0,4,31,131,25,14,0,-,6.0,2,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
20,WU Tharanga,JEC Franklin,ST Jayasuriya,2,0,2,33,129,5,7,0,-,1.0,3,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
21,WU Tharanga,JEC Franklin,ST Jayasuriya,0,0,0,33,129,5,8,0,-,2.0,3,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
22,WU Tharanga,JEC Franklin,ST Jayasuriya,1,0,1,34,128,6,9,0,-,3.0,3,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
23,ST Jayasuriya,JEC Franklin,WU Tharanga,2,0,2,36,126,27,15,0,-,4.0,3,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
24,ST Jayasuriya,JEC Franklin,WU Tharanga,0,0,0,36,126,27,16,0,-,5.0,3,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
25,ST Jayasuriya,JEC Franklin,WU Tharanga,0,0,0,36,126,27,17,0,-,6.0,3,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
26,WU Tharanga,SE Bond,ST Jayasuriya,0,0,0,36,126,6,10,1,-,1.0,4,caught,WU Tharanga,SP Fleming,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
27,DPMD Jayawardene,SE Bond,ST Jayasuriya,1,0,1,37,125,1,1,1,-,2.0,4,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
28,ST Jayasuriya,SE Bond,DPMD Jayawardene,1,0,1,38,124,28,18,1,-,3.0,4,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
29,DPMD Jayawardene,SE Bond,ST Jayasuriya,1,0,1,39,123,2,2,1,-,4.0,4,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
30,ST Jayasuriya,SE Bond,DPMD Jayawardene,4,0,4,43,119,32,19,1,-,5.0,4,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
31,ST Jayasuriya,SE Bond,DPMD Jayawardene,1,0,1,44,118,33,20,1,-,6.0,4,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
32,ST Jayasuriya,AR Adams,DPMD Jayawardene,0,0,0,44,118,33,21,1,-,1.0,5,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
33,ST Jayasuriya,AR Adams,DPMD Jayawardene,4,0,4,48,114,37,22,1,-,2.0,5,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
34,ST Jayasuriya,AR Adams,DPMD Jayawardene,6,0,6,54,108,43,23,1,-,3.0,5,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
35,ST Jayasuriya,AR Adams,DPMD Jayawardene,4,0,4,58,104,47,24,1,-,4.0,5,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
36,ST Jayasuriya,AR Adams,DPMD Jayawardene,4,0,4,62,100,51,25,1,-,5.0,5,0,,,bat,New Zealand,2,Westpac Stadium,2006,12,New Zealand_Sri Lanka_2006-12-22,Sri Lanka,Sri Lanka,New Zealand,True,62
