,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
48,C de Grandhomme,KH Pandya,LRPL Taylor,1,0,1,51,168,1,1,4,6,-,7,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
49,C de Grandhomme,YS Chahal,LRPL Taylor,0,0,0,51,168,1,2,4,1,-,8,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
50,C de Grandhomme,YS Chahal,LRPL Taylor,1,0,1,52,167,2,3,4,2,-,8,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
51,LRPL Taylor,YS Chahal,C de Grandhomme,1,0,1,53,166,4,5,4,3,-,8,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
52,C de Grandhomme,YS Chahal,LRPL Taylor,1,0,1,54,165,3,4,4,4,-,8,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
53,LRPL Taylor,YS Chahal,C de Grandhomme,0,1,1,55,164,4,6,4,5,wides,8,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
54,LRPL Taylor,YS Chahal,C de Grandhomme,0,0,0,55,164,4,7,4,6,-,8,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
55,LRPL Taylor,YS Chahal,C de Grandhomme,1,0,1,56,163,5,8,4,7,-,8,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
56,LRPL Taylor,KH Pandya,C de Grandhomme,0,0,0,56,163,5,9,4,1,-,9,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
57,LRPL Taylor,KH Pandya,C de Grandhomme,0,0,0,56,163,5,10,4,2,-,9,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
58,LRPL Taylor,KH Pandya,C de Grandhomme,1,0,1,57,162,6,11,4,3,-,9,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
59,C de Grandhomme,KH Pandya,LRPL Taylor,1,0,1,58,161,4,5,4,4,-,9,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
60,LRPL Taylor,KH Pandya,C de Grandhomme,1,0,1,59,160,7,12,4,5,-,9,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
61,C de Grandhomme,KH Pandya,LRPL Taylor,1,0,1,60,159,5,6,4,6,-,9,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
62,C de Grandhomme,YS Chahal,LRPL Taylor,6,0,6,66,153,11,7,4,1,-,10,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
63,C de Grandhomme,YS Chahal,LRPL Taylor,4,0,4,70,149,15,8,4,2,-,10,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
64,C de Grandhomme,YS Chahal,LRPL Taylor,6,0,6,76,143,21,9,4,3,-,10,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
65,C de Grandhomme,YS Chahal,LRPL Taylor,1,0,1,77,142,22,10,4,4,-,10,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
66,LRPL Taylor,YS Chahal,C de Grandhomme,2,0,2,79,140,9,13,4,5,-,10,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
67,LRPL Taylor,YS Chahal,C de Grandhomme,0,0,0,79,140,9,14,4,6,-,10,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
68,C de Grandhomme,KH Pandya,LRPL Taylor,2,0,2,81,138,24,11,4,1,-,11,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
69,C de Grandhomme,KH Pandya,LRPL Taylor,6,0,6,87,132,30,12,4,2,-,11,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
70,C de Grandhomme,KH Pandya,LRPL Taylor,6,0,6,93,126,36,13,4,3,-,11,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
71,C de Grandhomme,KH Pandya,LRPL Taylor,1,0,1,94,125,37,14,4,4,-,11,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
72,LRPL Taylor,KH Pandya,C de Grandhomme,2,0,2,96,123,11,15,4,5,-,11,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
73,LRPL Taylor,KH Pandya,C de Grandhomme,1,0,1,97,122,12,16,4,6,-,11,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
74,LRPL Taylor,YS Chahal,C de Grandhomme,0,0,0,97,122,12,17,4,1,-,12,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
75,LRPL Taylor,YS Chahal,C de Grandhomme,1,0,1,98,121,13,18,4,2,-,12,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
76,C de Grandhomme,YS Chahal,LRPL Taylor,1,0,1,99,120,38,15,4,3,-,12,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
77,LRPL Taylor,YS Chahal,C de Grandhomme,4,0,4,103,116,17,19,4,4,-,12,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
78,LRPL Taylor,YS Chahal,C de Grandhomme,1,0,1,104,115,18,20,4,5,-,12,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
79,C de Grandhomme,YS Chahal,LRPL Taylor,1,0,1,105,114,39,16,4,6,-,12,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
80,C de Grandhomme,HH Pandya,LRPL Taylor,2,0,2,107,112,41,17,4,1,-,13,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
81,C de Grandhomme,HH Pandya,LRPL Taylor,0,0,0,107,112,41,18,4,2,-,13,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
82,C de Grandhomme,HH Pandya,LRPL Taylor,0,1,1,108,111,41,19,4,3,wides,13,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
83,C de Grandhomme,HH Pandya,LRPL Taylor,0,1,1,109,110,41,20,4,4,wides,13,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
84,C de Grandhomme,HH Pandya,LRPL Taylor,1,0,1,110,109,42,21,4,5,-,13,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
85,LRPL Taylor,HH Pandya,C de Grandhomme,1,0,1,111,108,19,21,4,6,-,13,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
86,C de Grandhomme,HH Pandya,LRPL Taylor,2,0,2,113,106,44,22,4,7,-,13,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
87,C de Grandhomme,HH Pandya,LRPL Taylor,1,0,1,114,105,45,23,4,8,-,13,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
88,C de Grandhomme,KK Ahmed,LRPL Taylor,0,0,0,114,105,45,24,4,1,-,14,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
89,C de Grandhomme,KK Ahmed,LRPL Taylor,0,0,0,114,105,45,25,4,2,-,14,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
90,C de Grandhomme,KK Ahmed,LRPL Taylor,1,0,1,115,104,46,26,4,3,-,14,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
91,LRPL Taylor,KK Ahmed,C de Grandhomme,4,0,4,119,100,23,22,4,4,-,14,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
92,LRPL Taylor,KK Ahmed,C de Grandhomme,1,0,1,120,99,24,23,4,5,-,14,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
93,C de Grandhomme,KK Ahmed,LRPL Taylor,1,0,1,121,98,47,27,4,6,-,14,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
94,C de Grandhomme,HH Pandya,LRPL Taylor,1,0,1,122,97,48,28,4,1,-,15,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
95,LRPL Taylor,HH Pandya,C de Grandhomme,0,1,1,123,96,24,24,4,2,wides,15,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
96,LRPL Taylor,HH Pandya,C de Grandhomme,1,0,1,124,95,25,25,4,3,-,15,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
97,C de Grandhomme,HH Pandya,LRPL Taylor,0,1,1,125,94,48,29,4,4,wides,15,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
98,C de Grandhomme,HH Pandya,LRPL Taylor,2,0,2,127,92,50,30,4,5,-,15,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
99,C de Grandhomme,HH Pandya,LRPL Taylor,0,0,0,127,92,50,31,5,6,-,15,caught,C de Grandhomme,RG Sharma,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
100,MJ Santner,HH Pandya,LRPL Taylor,1,0,1,128,91,1,1,5,7,-,15,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
101,LRPL Taylor,HH Pandya,MJ Santner,1,0,1,129,90,26,26,5,8,-,15,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
102,LRPL Taylor,B Kumar,MJ Santner,2,0,2,131,88,28,27,5,1,-,16,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
103,LRPL Taylor,B Kumar,MJ Santner,1,0,1,132,87,29,28,5,2,-,16,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
104,MJ Santner,B Kumar,LRPL Taylor,1,0,1,133,86,2,2,5,3,-,16,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
105,LRPL Taylor,B Kumar,MJ Santner,1,0,1,134,85,30,29,5,4,-,16,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
106,MJ Santner,B Kumar,LRPL Taylor,1,0,1,135,84,3,3,5,5,-,16,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
107,LRPL Taylor,B Kumar,MJ Santner,1,0,1,136,83,31,30,5,6,-,16,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
108,LRPL Taylor,HH Pandya,MJ Santner,4,0,4,140,79,35,31,5,1,-,17,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
109,LRPL Taylor,HH Pandya,MJ Santner,1,0,1,141,78,36,32,5,2,-,17,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
110,MJ Santner,HH Pandya,LRPL Taylor,1,0,1,142,77,4,4,5,3,-,17,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
111,LRPL Taylor,HH Pandya,MJ Santner,1,0,1,143,76,37,33,5,4,-,17,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
112,MJ Santner,HH Pandya,LRPL Taylor,1,0,1,144,75,5,5,5,5,-,17,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
113,LRPL Taylor,HH Pandya,MJ Santner,1,0,1,145,74,38,34,5,6,-,17,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
114,LRPL Taylor,B Kumar,MJ Santner,1,0,1,146,73,39,35,5,1,-,18,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
115,MJ Santner,B Kumar,LRPL Taylor,1,0,1,147,72,6,6,5,2,-,18,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
116,LRPL Taylor,B Kumar,MJ Santner,2,0,2,149,70,41,36,5,3,-,18,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
117,LRPL Taylor,B Kumar,MJ Santner,0,0,0,149,70,41,37,5,4,-,18,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
118,LRPL Taylor,B Kumar,MJ Santner,0,1,1,150,69,41,38,5,5,wides,18,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
119,LRPL Taylor,B Kumar,MJ Santner,0,1,1,151,68,41,39,5,6,wides,18,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
120,LRPL Taylor,B Kumar,MJ Santner,1,0,1,152,67,42,40,5,7,-,18,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
121,MJ Santner,B Kumar,LRPL Taylor,1,0,1,153,66,7,7,6,8,-,18,run out,LRPL Taylor,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
122,SC Kuggeleijn,KK Ahmed,MJ Santner,1,0,1,154,65,1,1,6,1,-,19,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
123,MJ Santner,KK Ahmed,SC Kuggeleijn,0,0,0,154,65,7,8,7,2,-,19,bowled,MJ Santner,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
124,TG Southee,KK Ahmed,SC Kuggeleijn,1,0,1,155,64,1,1,7,3,-,19,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
125,SC Kuggeleijn,KK Ahmed,TG Southee,1,0,1,156,63,2,2,7,4,-,19,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
126,TG Southee,KK Ahmed,SC Kuggeleijn,2,0,2,158,61,3,2,7,5,-,19,0,,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
127,TG Southee,KK Ahmed,SC Kuggeleijn,0,0,0,158,61,3,3,8,6,-,19,bowled,TG Southee,,,bat,New Zealand,1,Eden Park,2019,02,New Zealand_India_2019-02-08,India,New Zealand,India,158
