,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
10,Ibrahim Zadran,B Fernando,Rahmanullah Gurbaz,0,0,0,11,149,10,9,0,5,2,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
11,Ibrahim Zadran,B Fernando,Rahmanullah Gurbaz,1,0,1,12,148,11,10,0,6,2,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
12,Ibrahim Zadran,AD Mathews,Rahmanullah Gurbaz,1,0,1,13,147,12,11,0,1,3,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
13,Rahmanullah Gurbaz,AD Mathews,Ibrahim Zadran,2,0,2,15,145,3,3,0,2,3,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
14,Rahmanullah Gurbaz,AD Mathews,Ibrahim Zadran,6,0,6,21,139,9,4,0,3,3,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
15,Rahmanullah Gurbaz,AD Mathews,Ibrahim Zadran,4,0,4,25,135,13,5,0,4,3,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
16,Rahmanullah Gurbaz,AD Mathews,Ibrahim Zadran,0,0,0,25,135,13,6,1,5,3,caught,Rahmanullah Gurbaz,M Pathirana,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
17,Gulbadin Naib,AD Mathews,Ibrahim Zadran,0,0,0,25,135,0,1,1,6,3,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
18,Ibrahim Zadran,M Theekshana,Gulbadin Naib,1,0,1,26,134,13,12,1,1,4,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
19,Gulbadin Naib,M Theekshana,Ibrahim Zadran,1,0,1,27,133,1,2,1,2,4,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
20,Ibrahim Zadran,M Theekshana,Gulbadin Naib,0,4,4,31,129,13,13,1,3,4,0,,,byes,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
21,Ibrahim Zadran,M Theekshana,Gulbadin Naib,4,0,4,35,125,17,14,1,4,4,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
22,Ibrahim Zadran,M Theekshana,Gulbadin Naib,1,0,1,36,124,18,15,1,5,4,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
23,Gulbadin Naib,M Theekshana,Ibrahim Zadran,0,0,0,36,124,1,3,1,6,4,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
24,Ibrahim Zadran,B Fernando,Gulbadin Naib,1,0,1,37,123,19,16,1,1,5,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
25,Gulbadin Naib,B Fernando,Ibrahim Zadran,1,0,1,38,122,2,4,1,2,5,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
26,Ibrahim Zadran,B Fernando,Gulbadin Naib,4,0,4,42,118,23,17,1,3,5,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
27,Ibrahim Zadran,B Fernando,Gulbadin Naib,5,0,5,47,113,28,18,1,4,5,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
28,Gulbadin Naib,B Fernando,Ibrahim Zadran,1,0,1,48,112,3,5,1,5,5,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
29,Ibrahim Zadran,B Fernando,Gulbadin Naib,4,0,4,52,108,32,19,1,6,5,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
30,Gulbadin Naib,PWH de Silva,Ibrahim Zadran,0,0,0,52,108,3,6,1,1,6,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
31,Gulbadin Naib,PWH de Silva,Ibrahim Zadran,4,0,4,56,104,7,7,1,2,6,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
32,Gulbadin Naib,PWH de Silva,Ibrahim Zadran,0,0,0,56,104,7,8,1,3,6,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
33,Gulbadin Naib,PWH de Silva,Ibrahim Zadran,1,0,1,57,103,8,9,1,4,6,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
34,Ibrahim Zadran,PWH de Silva,Gulbadin Naib,0,0,0,57,103,32,20,1,5,6,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
35,Ibrahim Zadran,PWH de Silva,Gulbadin Naib,0,0,0,57,103,32,21,1,6,6,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
36,Gulbadin Naib,M Theekshana,Ibrahim Zadran,4,0,4,61,99,12,10,1,1,7,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
37,Gulbadin Naib,M Theekshana,Ibrahim Zadran,1,0,1,62,98,13,11,1,2,7,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
38,Ibrahim Zadran,M Theekshana,Gulbadin Naib,1,0,1,63,97,33,22,1,3,7,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
39,Gulbadin Naib,M Theekshana,Ibrahim Zadran,1,0,1,64,96,14,12,1,4,7,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
40,Ibrahim Zadran,M Theekshana,Gulbadin Naib,1,0,1,65,95,34,23,1,5,7,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
41,Gulbadin Naib,M Theekshana,Ibrahim Zadran,1,0,1,66,94,15,13,1,6,7,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
42,Gulbadin Naib,PWH de Silva,Ibrahim Zadran,1,0,1,67,93,16,14,1,1,8,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
43,Ibrahim Zadran,PWH de Silva,Gulbadin Naib,1,0,1,68,92,35,24,1,2,8,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
44,Gulbadin Naib,PWH de Silva,Ibrahim Zadran,0,0,0,68,92,16,15,1,3,8,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
45,Gulbadin Naib,PWH de Silva,Ibrahim Zadran,0,0,0,68,92,16,16,1,4,8,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
46,Gulbadin Naib,PWH de Silva,Ibrahim Zadran,0,0,0,68,92,16,17,2,5,8,bowled,Gulbadin Naib,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
47,Azmatullah Omarzai,PWH de Silva,Ibrahim Zadran,1,0,1,69,91,1,1,2,6,8,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
48,Azmatullah Omarzai,M Pathirana,Ibrahim Zadran,1,0,1,70,90,2,2,2,1,9,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
49,Ibrahim Zadran,M Pathirana,Azmatullah Omarzai,0,0,0,70,90,35,25,2,2,9,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
50,Ibrahim Zadran,M Pathirana,Azmatullah Omarzai,1,0,1,71,89,36,26,2,3,9,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
51,Azmatullah Omarzai,M Pathirana,Ibrahim Zadran,0,0,0,71,89,2,3,2,4,9,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
52,Azmatullah Omarzai,M Pathirana,Ibrahim Zadran,0,0,0,71,89,2,4,2,5,9,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
53,Azmatullah Omarzai,M Pathirana,Ibrahim Zadran,0,0,0,71,89,2,5,3,6,9,caught,Azmatullah Omarzai,MD Shanaka,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
54,Ibrahim Zadran,M Theekshana,Mohammad Nabi,0,0,0,71,89,36,27,3,1,10,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
55,Ibrahim Zadran,M Theekshana,Mohammad Nabi,1,0,1,72,88,37,28,3,2,10,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
56,Mohammad Nabi,M Theekshana,Ibrahim Zadran,0,0,0,72,88,0,1,3,3,10,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
57,Mohammad Nabi,M Theekshana,Ibrahim Zadran,1,0,1,73,87,1,2,3,4,10,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
58,Ibrahim Zadran,M Theekshana,Mohammad Nabi,1,0,1,74,86,38,29,3,5,10,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
59,Mohammad Nabi,M Theekshana,Ibrahim Zadran,2,0,2,76,84,3,3,3,6,10,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
60,Ibrahim Zadran,M Pathirana,Mohammad Nabi,1,0,1,77,83,39,30,3,1,11,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
61,Mohammad Nabi,M Pathirana,Ibrahim Zadran,2,0,2,79,81,5,4,3,2,11,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
62,Mohammad Nabi,M Pathirana,Ibrahim Zadran,1,0,1,80,80,6,5,3,3,11,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
63,Ibrahim Zadran,M Pathirana,Mohammad Nabi,0,1,1,81,79,39,31,3,4,11,0,,,wides,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
64,Ibrahim Zadran,M Pathirana,Mohammad Nabi,0,0,0,81,79,39,32,3,5,11,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
65,Ibrahim Zadran,M Pathirana,Mohammad Nabi,1,0,1,82,78,40,33,3,6,11,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
66,Mohammad Nabi,M Pathirana,Ibrahim Zadran,1,0,1,83,77,7,6,3,7,11,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
67,Mohammad Nabi,MD Shanaka,Ibrahim Zadran,2,0,2,85,75,9,7,3,1,12,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
68,Mohammad Nabi,MD Shanaka,Ibrahim Zadran,0,0,0,85,75,9,8,4,2,12,caught,Mohammad Nabi,PWH de Silva,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
69,Najibullah Zadran,MD Shanaka,Ibrahim Zadran,0,1,1,86,74,0,1,4,3,12,0,,,wides,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
70,Najibullah Zadran,MD Shanaka,Ibrahim Zadran,0,0,0,86,74,0,2,5,4,12,caught,Najibullah Zadran,DM de Silva,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
71,Karim Janat,MD Shanaka,Ibrahim Zadran,1,0,1,87,73,1,1,5,5,12,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
72,Ibrahim Zadran,MD Shanaka,Karim Janat,2,0,2,89,71,42,34,5,6,12,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
73,Ibrahim Zadran,MD Shanaka,Karim Janat,0,0,0,89,71,42,35,5,7,12,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
74,Karim Janat,PWH de Silva,Ibrahim Zadran,1,0,1,90,70,2,2,5,1,13,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
75,Ibrahim Zadran,PWH de Silva,Karim Janat,1,0,1,91,69,43,36,5,2,13,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
76,Karim Janat,PWH de Silva,Ibrahim Zadran,0,0,0,91,69,2,3,5,3,13,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
77,Karim Janat,PWH de Silva,Ibrahim Zadran,1,0,1,92,68,3,4,5,4,13,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
78,Ibrahim Zadran,PWH de Silva,Karim Janat,1,0,1,93,67,44,37,5,5,13,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
79,Karim Janat,PWH de Silva,Ibrahim Zadran,0,0,0,93,67,3,5,5,6,13,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
80,Ibrahim Zadran,MD Shanaka,Karim Janat,4,0,4,97,63,48,38,5,1,14,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
81,Ibrahim Zadran,MD Shanaka,Karim Janat,1,0,1,98,62,49,39,5,2,14,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
82,Karim Janat,MD Shanaka,Ibrahim Zadran,0,1,1,99,61,3,6,5,3,14,0,,,wides,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
83,Karim Janat,MD Shanaka,Ibrahim Zadran,1,0,1,100,60,4,7,5,4,14,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
84,Ibrahim Zadran,MD Shanaka,Karim Janat,1,0,1,101,59,50,40,5,5,14,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
85,Karim Janat,MD Shanaka,Ibrahim Zadran,2,0,2,103,57,6,8,5,6,14,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
86,Karim Janat,MD Shanaka,Ibrahim Zadran,1,0,1,104,56,7,9,5,7,14,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
87,Karim Janat,B Fernando,Ibrahim Zadran,0,1,1,105,55,7,10,5,1,15,0,,,wides,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
88,Karim Janat,B Fernando,Ibrahim Zadran,0,0,0,105,55,7,11,5,2,15,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
89,Karim Janat,B Fernando,Ibrahim Zadran,4,0,4,109,51,11,12,5,3,15,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
90,Karim Janat,B Fernando,Ibrahim Zadran,2,0,2,111,49,13,13,5,4,15,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
91,Karim Janat,B Fernando,Ibrahim Zadran,0,0,0,111,49,13,14,5,5,15,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
92,Karim Janat,B Fernando,Ibrahim Zadran,2,0,2,113,47,15,15,5,6,15,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
93,Karim Janat,B Fernando,Ibrahim Zadran,4,0,4,117,43,19,16,5,7,15,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
94,Ibrahim Zadran,PWH de Silva,Karim Janat,1,0,1,118,42,51,41,5,1,16,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
95,Karim Janat,PWH de Silva,Ibrahim Zadran,1,0,1,119,41,20,17,5,2,16,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
96,Ibrahim Zadran,PWH de Silva,Karim Janat,0,0,0,119,41,51,42,5,3,16,0,,,-,"{'by': 'Afghanistan', 'umpire': 'RR Wimalasiri', 'batter': 'Ibrahim Zadran', 'decision': 'upheld', 'type': 'wicket'}",field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
97,Ibrahim Zadran,PWH de Silva,Karim Janat,4,0,4,123,37,55,43,5,4,16,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
98,Ibrahim Zadran,PWH de Silva,Karim Janat,0,0,0,123,37,55,44,5,5,16,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
99,Ibrahim Zadran,PWH de Silva,Karim Janat,2,0,2,125,35,57,45,5,6,16,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka
