,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
16,Rahmanullah Gurbaz,SC Williams,Hazratullah,6,0,6,24,151,17,13,0,5,3,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
17,Rahmanullah Gurbaz,SC Williams,Hazratullah,1,0,1,25,150,18,14,0,6,3,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
18,Rahmanullah Gurbaz,CB Mpofu,Hazratullah,1,0,1,26,149,19,15,0,1,4,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
19,Hazratullah,CB Mpofu,Rahmanullah Gurbaz,0,4,4,30,145,7,5,0,2,4,byes,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
20,Hazratullah,CB Mpofu,Rahmanullah Gurbaz,4,0,4,34,141,11,6,0,3,4,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
21,Hazratullah,CB Mpofu,Rahmanullah Gurbaz,0,0,0,34,141,11,7,0,4,4,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
22,Hazratullah,CB Mpofu,Rahmanullah Gurbaz,4,0,4,38,137,15,8,0,5,4,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
23,Hazratullah,CB Mpofu,Rahmanullah Gurbaz,0,0,0,38,137,15,9,0,6,4,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
24,Rahmanullah Gurbaz,A Ndlovu,Hazratullah,6,0,6,44,131,25,16,0,1,5,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
25,Rahmanullah Gurbaz,A Ndlovu,Hazratullah,1,0,1,45,130,26,17,0,2,5,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
26,Hazratullah,A Ndlovu,Rahmanullah Gurbaz,0,0,0,45,130,15,10,0,3,5,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
27,Hazratullah,A Ndlovu,Rahmanullah Gurbaz,4,0,4,49,126,19,11,0,4,5,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
28,Hazratullah,A Ndlovu,Rahmanullah Gurbaz,0,0,0,49,126,19,12,0,5,5,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
29,Hazratullah,A Ndlovu,Rahmanullah Gurbaz,1,0,1,50,125,20,13,0,6,5,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
30,Hazratullah,KM Jarvis,Rahmanullah Gurbaz,0,0,0,50,125,20,14,0,1,6,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
31,Hazratullah,KM Jarvis,Rahmanullah Gurbaz,0,0,0,50,125,20,15,0,2,6,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
32,Hazratullah,KM Jarvis,Rahmanullah Gurbaz,1,0,1,51,124,21,16,0,3,6,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
33,Rahmanullah Gurbaz,KM Jarvis,Hazratullah,1,0,1,52,123,27,18,0,4,6,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
34,Hazratullah,KM Jarvis,Rahmanullah Gurbaz,1,0,1,53,122,22,17,0,5,6,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
35,Rahmanullah Gurbaz,KM Jarvis,Hazratullah,0,1,1,54,121,27,19,0,6,6,noballs,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
36,Rahmanullah Gurbaz,KM Jarvis,Hazratullah,1,0,1,55,120,28,20,0,7,6,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
37,Rahmanullah Gurbaz,SC Williams,Hazratullah,0,0,0,55,120,28,21,0,1,7,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
38,Rahmanullah Gurbaz,SC Williams,Hazratullah,0,0,0,55,120,28,22,0,2,7,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
39,Rahmanullah Gurbaz,SC Williams,Hazratullah,0,0,0,55,120,28,23,0,3,7,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
40,Rahmanullah Gurbaz,SC Williams,Hazratullah,1,0,1,56,119,29,24,0,4,7,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
41,Hazratullah,SC Williams,Rahmanullah Gurbaz,6,0,6,62,113,28,18,0,5,7,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
42,Hazratullah,SC Williams,Rahmanullah Gurbaz,0,0,0,62,113,28,19,0,6,7,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
43,Rahmanullah Gurbaz,RP Burl,Hazratullah,4,0,4,66,109,33,25,0,1,8,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
44,Rahmanullah Gurbaz,RP Burl,Hazratullah,6,0,6,72,103,39,26,0,2,8,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
45,Rahmanullah Gurbaz,RP Burl,Hazratullah,1,0,1,73,102,40,27,0,3,8,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
46,Hazratullah,RP Burl,Rahmanullah Gurbaz,0,0,0,73,102,28,20,0,4,8,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
47,Hazratullah,RP Burl,Rahmanullah Gurbaz,1,0,1,74,101,29,21,0,5,8,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
48,Rahmanullah Gurbaz,RP Burl,Hazratullah,1,0,1,75,100,41,28,0,6,8,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
49,Rahmanullah Gurbaz,N Madziva,Hazratullah,0,0,0,75,100,41,29,0,1,9,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
50,Rahmanullah Gurbaz,N Madziva,Hazratullah,0,0,0,75,100,41,30,0,2,9,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
51,Rahmanullah Gurbaz,N Madziva,Hazratullah,4,0,4,79,96,45,31,0,3,9,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
52,Rahmanullah Gurbaz,N Madziva,Hazratullah,0,0,0,79,96,45,32,0,4,9,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
53,Rahmanullah Gurbaz,N Madziva,Hazratullah,1,0,1,80,95,46,33,0,5,9,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
54,Hazratullah,N Madziva,Rahmanullah Gurbaz,1,0,1,81,94,30,22,0,6,9,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
55,Hazratullah,CT Mutombodzi,Rahmanullah Gurbaz,1,0,1,82,93,31,23,0,1,10,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
56,Rahmanullah Gurbaz,CT Mutombodzi,Hazratullah,1,0,1,83,92,47,34,0,2,10,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
57,Hazratullah,CT Mutombodzi,Rahmanullah Gurbaz,0,0,0,83,92,31,24,1,3,10,-,caught,Hazratullah,R Mutumbami,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
58,Rahmanullah Gurbaz,CT Mutombodzi,Shafiqullah,0,0,0,83,92,47,35,1,4,10,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
59,Rahmanullah Gurbaz,CT Mutombodzi,Shafiqullah,1,0,1,84,91,48,36,1,5,10,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
60,Shafiqullah,CT Mutombodzi,Rahmanullah Gurbaz,0,0,0,84,91,0,1,1,6,10,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
61,Rahmanullah Gurbaz,A Ndlovu,Shafiqullah,0,0,0,84,91,48,37,1,1,11,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
62,Rahmanullah Gurbaz,A Ndlovu,Shafiqullah,1,0,1,85,90,49,38,1,2,11,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
63,Shafiqullah,A Ndlovu,Rahmanullah Gurbaz,0,0,0,85,90,0,2,1,3,11,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
64,Shafiqullah,A Ndlovu,Rahmanullah Gurbaz,2,0,2,87,88,2,3,1,4,11,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
65,Shafiqullah,A Ndlovu,Rahmanullah Gurbaz,1,0,1,88,87,3,4,1,5,11,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
66,Rahmanullah Gurbaz,A Ndlovu,Shafiqullah,0,0,0,88,87,49,39,1,6,11,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
67,Shafiqullah,CT Mutombodzi,Rahmanullah Gurbaz,4,0,4,92,83,7,5,1,1,12,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
68,Shafiqullah,CT Mutombodzi,Rahmanullah Gurbaz,0,0,0,92,83,7,6,1,2,12,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
69,Shafiqullah,CT Mutombodzi,Rahmanullah Gurbaz,0,0,0,92,83,7,7,1,3,12,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
70,Shafiqullah,CT Mutombodzi,Rahmanullah Gurbaz,2,0,2,94,81,9,8,1,4,12,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
71,Shafiqullah,CT Mutombodzi,Rahmanullah Gurbaz,6,0,6,100,75,15,9,1,5,12,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
72,Shafiqullah,CT Mutombodzi,Rahmanullah Gurbaz,0,0,0,100,75,15,10,1,6,12,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
73,Rahmanullah Gurbaz,CB Mpofu,Shafiqullah,1,0,1,101,74,50,40,1,1,13,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
74,Shafiqullah,CB Mpofu,Rahmanullah Gurbaz,1,0,1,102,73,16,11,1,2,13,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
75,Rahmanullah Gurbaz,CB Mpofu,Shafiqullah,4,0,4,106,69,54,41,1,3,13,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
76,Rahmanullah Gurbaz,CB Mpofu,Shafiqullah,1,0,1,107,68,55,42,1,4,13,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
77,Shafiqullah,CB Mpofu,Rahmanullah Gurbaz,0,0,0,107,68,16,12,1,5,13,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
78,Shafiqullah,CB Mpofu,Rahmanullah Gurbaz,0,0,0,107,68,16,13,2,6,13,-,lbw,Shafiqullah,,"{'by': 'Afghanistan', 'umpire': 'Sharfuddoula', 'batter': 'Shafiqullah', 'decision': 'struck down'}",bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
79,Rahmanullah Gurbaz,SC Williams,Najibullah Zadran,1,0,1,108,67,56,43,2,1,14,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
80,Najibullah Zadran,SC Williams,Rahmanullah Gurbaz,1,0,1,109,66,1,1,2,2,14,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
81,Rahmanullah Gurbaz,SC Williams,Najibullah Zadran,4,0,4,113,62,60,44,2,3,14,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
82,Rahmanullah Gurbaz,SC Williams,Najibullah Zadran,0,1,1,114,61,60,45,2,4,14,noballs,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
83,Rahmanullah Gurbaz,SC Williams,Najibullah Zadran,1,0,1,115,60,61,46,2,5,14,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
84,Najibullah Zadran,SC Williams,Rahmanullah Gurbaz,1,0,1,116,59,2,2,2,6,14,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
85,Rahmanullah Gurbaz,SC Williams,Najibullah Zadran,0,0,0,116,59,61,47,3,7,14,-,bowled,Rahmanullah Gurbaz,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
86,Najibullah Zadran,CB Mpofu,Mohammad Nabi,0,0,0,116,59,2,3,3,1,15,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
87,Najibullah Zadran,CB Mpofu,Mohammad Nabi,0,0,0,116,59,2,4,3,2,15,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
88,Najibullah Zadran,CB Mpofu,Mohammad Nabi,1,0,1,117,58,3,5,3,3,15,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
89,Mohammad Nabi,CB Mpofu,Najibullah Zadran,4,0,4,121,54,4,1,3,4,15,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
90,Mohammad Nabi,CB Mpofu,Najibullah Zadran,0,0,0,121,54,4,2,4,5,15,-,caught,Mohammad Nabi,KM Jarvis,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
91,Najibullah Zadran,CB Mpofu,Gulbadin Naib,1,0,1,122,53,4,6,4,6,15,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
92,Najibullah Zadran,CT Mutombodzi,Gulbadin Naib,1,0,1,123,52,5,7,4,1,16,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
93,Gulbadin Naib,CT Mutombodzi,Najibullah Zadran,1,0,1,124,51,1,1,4,2,16,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
94,Najibullah Zadran,CT Mutombodzi,Gulbadin Naib,0,0,0,124,51,5,8,5,3,16,-,caught,Najibullah Zadran,N Madziva,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
95,Fazal Niazai,CT Mutombodzi,Gulbadin Naib,0,0,0,124,51,0,1,5,4,16,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
96,Fazal Niazai,CT Mutombodzi,Gulbadin Naib,0,0,0,124,51,0,2,5,5,16,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe
