,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
31,MDKJ Perera,LL Tsotsobe,KC Sangakkara,0,0,0,30,115,19,17,2,6,-,0,,,5,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
32,KC Sangakkara,WD Parnell,MDKJ Perera,0,0,0,30,115,1,3,2,1,-,0,,,6,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
33,KC Sangakkara,WD Parnell,MDKJ Perera,4,0,4,34,111,5,4,2,2,-,0,,,6,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
34,KC Sangakkara,WD Parnell,MDKJ Perera,4,0,4,38,107,9,5,2,3,-,0,,,6,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
35,KC Sangakkara,WD Parnell,MDKJ Perera,4,0,4,42,103,13,6,2,4,-,0,,,6,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
36,KC Sangakkara,WD Parnell,MDKJ Perera,0,0,0,42,103,13,7,2,5,-,0,,,6,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
37,KC Sangakkara,WD Parnell,MDKJ Perera,0,0,0,42,103,13,8,2,6,-,0,,,6,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
38,MDKJ Perera,LL Tsotsobe,KC Sangakkara,0,0,0,42,103,19,18,2,1,-,0,,,7,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
39,MDKJ Perera,LL Tsotsobe,KC Sangakkara,1,0,1,43,102,20,19,2,2,-,0,,,7,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
40,KC Sangakkara,LL Tsotsobe,MDKJ Perera,0,0,0,43,102,13,9,2,3,-,0,,,7,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
41,KC Sangakkara,LL Tsotsobe,MDKJ Perera,0,0,0,43,102,13,10,2,4,-,0,,,7,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
42,KC Sangakkara,LL Tsotsobe,MDKJ Perera,1,0,1,44,101,14,11,2,5,-,0,,,7,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
43,MDKJ Perera,LL Tsotsobe,KC Sangakkara,0,0,0,44,101,20,20,2,6,-,0,,,7,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
44,KC Sangakkara,D Wiese,MDKJ Perera,0,0,0,44,101,14,12,2,1,-,0,,,8,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
45,KC Sangakkara,D Wiese,MDKJ Perera,1,0,1,45,100,15,13,2,2,-,0,,,8,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
46,MDKJ Perera,D Wiese,KC Sangakkara,0,0,0,45,100,20,21,2,3,-,0,,,8,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
47,MDKJ Perera,D Wiese,KC Sangakkara,1,0,1,46,99,21,22,2,4,-,0,,,8,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
48,KC Sangakkara,D Wiese,MDKJ Perera,0,0,0,46,99,15,14,2,5,-,0,,,8,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
49,KC Sangakkara,D Wiese,MDKJ Perera,1,0,1,47,98,16,15,2,6,-,0,,,8,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
50,KC Sangakkara,Imran Tahir,MDKJ Perera,1,0,1,48,97,17,16,2,1,-,0,,,9,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
51,MDKJ Perera,Imran Tahir,KC Sangakkara,0,0,0,48,97,21,23,3,2,-,lbw,MDKJ Perera,,9,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
52,HDRL Thirimanne,Imran Tahir,KC Sangakkara,1,0,1,49,96,1,1,3,3,-,0,,,9,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
53,KC Sangakkara,Imran Tahir,HDRL Thirimanne,1,0,1,50,95,18,17,3,4,-,0,,,9,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
54,HDRL Thirimanne,Imran Tahir,KC Sangakkara,1,0,1,51,94,2,2,3,5,-,0,,,9,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
55,KC Sangakkara,Imran Tahir,HDRL Thirimanne,1,0,1,52,93,19,18,3,6,-,0,,,9,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
56,KC Sangakkara,D Wiese,HDRL Thirimanne,2,0,2,54,91,21,19,3,1,-,0,,,10,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
57,KC Sangakkara,D Wiese,HDRL Thirimanne,1,0,1,55,90,22,20,3,2,-,0,,,10,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
58,HDRL Thirimanne,D Wiese,KC Sangakkara,0,0,0,55,90,2,3,3,3,-,0,,,10,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
59,HDRL Thirimanne,D Wiese,KC Sangakkara,4,0,4,59,86,6,4,3,4,-,0,,,10,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
60,HDRL Thirimanne,D Wiese,KC Sangakkara,1,0,1,60,85,7,5,3,5,-,0,,,10,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
61,KC Sangakkara,D Wiese,HDRL Thirimanne,1,0,1,61,84,23,21,3,6,-,0,,,10,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
62,KC Sangakkara,Imran Tahir,HDRL Thirimanne,1,0,1,62,83,24,22,3,1,-,0,,,11,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
63,HDRL Thirimanne,Imran Tahir,KC Sangakkara,1,0,1,63,82,8,6,3,2,-,0,,,11,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
64,KC Sangakkara,Imran Tahir,HDRL Thirimanne,2,0,2,65,80,26,23,3,3,-,0,,,11,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
65,KC Sangakkara,Imran Tahir,HDRL Thirimanne,1,0,1,66,79,27,24,3,4,-,0,,,11,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
66,HDRL Thirimanne,Imran Tahir,KC Sangakkara,1,0,1,67,78,9,7,3,5,-,0,,,11,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
67,KC Sangakkara,Imran Tahir,HDRL Thirimanne,0,0,0,67,78,27,25,3,6,-,0,,,11,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
68,HDRL Thirimanne,D Wiese,KC Sangakkara,1,0,1,68,77,10,8,3,1,-,0,,,12,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
69,KC Sangakkara,D Wiese,HDRL Thirimanne,4,0,4,72,73,31,26,3,2,-,0,,,12,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
70,KC Sangakkara,D Wiese,HDRL Thirimanne,1,0,1,73,72,32,27,3,3,-,0,,,12,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
71,HDRL Thirimanne,D Wiese,KC Sangakkara,2,0,2,75,70,12,9,3,4,-,0,,,12,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
72,HDRL Thirimanne,D Wiese,KC Sangakkara,0,0,0,75,70,12,10,3,5,-,0,,,12,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
73,HDRL Thirimanne,D Wiese,KC Sangakkara,0,0,0,75,70,12,11,3,6,-,0,,,12,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
74,KC Sangakkara,Imran Tahir,HDRL Thirimanne,2,0,2,77,68,34,28,3,1,-,0,,,13,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
75,KC Sangakkara,Imran Tahir,HDRL Thirimanne,0,0,0,77,68,34,29,3,2,-,0,,,13,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
76,KC Sangakkara,Imran Tahir,HDRL Thirimanne,1,0,1,78,67,35,30,3,3,-,0,,,13,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
77,HDRL Thirimanne,Imran Tahir,KC Sangakkara,1,0,1,79,66,13,12,3,4,-,0,,,13,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
78,KC Sangakkara,Imran Tahir,HDRL Thirimanne,1,0,1,80,65,36,31,3,5,-,0,,,13,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
79,HDRL Thirimanne,Imran Tahir,KC Sangakkara,1,0,1,81,64,14,13,3,6,-,0,,,13,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
80,HDRL Thirimanne,WD Parnell,KC Sangakkara,0,0,0,81,64,14,14,3,1,-,0,,,14,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
81,HDRL Thirimanne,WD Parnell,KC Sangakkara,2,0,2,83,62,16,15,3,2,-,0,,,14,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
82,HDRL Thirimanne,WD Parnell,KC Sangakkara,0,0,0,83,62,16,16,3,3,-,0,,,14,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
83,HDRL Thirimanne,WD Parnell,KC Sangakkara,2,0,2,85,60,18,17,3,4,-,0,,,14,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
84,HDRL Thirimanne,WD Parnell,KC Sangakkara,0,0,0,85,60,18,18,4,5,-,bowled,HDRL Thirimanne,,14,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
85,AD Mathews,WD Parnell,KC Sangakkara,0,0,0,85,60,0,1,4,6,-,0,,,14,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
86,KC Sangakkara,D Wiese,AD Mathews,1,0,1,86,59,37,32,4,1,-,0,,,15,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
87,AD Mathews,D Wiese,KC Sangakkara,1,0,1,87,58,1,2,4,2,-,0,,,15,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
88,KC Sangakkara,D Wiese,AD Mathews,1,0,1,88,57,38,33,4,3,-,0,,,15,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
89,AD Mathews,D Wiese,KC Sangakkara,0,0,0,88,57,1,3,5,4,-,caught,AD Mathews,AB de Villiers,15,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
90,NLTC Perera,D Wiese,KC Sangakkara,1,0,1,89,56,1,1,5,5,-,0,,,15,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
91,KC Sangakkara,D Wiese,NLTC Perera,1,0,1,90,55,39,34,5,6,-,0,,,15,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
92,KC Sangakkara,M Morkel,NLTC Perera,0,0,0,90,55,39,35,6,1,-,caught,KC Sangakkara,D Wiese,16,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
93,NLTC Perera,M Morkel,KMDN Kulasekara,4,0,4,94,51,5,2,6,2,-,0,,,16,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
94,NLTC Perera,M Morkel,KMDN Kulasekara,2,0,2,96,49,7,3,6,3,-,0,,,16,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
95,NLTC Perera,M Morkel,KMDN Kulasekara,0,0,0,96,49,7,4,6,4,-,0,,,16,bat,South Africa,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,08,Sri Lanka_South Africa_2013-08-04,South Africa,Sri Lanka,South Africa,123
