,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
29,Soumya Sarkar,AR McBrine,Tamim Iqbal,0,0,0,61,,20,14,1,4,4,-,stumped,Soumya Sarkar,NJ O'Brien,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
30,Sabbir Rahman,AR McBrine,Tamim Iqbal,1,0,1,62,,1,1,1,5,4,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
31,Tamim Iqbal,AR McBrine,Sabbir Rahman,1,0,1,63,,33,17,1,6,4,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
32,Tamim Iqbal,GH Dockrell,Sabbir Rahman,4,0,4,67,,37,18,1,1,5,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
33,Tamim Iqbal,GH Dockrell,Sabbir Rahman,0,0,0,67,,37,19,1,2,5,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
34,Tamim Iqbal,GH Dockrell,Sabbir Rahman,1,0,1,68,,38,20,1,3,5,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
35,Sabbir Rahman,GH Dockrell,Tamim Iqbal,1,0,1,69,,2,2,1,4,5,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
36,Tamim Iqbal,GH Dockrell,Sabbir Rahman,1,0,1,70,,39,21,1,5,5,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
37,Sabbir Rahman,GH Dockrell,Tamim Iqbal,1,0,1,71,,3,3,1,6,5,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
38,Sabbir Rahman,AR McBrine,Tamim Iqbal,0,4,4,75,,3,4,1,1,6,legbyes,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
39,Sabbir Rahman,AR McBrine,Tamim Iqbal,1,0,1,76,,4,5,1,2,6,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
40,Tamim Iqbal,AR McBrine,Sabbir Rahman,1,0,1,77,,40,22,1,3,6,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
41,Sabbir Rahman,AR McBrine,Tamim Iqbal,6,0,6,83,,10,6,1,4,6,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
42,Sabbir Rahman,AR McBrine,Tamim Iqbal,1,0,1,84,,11,7,1,5,6,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
43,Tamim Iqbal,AR McBrine,Sabbir Rahman,0,0,0,84,,40,23,1,6,6,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
44,Sabbir Rahman,GH Dockrell,Tamim Iqbal,1,0,1,85,,12,8,1,1,7,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
45,Tamim Iqbal,GH Dockrell,Sabbir Rahman,6,0,6,91,,46,24,1,2,7,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
46,Tamim Iqbal,GH Dockrell,Sabbir Rahman,0,1,1,92,,46,25,1,3,7,wides,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
47,Tamim Iqbal,GH Dockrell,Sabbir Rahman,0,0,0,92,,46,26,1,4,7,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
48,Tamim Iqbal,GH Dockrell,Sabbir Rahman,1,0,1,93,,47,27,1,5,7,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
49,Sabbir Rahman,GH Dockrell,Tamim Iqbal,1,0,1,94,,13,9,1,6,7,-,0,,,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
50,Tamim Iqbal,GH Dockrell,Sabbir Rahman,0,0,0,94,,47,28,2,7,7,-,caught,Tamim Iqbal,WTS Porterfield,field,Ireland,1,Himachal Pradesh Cricket Association Stadium,2016,03,Bangladesh_Ireland_2016-03-11,no result,Bangladesh,,,94
