,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
10,BJ Haddin,UWMBCA Welegedara,DA Warner,4,0,4,11,158,6,4,1,5,0,,,2,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
11,BJ Haddin,UWMBCA Welegedara,DA Warner,4,0,4,15,154,10,5,1,6,0,,,2,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
12,BJ Haddin,UWMBCA Welegedara,DA Warner,0,0,0,15,154,10,6,1,7,0,,,2,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
13,BJ Haddin,UWMBCA Welegedara,DA Warner,1,0,1,16,153,11,7,1,8,0,,,2,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
14,BJ Haddin,AD Mathews,DA Warner,4,0,4,20,149,15,8,1,1,0,,,3,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
15,BJ Haddin,AD Mathews,DA Warner,0,0,0,20,149,15,9,1,2,0,,,3,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
16,BJ Haddin,AD Mathews,DA Warner,0,0,0,20,149,15,10,2,3,caught,BJ Haddin,ST Jayasuriya,3,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
17,DA Warner,AD Mathews,MJ Clarke,0,0,0,20,149,2,4,2,4,0,,,3,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
18,DA Warner,AD Mathews,MJ Clarke,0,0,0,20,149,2,5,2,5,0,,,3,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
19,DA Warner,AD Mathews,MJ Clarke,0,1,1,21,148,2,6,2,6,0,,,3,legbyes,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
20,DA Warner,UWMBCA Welegedara,MJ Clarke,4,0,4,25,144,6,7,2,1,0,,,4,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
21,DA Warner,UWMBCA Welegedara,MJ Clarke,2,0,2,27,142,8,8,2,2,0,,,4,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
22,DA Warner,UWMBCA Welegedara,MJ Clarke,0,1,1,28,141,8,9,2,3,0,,,4,legbyes,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
23,MJ Clarke,UWMBCA Welegedara,DA Warner,0,0,0,28,141,0,1,2,4,0,,,4,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
24,MJ Clarke,UWMBCA Welegedara,DA Warner,1,0,1,29,140,1,2,2,5,0,,,4,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
25,DA Warner,UWMBCA Welegedara,MJ Clarke,1,0,1,30,139,9,10,2,6,0,,,4,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
26,DA Warner,S Randiv,MJ Clarke,0,0,0,30,139,9,11,2,1,0,,,5,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
27,DA Warner,S Randiv,MJ Clarke,0,0,0,30,139,9,12,2,2,0,,,5,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
28,DA Warner,S Randiv,MJ Clarke,0,0,0,30,139,9,13,3,3,caught,DA Warner,DPMD Jayawardene,5,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
29,DJ Hussey,S Randiv,MJ Clarke,0,0,0,30,139,0,1,4,4,stumped,DJ Hussey,KC Sangakkara,5,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
30,CL White,S Randiv,MJ Clarke,0,0,0,30,139,0,1,4,5,0,,,5,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
31,CL White,S Randiv,MJ Clarke,1,0,1,31,138,1,2,4,6,0,,,5,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
32,CL White,SL Malinga,MJ Clarke,0,0,0,31,138,1,3,4,1,0,,,6,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
33,CL White,SL Malinga,MJ Clarke,1,0,1,32,137,2,4,4,2,0,,,6,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
34,MJ Clarke,SL Malinga,CL White,0,0,0,32,137,1,3,4,3,0,,,6,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
35,MJ Clarke,SL Malinga,CL White,0,0,0,32,137,1,4,4,4,0,,,6,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
36,MJ Clarke,SL Malinga,CL White,0,0,0,32,137,1,5,4,5,0,,,6,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
37,MJ Clarke,SL Malinga,CL White,1,0,1,33,136,2,6,4,6,0,,,6,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
38,MJ Clarke,S Randiv,CL White,1,0,1,34,135,3,7,4,1,0,,,7,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
39,CL White,S Randiv,MJ Clarke,4,0,4,38,131,6,5,4,2,0,,,7,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
40,CL White,S Randiv,MJ Clarke,1,0,1,39,130,7,6,4,3,0,,,7,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
41,MJ Clarke,S Randiv,CL White,3,0,3,42,127,6,8,4,4,0,,,7,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
42,CL White,S Randiv,MJ Clarke,1,0,1,43,126,8,7,4,5,0,,,7,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
43,MJ Clarke,S Randiv,CL White,1,0,1,44,125,7,9,4,6,0,,,7,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
44,MJ Clarke,BAW Mendis,CL White,1,0,1,45,124,8,10,4,1,0,,,8,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
45,CL White,BAW Mendis,MJ Clarke,0,0,0,45,124,8,8,4,2,0,,,8,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
46,CL White,BAW Mendis,MJ Clarke,0,0,0,45,124,8,9,4,3,0,,,8,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
47,CL White,BAW Mendis,MJ Clarke,6,0,6,51,118,14,10,4,4,0,,,8,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
48,CL White,BAW Mendis,MJ Clarke,1,0,1,52,117,15,11,4,5,0,,,8,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
49,MJ Clarke,BAW Mendis,CL White,2,0,2,54,115,10,11,4,6,0,,,8,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
50,CL White,S Randiv,MJ Clarke,0,0,0,54,115,15,12,4,1,0,,,9,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
51,CL White,S Randiv,MJ Clarke,0,0,0,54,115,15,13,4,2,0,,,9,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
52,CL White,S Randiv,MJ Clarke,0,0,0,54,115,15,14,4,3,0,,,9,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
53,CL White,S Randiv,MJ Clarke,1,0,1,55,114,16,15,4,4,0,,,9,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
54,MJ Clarke,S Randiv,CL White,1,0,1,56,113,11,12,4,5,0,,,9,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
55,CL White,S Randiv,MJ Clarke,4,0,4,60,109,20,16,4,6,0,,,9,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
56,MJ Clarke,BAW Mendis,CL White,1,0,1,61,108,12,13,4,1,0,,,10,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
57,CL White,BAW Mendis,MJ Clarke,1,0,1,62,107,21,17,4,2,0,,,10,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
58,MJ Clarke,BAW Mendis,CL White,0,0,0,62,107,12,14,4,3,0,,,10,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
59,MJ Clarke,BAW Mendis,CL White,0,0,0,62,107,12,15,4,4,0,,,10,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
60,MJ Clarke,BAW Mendis,CL White,1,0,1,63,106,13,16,4,5,0,,,10,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
61,CL White,BAW Mendis,MJ Clarke,2,0,2,65,104,23,18,4,6,0,,,10,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
62,MJ Clarke,S Randiv,CL White,0,0,0,65,104,13,17,4,1,0,,,11,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
63,MJ Clarke,S Randiv,CL White,1,0,1,66,103,14,18,4,2,0,,,11,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
64,CL White,S Randiv,MJ Clarke,0,0,0,66,103,23,19,4,3,0,,,11,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
65,CL White,S Randiv,MJ Clarke,1,0,1,67,102,24,20,4,4,0,,,11,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
66,MJ Clarke,S Randiv,CL White,0,0,0,67,102,14,19,4,5,0,,,11,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
67,MJ Clarke,S Randiv,CL White,0,0,0,67,102,14,20,5,6,bowled,MJ Clarke,,11,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
68,CL White,AD Mathews,MEK Hussey,2,0,2,69,100,26,21,5,1,0,,,12,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
69,CL White,AD Mathews,MEK Hussey,4,0,4,73,96,30,22,5,2,0,,,12,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
70,CL White,AD Mathews,MEK Hussey,1,0,1,74,95,31,23,5,3,0,,,12,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
71,MEK Hussey,AD Mathews,CL White,0,0,0,74,95,0,1,5,4,0,,,12,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
72,MEK Hussey,AD Mathews,CL White,1,0,1,75,94,1,2,5,5,0,,,12,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
73,CL White,AD Mathews,MEK Hussey,1,0,1,76,93,32,24,5,6,0,,,12,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
74,CL White,UWMBCA Welegedara,MEK Hussey,1,0,1,77,92,33,25,5,1,0,,,13,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
75,MEK Hussey,UWMBCA Welegedara,CL White,0,0,0,77,92,1,3,5,2,0,,,13,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
76,MEK Hussey,UWMBCA Welegedara,CL White,0,0,0,77,92,1,4,5,3,0,,,13,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
77,MEK Hussey,UWMBCA Welegedara,CL White,0,0,0,77,92,1,5,5,4,0,,,13,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
78,MEK Hussey,UWMBCA Welegedara,CL White,0,0,0,77,92,1,6,5,5,0,,,13,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
79,MEK Hussey,UWMBCA Welegedara,CL White,1,0,1,78,91,2,7,5,6,0,,,13,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
80,MEK Hussey,AD Mathews,CL White,1,0,1,79,90,3,8,5,1,0,,,14,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
81,CL White,AD Mathews,MEK Hussey,1,0,1,80,89,34,26,5,2,0,,,14,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
82,MEK Hussey,AD Mathews,CL White,1,0,1,81,88,4,9,5,3,0,,,14,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
83,CL White,AD Mathews,MEK Hussey,4,0,4,85,84,38,27,5,4,0,,,14,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
84,CL White,AD Mathews,MEK Hussey,1,0,1,86,83,39,28,5,5,0,,,14,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
85,MEK Hussey,AD Mathews,CL White,1,0,1,87,82,5,10,5,6,0,,,14,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
86,MEK Hussey,BAW Mendis,CL White,0,0,0,87,82,5,11,5,1,0,,,15,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
87,MEK Hussey,BAW Mendis,CL White,1,0,1,88,81,6,12,5,2,0,,,15,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
88,CL White,BAW Mendis,MEK Hussey,4,0,4,92,77,43,29,5,3,0,,,15,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
89,CL White,BAW Mendis,MEK Hussey,6,0,6,98,71,49,30,5,4,0,,,15,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
90,CL White,BAW Mendis,MEK Hussey,0,0,0,98,71,49,31,5,5,0,,,15,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
91,CL White,BAW Mendis,MEK Hussey,1,0,1,99,70,50,32,5,6,0,,,15,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
92,CL White,SL Malinga,MEK Hussey,4,0,4,103,66,54,33,5,1,0,,,16,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
93,CL White,SL Malinga,MEK Hussey,1,0,1,104,65,55,34,5,2,0,,,16,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
94,MEK Hussey,SL Malinga,CL White,1,0,1,105,64,7,13,5,3,0,,,16,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
95,CL White,SL Malinga,MEK Hussey,0,0,0,105,64,55,35,5,4,0,,,16,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
96,CL White,SL Malinga,MEK Hussey,0,0,0,105,64,55,36,5,5,0,,,16,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
97,CL White,SL Malinga,MEK Hussey,1,0,1,106,63,56,37,5,6,0,,,16,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
98,CL White,UWMBCA Welegedara,MEK Hussey,1,0,1,107,62,57,38,5,1,0,,,17,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
99,MEK Hussey,UWMBCA Welegedara,CL White,1,0,1,108,61,8,14,5,2,0,,,17,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
100,CL White,UWMBCA Welegedara,MEK Hussey,1,0,1,109,60,58,39,5,3,0,,,17,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
101,MEK Hussey,UWMBCA Welegedara,CL White,1,0,1,110,59,9,15,5,4,0,,,17,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
102,CL White,UWMBCA Welegedara,MEK Hussey,6,0,6,116,53,64,40,5,5,0,,,17,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
103,CL White,UWMBCA Welegedara,MEK Hussey,6,0,6,122,47,70,41,5,6,0,,,17,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
104,MEK Hussey,SL Malinga,CL White,4,0,4,126,43,13,16,5,1,0,,,18,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
105,MEK Hussey,SL Malinga,CL White,2,0,2,128,41,15,17,5,2,0,,,18,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
106,MEK Hussey,SL Malinga,CL White,4,0,4,132,37,19,18,5,3,0,,,18,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
107,MEK Hussey,SL Malinga,CL White,1,0,1,133,36,20,19,5,4,0,,,18,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
108,CL White,SL Malinga,MEK Hussey,1,0,1,134,35,71,42,5,5,0,,,18,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
109,MEK Hussey,SL Malinga,CL White,4,0,4,138,31,24,20,5,6,0,,,18,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
110,CL White,BAW Mendis,MEK Hussey,6,0,6,144,25,77,43,5,1,0,,,19,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
111,CL White,BAW Mendis,MEK Hussey,0,0,0,144,25,77,44,5,2,0,,,19,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
112,CL White,BAW Mendis,MEK Hussey,0,1,1,145,24,77,45,5,3,0,,,19,noballs,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
113,CL White,BAW Mendis,MEK Hussey,0,0,0,145,24,77,46,5,4,0,,,19,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
114,CL White,BAW Mendis,MEK Hussey,6,0,6,151,18,83,47,5,5,0,,,19,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
115,CL White,BAW Mendis,MEK Hussey,1,0,1,152,17,84,48,5,6,0,,,19,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
116,MEK Hussey,BAW Mendis,CL White,1,0,1,153,16,25,21,5,7,0,,,19,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
117,MEK Hussey,SL Malinga,CL White,6,0,6,159,10,31,22,5,1,0,,,20,-,bat,Australia,1,"Kensington Oval, Bridgetown",2010,05,Australia_Sri Lanka_2010-05-09,Australia,Australia,Sri Lanka,168
