,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
10,A Symonds,KD Mills,AC Gilchrist,1,0,1,21,,11,4,1,-,4.0,0,,,1,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
11,AC Gilchrist,KD Mills,A Symonds,0,0,0,21,,1,4,2,-,5.0,caught,AC Gilchrist,CD McMillan,1,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
12,RT Ponting,KD Mills,A Symonds,1,0,1,22,,1,1,2,-,6.0,0,,,1,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
13,RT Ponting,DR Tuffey,A Symonds,0,0,0,22,,1,2,2,-,1.0,0,,,2,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
14,RT Ponting,DR Tuffey,A Symonds,0,0,0,22,,1,3,2,-,2.0,0,,,2,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
15,RT Ponting,DR Tuffey,A Symonds,0,1,1,23,,1,4,2,legbyes,3.0,0,,,2,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
16,A Symonds,DR Tuffey,RT Ponting,2,0,2,25,,13,5,2,-,4.0,0,,,2,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
17,A Symonds,DR Tuffey,RT Ponting,0,0,0,25,,13,6,2,-,5.0,0,,,2,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
18,A Symonds,DR Tuffey,RT Ponting,1,0,1,26,,14,7,2,-,6.0,0,,,2,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
19,A Symonds,KD Mills,RT Ponting,4,0,4,30,,18,8,2,-,1.0,0,,,3,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
20,A Symonds,KD Mills,RT Ponting,0,1,1,31,,18,9,2,wides,1.0,0,,,3,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
21,A Symonds,KD Mills,RT Ponting,6,0,6,37,,24,10,2,-,2.0,0,,,3,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
22,A Symonds,KD Mills,RT Ponting,4,0,4,41,,28,11,2,-,3.0,0,,,3,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
23,A Symonds,KD Mills,RT Ponting,4,0,4,45,,32,12,2,-,4.0,0,,,3,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
24,A Symonds,KD Mills,RT Ponting,0,0,0,45,,32,13,2,-,5.0,0,,,3,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
25,A Symonds,KD Mills,RT Ponting,0,1,1,46,,32,14,2,wides,5.0,0,,,3,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
26,A Symonds,KD Mills,RT Ponting,0,0,0,46,,32,15,3,-,6.0,caught,A Symonds,BB McCullum,3,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
27,RT Ponting,DR Tuffey,DR Martyn,4,0,4,50,,5,5,3,-,1.0,0,,,4,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
28,RT Ponting,DR Tuffey,DR Martyn,1,0,1,51,,6,6,3,-,2.0,0,,,4,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
29,DR Martyn,DR Tuffey,RT Ponting,0,0,0,51,,0,1,3,-,3.0,0,,,4,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
30,DR Martyn,DR Tuffey,RT Ponting,0,0,0,51,,0,2,3,-,4.0,0,,,4,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
31,DR Martyn,DR Tuffey,RT Ponting,2,0,2,53,,2,3,3,-,5.0,0,,,4,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
32,DR Martyn,DR Tuffey,RT Ponting,1,0,1,54,,3,4,3,-,6.0,0,,,4,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
33,DR Martyn,KD Mills,RT Ponting,0,0,0,54,,3,5,4,-,1.0,bowled,DR Martyn,,5,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Right hand Bat,Right arm Fast
34,SM Katich,KD Mills,RT Ponting,1,0,1,55,,1,1,4,-,2.0,0,,,5,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
35,RT Ponting,KD Mills,SM Katich,1,0,1,56,,7,7,4,-,3.0,0,,,5,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
36,SM Katich,KD Mills,RT Ponting,1,0,1,57,,2,2,4,-,4.0,0,,,5,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
37,RT Ponting,KD Mills,SM Katich,0,0,0,57,,7,8,4,-,5.0,0,,,5,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
38,RT Ponting,KD Mills,SM Katich,1,0,1,58,,8,9,4,-,6.0,0,,,5,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
39,RT Ponting,CL Cairns,SM Katich,1,0,1,59,,9,10,4,-,1.0,0,,,6,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
40,SM Katich,CL Cairns,RT Ponting,1,0,1,60,,3,3,4,-,2.0,0,,,6,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
41,RT Ponting,CL Cairns,SM Katich,1,0,1,61,,10,11,4,-,3.0,0,,,6,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
42,SM Katich,CL Cairns,RT Ponting,1,0,1,62,,4,4,4,-,4.0,0,,,6,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
43,RT Ponting,CL Cairns,SM Katich,1,0,1,63,,11,12,4,-,5.0,0,,,6,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
44,SM Katich,CL Cairns,RT Ponting,1,0,1,64,,5,5,4,-,6.0,0,,,6,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
45,SM Katich,KD Mills,RT Ponting,0,0,0,64,,5,6,4,-,1.0,0,,,7,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
46,SM Katich,KD Mills,RT Ponting,1,0,1,65,,6,7,4,-,2.0,0,,,7,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
47,RT Ponting,KD Mills,SM Katich,4,0,4,69,,15,13,4,-,3.0,0,,,7,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
48,RT Ponting,KD Mills,SM Katich,1,0,1,70,,16,14,4,-,4.0,0,,,7,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
49,SM Katich,KD Mills,RT Ponting,1,0,1,71,,7,8,4,-,5.0,0,,,7,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
50,RT Ponting,KD Mills,SM Katich,1,0,1,72,,17,15,4,-,6.0,0,,,7,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
51,RT Ponting,CL Cairns,SM Katich,1,0,1,73,,18,16,4,-,1.0,0,,,8,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
52,SM Katich,CL Cairns,RT Ponting,0,0,0,73,,7,9,4,-,2.0,0,,,8,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
53,SM Katich,CL Cairns,RT Ponting,1,0,1,74,,8,10,4,-,3.0,0,,,8,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
54,RT Ponting,CL Cairns,SM Katich,4,0,4,78,,22,17,4,-,4.0,0,,,8,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
55,RT Ponting,CL Cairns,SM Katich,0,0,0,78,,22,18,4,-,5.0,0,,,8,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
56,RT Ponting,CL Cairns,SM Katich,1,0,1,79,,23,19,4,-,6.0,0,,,8,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
57,RT Ponting,JW Wilson,SM Katich,4,0,4,83,,27,20,4,-,1.0,0,,,9,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
58,RT Ponting,JW Wilson,SM Katich,1,0,1,84,,28,21,4,-,2.0,0,,,9,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
59,SM Katich,JW Wilson,RT Ponting,1,0,1,85,,9,11,4,-,3.0,0,,,9,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
60,RT Ponting,JW Wilson,SM Katich,1,0,1,86,,29,22,4,-,4.0,0,,,9,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
61,SM Katich,JW Wilson,RT Ponting,1,0,1,87,,10,12,4,-,5.0,0,,,9,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
62,RT Ponting,JW Wilson,SM Katich,2,0,2,89,,31,23,4,-,6.0,0,,,9,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
63,SM Katich,AR Adams,RT Ponting,1,0,1,90,,11,13,4,-,1.0,0,,,10,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
64,RT Ponting,AR Adams,SM Katich,1,0,1,91,,32,24,4,-,2.0,0,,,10,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
65,SM Katich,AR Adams,RT Ponting,1,0,1,92,,12,14,4,-,3.0,0,,,10,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
66,RT Ponting,AR Adams,SM Katich,0,0,0,92,,32,25,4,-,4.0,0,,,10,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
67,RT Ponting,AR Adams,SM Katich,0,0,0,92,,32,26,4,-,5.0,0,,,10,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
68,RT Ponting,AR Adams,SM Katich,2,0,2,94,,34,27,4,-,6.0,0,,,10,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
69,SM Katich,JW Wilson,RT Ponting,6,0,6,100,,18,15,4,-,1.0,0,,,11,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
70,SM Katich,JW Wilson,RT Ponting,0,0,0,100,,18,16,4,-,2.0,0,,,11,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
71,SM Katich,JW Wilson,RT Ponting,4,0,4,104,,22,17,4,-,3.0,0,,,11,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
72,SM Katich,JW Wilson,RT Ponting,4,0,4,108,,26,18,4,-,4.0,0,,,11,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
73,SM Katich,JW Wilson,RT Ponting,0,0,0,108,,26,19,4,-,5.0,0,,,11,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
74,SM Katich,JW Wilson,RT Ponting,0,1,1,109,,26,20,4,legbyes,6.0,0,,,11,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
75,SM Katich,AR Adams,RT Ponting,0,0,0,109,,26,21,4,-,1.0,0,,,12,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
76,SM Katich,AR Adams,RT Ponting,1,0,1,110,,27,22,4,-,2.0,0,,,12,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
77,RT Ponting,AR Adams,SM Katich,4,0,4,114,,38,28,4,-,3.0,0,,,12,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
78,RT Ponting,AR Adams,SM Katich,1,0,1,115,,39,29,4,-,4.0,0,,,12,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
79,SM Katich,AR Adams,RT Ponting,1,0,1,116,,28,23,4,-,5.0,0,,,12,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
80,RT Ponting,AR Adams,SM Katich,1,0,1,117,,40,30,4,-,6.0,0,,,12,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
81,RT Ponting,JW Wilson,SM Katich,2,0,2,119,,42,31,4,-,1.0,0,,,13,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
82,RT Ponting,JW Wilson,SM Katich,0,4,4,123,,42,32,4,legbyes,2.0,0,,,13,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
83,RT Ponting,JW Wilson,SM Katich,4,0,4,127,,46,33,4,-,3.0,0,,,13,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
84,RT Ponting,JW Wilson,SM Katich,0,0,0,127,,46,34,4,-,4.0,0,,,13,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
85,RT Ponting,JW Wilson,SM Katich,6,0,6,133,,52,35,4,-,5.0,0,,,13,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
86,RT Ponting,JW Wilson,SM Katich,1,0,1,134,,53,36,4,-,6.0,0,,,13,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
87,RT Ponting,CL Cairns,SM Katich,1,0,1,135,,54,37,4,-,1.0,0,,,14,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
88,SM Katich,CL Cairns,RT Ponting,2,0,2,137,,30,24,4,-,2.0,0,,,14,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
89,SM Katich,CL Cairns,RT Ponting,0,0,0,137,,30,25,5,-,3.0,bowled,SM Katich,,14,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
90,MEK Hussey,CL Cairns,RT Ponting,1,0,1,138,,1,1,5,-,4.0,0,,,14,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
91,RT Ponting,CL Cairns,MEK Hussey,2,0,2,140,,56,38,5,-,5.0,0,,,14,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
92,RT Ponting,CL Cairns,MEK Hussey,1,0,1,141,,57,39,5,-,6.0,0,,,14,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
93,RT Ponting,JW Wilson,MEK Hussey,1,0,1,142,,58,40,5,-,1.0,0,,,15,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
94,MEK Hussey,JW Wilson,RT Ponting,2,0,2,144,,3,2,5,-,2.0,0,,,15,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
95,MEK Hussey,JW Wilson,RT Ponting,0,0,0,144,,3,3,5,-,3.0,0,,,15,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
96,MEK Hussey,JW Wilson,RT Ponting,1,0,1,145,,4,4,5,-,4.0,0,,,15,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
97,RT Ponting,JW Wilson,MEK Hussey,1,0,1,146,,59,41,5,-,5.0,0,,,15,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
98,MEK Hussey,JW Wilson,RT Ponting,1,0,1,147,,5,5,5,-,6.0,0,,,15,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
99,MEK Hussey,CL Cairns,RT Ponting,1,0,1,148,,6,6,5,-,1.0,0,,,16,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
100,RT Ponting,CL Cairns,MEK Hussey,1,0,1,149,,60,42,5,-,2.0,0,,,16,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
101,MEK Hussey,CL Cairns,RT Ponting,1,0,1,150,,7,7,5,-,3.0,0,,,16,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
102,RT Ponting,CL Cairns,MEK Hussey,0,0,0,150,,60,43,5,-,4.0,0,,,16,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
103,RT Ponting,CL Cairns,MEK Hussey,1,0,1,151,,61,44,5,-,5.0,0,,,16,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Right hand Bat,Left hand Bat,Right arm Fast
104,MEK Hussey,CL Cairns,RT Ponting,4,0,4,155,,11,8,5,-,6.0,0,,,16,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,True,214,Left hand Bat,Right hand Bat,Right arm Fast
