,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
15,RT Ponting,DR Tuffey,A Symonds,0,1,1,23,156,1,4,2,3,legbyes,0,,,3,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
16,A Symonds,DR Tuffey,RT Ponting,2,0,2,25,154,13,5,2,4,-,0,,,3,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
17,A Symonds,DR Tuffey,RT Ponting,0,0,0,25,154,13,6,2,5,-,0,,,3,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
18,A Symonds,DR Tuffey,RT Ponting,1,0,1,26,153,14,7,2,6,-,0,,,3,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
19,A Symonds,KD Mills,RT Ponting,4,0,4,30,149,18,8,2,1,-,0,,,4,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
20,A Symonds,KD Mills,RT Ponting,0,1,1,31,148,18,9,2,2,wides,0,,,4,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
21,A Symonds,KD Mills,RT Ponting,6,0,6,37,142,24,10,2,3,-,0,,,4,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
22,A Symonds,KD Mills,RT Ponting,4,0,4,41,138,28,11,2,4,-,0,,,4,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
23,A Symonds,KD Mills,RT Ponting,4,0,4,45,134,32,12,2,5,-,0,,,4,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
24,A Symonds,KD Mills,RT Ponting,0,0,0,45,134,32,13,2,6,-,0,,,4,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
25,A Symonds,KD Mills,RT Ponting,0,1,1,46,133,32,14,2,7,wides,0,,,4,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
26,A Symonds,KD Mills,RT Ponting,0,0,0,46,133,32,15,3,8,-,caught,A Symonds,BB McCullum,4,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
27,RT Ponting,DR Tuffey,DR Martyn,4,0,4,50,129,5,5,3,1,-,0,,,5,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
28,RT Ponting,DR Tuffey,DR Martyn,1,0,1,51,128,6,6,3,2,-,0,,,5,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
29,DR Martyn,DR Tuffey,RT Ponting,0,0,0,51,128,0,1,3,3,-,0,,,5,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
30,DR Martyn,DR Tuffey,RT Ponting,0,0,0,51,128,0,2,3,4,-,0,,,5,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
31,DR Martyn,DR Tuffey,RT Ponting,2,0,2,53,126,2,3,3,5,-,0,,,5,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
32,DR Martyn,DR Tuffey,RT Ponting,1,0,1,54,125,3,4,3,6,-,0,,,5,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
33,DR Martyn,KD Mills,RT Ponting,0,0,0,54,125,3,5,4,1,-,bowled,DR Martyn,,6,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
34,SM Katich,KD Mills,RT Ponting,1,0,1,55,124,1,1,4,2,-,0,,,6,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
35,RT Ponting,KD Mills,SM Katich,1,0,1,56,123,7,7,4,3,-,0,,,6,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
36,SM Katich,KD Mills,RT Ponting,1,0,1,57,122,2,2,4,4,-,0,,,6,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
37,RT Ponting,KD Mills,SM Katich,0,0,0,57,122,7,8,4,5,-,0,,,6,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
38,RT Ponting,KD Mills,SM Katich,1,0,1,58,121,8,9,4,6,-,0,,,6,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
39,RT Ponting,CL Cairns,SM Katich,1,0,1,59,120,9,10,4,1,-,0,,,7,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
40,SM Katich,CL Cairns,RT Ponting,1,0,1,60,119,3,3,4,2,-,0,,,7,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
41,RT Ponting,CL Cairns,SM Katich,1,0,1,61,118,10,11,4,3,-,0,,,7,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
42,SM Katich,CL Cairns,RT Ponting,1,0,1,62,117,4,4,4,4,-,0,,,7,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
43,RT Ponting,CL Cairns,SM Katich,1,0,1,63,116,11,12,4,5,-,0,,,7,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
44,SM Katich,CL Cairns,RT Ponting,1,0,1,64,115,5,5,4,6,-,0,,,7,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
45,SM Katich,KD Mills,RT Ponting,0,0,0,64,115,5,6,4,1,-,0,,,8,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
46,SM Katich,KD Mills,RT Ponting,1,0,1,65,114,6,7,4,2,-,0,,,8,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
47,RT Ponting,KD Mills,SM Katich,4,0,4,69,110,15,13,4,3,-,0,,,8,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
48,RT Ponting,KD Mills,SM Katich,1,0,1,70,109,16,14,4,4,-,0,,,8,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
49,SM Katich,KD Mills,RT Ponting,1,0,1,71,108,7,8,4,5,-,0,,,8,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
50,RT Ponting,KD Mills,SM Katich,1,0,1,72,107,17,15,4,6,-,0,,,8,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
51,RT Ponting,CL Cairns,SM Katich,1,0,1,73,106,18,16,4,1,-,0,,,9,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
52,SM Katich,CL Cairns,RT Ponting,0,0,0,73,106,7,9,4,2,-,0,,,9,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
53,SM Katich,CL Cairns,RT Ponting,1,0,1,74,105,8,10,4,3,-,0,,,9,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
54,RT Ponting,CL Cairns,SM Katich,4,0,4,78,101,22,17,4,4,-,0,,,9,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
55,RT Ponting,CL Cairns,SM Katich,0,0,0,78,101,22,18,4,5,-,0,,,9,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
56,RT Ponting,CL Cairns,SM Katich,1,0,1,79,100,23,19,4,6,-,0,,,9,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
57,RT Ponting,JW Wilson,SM Katich,4,0,4,83,96,27,20,4,1,-,0,,,10,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
58,RT Ponting,JW Wilson,SM Katich,1,0,1,84,95,28,21,4,2,-,0,,,10,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
59,SM Katich,JW Wilson,RT Ponting,1,0,1,85,94,9,11,4,3,-,0,,,10,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
60,RT Ponting,JW Wilson,SM Katich,1,0,1,86,93,29,22,4,4,-,0,,,10,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
61,SM Katich,JW Wilson,RT Ponting,1,0,1,87,92,10,12,4,5,-,0,,,10,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
62,RT Ponting,JW Wilson,SM Katich,2,0,2,89,90,31,23,4,6,-,0,,,10,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
63,SM Katich,AR Adams,RT Ponting,1,0,1,90,89,11,13,4,1,-,0,,,11,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
64,RT Ponting,AR Adams,SM Katich,1,0,1,91,88,32,24,4,2,-,0,,,11,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
65,SM Katich,AR Adams,RT Ponting,1,0,1,92,87,12,14,4,3,-,0,,,11,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
66,RT Ponting,AR Adams,SM Katich,0,0,0,92,87,32,25,4,4,-,0,,,11,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
67,RT Ponting,AR Adams,SM Katich,0,0,0,92,87,32,26,4,5,-,0,,,11,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
68,RT Ponting,AR Adams,SM Katich,2,0,2,94,85,34,27,4,6,-,0,,,11,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
69,SM Katich,JW Wilson,RT Ponting,6,0,6,100,79,18,15,4,1,-,0,,,12,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
70,SM Katich,JW Wilson,RT Ponting,0,0,0,100,79,18,16,4,2,-,0,,,12,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
71,SM Katich,JW Wilson,RT Ponting,4,0,4,104,75,22,17,4,3,-,0,,,12,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
72,SM Katich,JW Wilson,RT Ponting,4,0,4,108,71,26,18,4,4,-,0,,,12,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
73,SM Katich,JW Wilson,RT Ponting,0,0,0,108,71,26,19,4,5,-,0,,,12,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
74,SM Katich,JW Wilson,RT Ponting,0,1,1,109,70,26,20,4,6,legbyes,0,,,12,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
75,SM Katich,AR Adams,RT Ponting,0,0,0,109,70,26,21,4,1,-,0,,,13,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
76,SM Katich,AR Adams,RT Ponting,1,0,1,110,69,27,22,4,2,-,0,,,13,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
77,RT Ponting,AR Adams,SM Katich,4,0,4,114,65,38,28,4,3,-,0,,,13,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
78,RT Ponting,AR Adams,SM Katich,1,0,1,115,64,39,29,4,4,-,0,,,13,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
79,SM Katich,AR Adams,RT Ponting,1,0,1,116,63,28,23,4,5,-,0,,,13,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
80,RT Ponting,AR Adams,SM Katich,1,0,1,117,62,40,30,4,6,-,0,,,13,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
81,RT Ponting,JW Wilson,SM Katich,2,0,2,119,60,42,31,4,1,-,0,,,14,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
82,RT Ponting,JW Wilson,SM Katich,0,4,4,123,56,42,32,4,2,legbyes,0,,,14,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
83,RT Ponting,JW Wilson,SM Katich,4,0,4,127,52,46,33,4,3,-,0,,,14,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
84,RT Ponting,JW Wilson,SM Katich,0,0,0,127,52,46,34,4,4,-,0,,,14,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
85,RT Ponting,JW Wilson,SM Katich,6,0,6,133,46,52,35,4,5,-,0,,,14,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
86,RT Ponting,JW Wilson,SM Katich,1,0,1,134,45,53,36,4,6,-,0,,,14,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
87,RT Ponting,CL Cairns,SM Katich,1,0,1,135,44,54,37,4,1,-,0,,,15,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
88,SM Katich,CL Cairns,RT Ponting,2,0,2,137,42,30,24,4,2,-,0,,,15,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
89,SM Katich,CL Cairns,RT Ponting,0,0,0,137,42,30,25,5,3,-,bowled,SM Katich,,15,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
90,MEK Hussey,CL Cairns,RT Ponting,1,0,1,138,41,1,1,5,4,-,0,,,15,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
91,RT Ponting,CL Cairns,MEK Hussey,2,0,2,140,39,56,38,5,5,-,0,,,15,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
92,RT Ponting,CL Cairns,MEK Hussey,1,0,1,141,38,57,39,5,6,-,0,,,15,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
93,RT Ponting,JW Wilson,MEK Hussey,1,0,1,142,37,58,40,5,1,-,0,,,16,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
94,MEK Hussey,JW Wilson,RT Ponting,2,0,2,144,35,3,2,5,2,-,0,,,16,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
95,MEK Hussey,JW Wilson,RT Ponting,0,0,0,144,35,3,3,5,3,-,0,,,16,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
96,MEK Hussey,JW Wilson,RT Ponting,1,0,1,145,34,4,4,5,4,-,0,,,16,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
97,RT Ponting,JW Wilson,MEK Hussey,1,0,1,146,33,59,41,5,5,-,0,,,16,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
98,MEK Hussey,JW Wilson,RT Ponting,1,0,1,147,32,5,5,5,6,-,0,,,16,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
99,MEK Hussey,CL Cairns,RT Ponting,1,0,1,148,31,6,6,5,1,-,0,,,17,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
100,RT Ponting,CL Cairns,MEK Hussey,1,0,1,149,30,60,42,5,2,-,0,,,17,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
101,MEK Hussey,CL Cairns,RT Ponting,1,0,1,150,29,7,7,5,3,-,0,,,17,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
102,RT Ponting,CL Cairns,MEK Hussey,0,0,0,150,29,60,43,5,4,-,0,,,17,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
103,RT Ponting,CL Cairns,MEK Hussey,1,0,1,151,28,61,44,5,5,-,0,,,17,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
104,MEK Hussey,CL Cairns,RT Ponting,4,0,4,155,24,11,8,5,6,-,0,,,17,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
105,RT Ponting,AR Adams,MEK Hussey,1,0,1,156,23,62,45,5,1,-,0,,,18,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
106,MEK Hussey,AR Adams,RT Ponting,1,0,1,157,22,12,9,5,2,-,0,,,18,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
107,RT Ponting,AR Adams,MEK Hussey,1,0,1,158,21,63,46,5,3,-,0,,,18,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
108,MEK Hussey,AR Adams,RT Ponting,0,0,0,158,21,12,10,5,4,-,0,,,18,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
109,MEK Hussey,AR Adams,RT Ponting,6,0,6,164,15,18,11,5,5,-,0,,,18,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
110,MEK Hussey,AR Adams,RT Ponting,6,0,6,170,9,24,12,5,6,-,0,,,18,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
111,RT Ponting,DR Tuffey,MEK Hussey,6,0,6,176,3,69,47,5,1,-,0,,,19,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
112,RT Ponting,DR Tuffey,MEK Hussey,2,0,2,178,1,71,48,5,2,-,0,,,19,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
113,RT Ponting,DR Tuffey,MEK Hussey,6,0,6,184,-5,77,49,5,3,-,0,,,19,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
114,RT Ponting,DR Tuffey,MEK Hussey,6,0,6,190,-11,83,50,5,4,-,0,,,19,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
115,RT Ponting,DR Tuffey,MEK Hussey,4,0,4,194,-15,87,51,5,5,-,0,,,19,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
116,RT Ponting,DR Tuffey,MEK Hussey,6,0,6,200,-21,93,52,5,6,-,0,,,19,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
117,MEK Hussey,AR Adams,RT Ponting,1,0,1,201,-22,25,13,5,1,-,0,,,20,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
118,RT Ponting,AR Adams,MEK Hussey,4,0,4,205,-26,97,53,5,2,-,0,,,20,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
119,RT Ponting,AR Adams,MEK Hussey,0,2,2,207,-28,97,54,5,3,legbyes,0,,,20,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
120,RT Ponting,AR Adams,MEK Hussey,1,0,1,208,-29,98,55,5,4,-,0,,,20,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
121,MEK Hussey,AR Adams,RT Ponting,6,0,6,214,-35,31,14,5,5,-,0,,,20,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
122,MEK Hussey,AR Adams,RT Ponting,0,0,0,214,-35,31,15,5,6,-,0,,,20,bat,Australia,1,Eden Park,2005,02,New Zealand_Australia_2005-02-17,Australia,Australia,New Zealand,214
