,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
45,JE Root,CR Brathwaite,JC Buttler,0,0,0,45,,29,20,3,4,0,,,7,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
46,JE Root,CR Brathwaite,JC Buttler,1,0,1,46,,30,21,3,5,0,,,7,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
47,JC Buttler,CR Brathwaite,JE Root,1,0,1,47,,11,10,3,6,0,,,7,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
48,JC Buttler,SJ Benn,JE Root,0,0,0,47,,11,11,3,1,0,,,8,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
49,JC Buttler,SJ Benn,JE Root,1,0,1,48,,12,12,3,2,0,,,8,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
50,JE Root,SJ Benn,JC Buttler,1,0,1,49,,31,22,3,3,0,,,8,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
51,JC Buttler,SJ Benn,JE Root,6,0,6,55,,18,13,3,4,0,,,8,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
52,JC Buttler,SJ Benn,JE Root,2,0,2,57,,20,14,3,5,0,,,8,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
53,JC Buttler,SJ Benn,JE Root,0,0,0,57,,20,15,3,6,0,,,8,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
54,JE Root,AD Russell,JC Buttler,2,0,2,59,,33,23,3,1,0,,,9,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
55,JE Root,AD Russell,JC Buttler,1,0,1,60,,34,24,3,2,0,,,9,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
56,JC Buttler,AD Russell,JE Root,1,0,1,61,,21,16,3,3,0,,,9,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
57,JE Root,AD Russell,JC Buttler,4,0,4,65,,38,25,3,4,0,,,9,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
58,JE Root,AD Russell,JC Buttler,1,0,1,66,,39,26,3,5,0,,,9,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
59,JC Buttler,AD Russell,JE Root,1,0,1,67,,22,17,3,6,0,,,9,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
60,JC Buttler,SJ Benn,JE Root,6,0,6,73,,28,18,3,1,0,,,10,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
61,JC Buttler,SJ Benn,JE Root,6,0,6,79,,34,19,3,2,0,,,10,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
62,JC Buttler,SJ Benn,JE Root,1,0,1,80,,35,20,3,3,0,,,10,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
63,JE Root,SJ Benn,JC Buttler,1,0,1,81,,40,27,3,4,0,,,10,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
64,JC Buttler,SJ Benn,JE Root,1,0,1,82,,36,21,3,5,0,,,10,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
65,JE Root,SJ Benn,JC Buttler,1,0,1,83,,41,28,3,6,0,,,10,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
66,JE Root,CR Brathwaite,JC Buttler,1,0,1,84,,42,29,3,1,0,,,11,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
67,JC Buttler,CR Brathwaite,JE Root,0,0,0,84,,36,22,4,2,caught,JC Buttler,DJ Bravo,11,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
68,BA Stokes,CR Brathwaite,JE Root,2,0,2,86,,2,1,4,3,0,,,11,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
69,BA Stokes,CR Brathwaite,JE Root,1,0,1,87,,3,2,4,4,0,,,11,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
70,JE Root,CR Brathwaite,BA Stokes,1,0,1,88,,43,30,4,5,0,,,11,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
71,BA Stokes,CR Brathwaite,JE Root,1,0,1,89,,4,3,4,6,0,,,11,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
72,BA Stokes,DJG Sammy,JE Root,1,0,1,90,,5,4,4,1,0,,,12,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
73,JE Root,DJG Sammy,BA Stokes,2,0,2,92,,45,31,4,2,0,,,12,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
74,JE Root,DJG Sammy,BA Stokes,4,0,4,96,,49,32,4,3,0,,,12,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
75,JE Root,DJG Sammy,BA Stokes,1,0,1,97,,50,33,4,4,0,,,12,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
76,BA Stokes,DJG Sammy,JE Root,4,0,4,101,,9,5,4,5,0,,,12,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
77,BA Stokes,DJG Sammy,JE Root,2,0,2,103,,11,6,4,6,0,,,12,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
78,JE Root,DJ Bravo,BA Stokes,4,0,4,107,,54,34,4,1,0,,,13,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
79,JE Root,DJ Bravo,BA Stokes,0,1,1,108,,54,35,4,2,0,,,13,legbyes,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
80,BA Stokes,DJ Bravo,JE Root,2,0,2,110,,13,7,4,3,0,,,13,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
81,BA Stokes,DJ Bravo,JE Root,0,0,0,110,,13,8,5,4,caught,BA Stokes,LMP Simmons,13,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
82,MM Ali,DJ Bravo,JE Root,0,0,0,110,,0,1,5,5,0,,,13,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
83,MM Ali,DJ Bravo,JE Root,0,0,0,110,,0,2,6,6,caught,MM Ali,D Ramdin,13,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
84,JE Root,CR Brathwaite,CJ Jordan,0,1,1,111,,54,36,6,1,0,,,14,wides,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
85,JE Root,CR Brathwaite,CJ Jordan,0,0,0,111,,54,37,7,2,caught,JE Root,SJ Benn,14,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
86,DJ Willey,CR Brathwaite,CJ Jordan,2,0,2,113,,2,1,7,3,0,,,14,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
87,DJ Willey,CR Brathwaite,CJ Jordan,0,0,0,113,,2,2,7,4,0,,,14,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
88,DJ Willey,CR Brathwaite,CJ Jordan,1,0,1,114,,3,3,7,5,0,,,14,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
89,CJ Jordan,CR Brathwaite,DJ Willey,0,0,0,114,,0,1,7,6,0,,,14,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
90,CJ Jordan,CR Brathwaite,DJ Willey,1,0,1,115,,1,2,7,7,0,,,14,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
91,CJ Jordan,AD Russell,DJ Willey,0,1,1,116,,1,3,7,1,0,,,15,legbyes,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
92,DJ Willey,AD Russell,CJ Jordan,0,0,0,116,,3,4,7,2,0,,,15,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
93,DJ Willey,AD Russell,CJ Jordan,0,0,0,116,,3,5,7,3,0,,,15,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
94,DJ Willey,AD Russell,CJ Jordan,0,0,0,116,,3,6,7,4,0,,,15,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
95,DJ Willey,AD Russell,CJ Jordan,1,0,1,117,,4,7,7,5,0,,,15,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
96,CJ Jordan,AD Russell,DJ Willey,0,0,0,117,,1,4,7,6,0,,,15,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
97,DJ Willey,DJ Bravo,CJ Jordan,0,0,0,117,,4,8,7,1,0,,,16,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
98,DJ Willey,DJ Bravo,CJ Jordan,6,0,6,123,,10,9,7,2,0,,,16,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
99,DJ Willey,DJ Bravo,CJ Jordan,0,0,0,123,,10,10,7,3,0,,,16,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
100,DJ Willey,DJ Bravo,CJ Jordan,1,0,1,124,,11,11,7,4,0,,,16,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
101,CJ Jordan,DJ Bravo,DJ Willey,1,0,1,125,,2,5,7,5,0,,,16,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
102,DJ Willey,DJ Bravo,CJ Jordan,6,0,6,131,,17,12,7,6,0,,,16,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
103,CJ Jordan,CR Brathwaite,DJ Willey,1,0,1,132,,3,6,7,1,0,,,17,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
104,DJ Willey,CR Brathwaite,CJ Jordan,4,0,4,136,,21,13,7,2,0,,,17,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
105,DJ Willey,CR Brathwaite,CJ Jordan,0,0,0,136,,21,14,8,3,caught,DJ Willey,J Charles,17,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
106,CJ Jordan,CR Brathwaite,LE Plunkett,1,0,1,137,,4,7,8,4,0,,,17,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
107,LE Plunkett,CR Brathwaite,CJ Jordan,0,1,1,138,,0,1,8,5,0,,,17,legbyes,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
108,CJ Jordan,CR Brathwaite,LE Plunkett,0,0,0,138,,4,8,8,6,0,,,17,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
109,LE Plunkett,DJ Bravo,CJ Jordan,2,0,2,140,,2,2,8,1,0,,,18,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
110,LE Plunkett,DJ Bravo,CJ Jordan,2,0,2,142,,4,3,8,2,0,,,18,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
111,LE Plunkett,DJ Bravo,CJ Jordan,0,0,0,142,,4,4,9,3,caught,LE Plunkett,S Badree,18,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
112,AU Rashid,DJ Bravo,CJ Jordan,1,0,1,143,,1,1,9,4,0,,,18,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
113,CJ Jordan,DJ Bravo,AU Rashid,1,0,1,144,,5,9,9,5,0,,,18,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
114,AU Rashid,DJ Bravo,CJ Jordan,1,0,1,145,,2,2,9,6,0,,,18,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
115,AU Rashid,AD Russell,CJ Jordan,0,1,1,146,,2,3,9,1,0,,,19,legbyes,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
116,CJ Jordan,AD Russell,AU Rashid,0,0,0,146,,5,10,9,2,0,,,19,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
117,CJ Jordan,AD Russell,AU Rashid,4,0,4,150,,9,11,9,3,0,,,19,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
118,CJ Jordan,AD Russell,AU Rashid,2,0,2,152,,11,12,9,4,0,,,19,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
119,CJ Jordan,AD Russell,AU Rashid,1,0,1,153,,12,13,9,5,0,,,19,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
120,AU Rashid,AD Russell,CJ Jordan,2,0,2,155,,4,4,9,6,0,,,19,-,field,West Indies,1,Eden Gardens,2016,04,England_West Indies_2016-04-03,West Indies,England,West Indies,False,155
