,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
13,AM Rahane,AD Russell,RG Sharma,1,0,1,24,221,7,6,0,2,3,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
14,RG Sharma,AD Russell,AM Rahane,2,0,2,26,219,19,9,0,3,3,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
15,RG Sharma,AD Russell,AM Rahane,4,0,4,30,215,23,10,0,4,3,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
16,RG Sharma,AD Russell,AM Rahane,1,0,1,31,214,24,11,0,5,3,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
17,AM Rahane,AD Russell,RG Sharma,0,0,0,31,214,7,7,1,6,3,caught,AM Rahane,DJ Bravo,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
18,V Kohli,S Badree,RG Sharma,0,0,0,31,214,0,1,1,1,4,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
19,V Kohli,S Badree,RG Sharma,4,0,4,35,210,4,2,1,2,4,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
20,V Kohli,S Badree,RG Sharma,0,0,0,35,210,4,3,1,3,4,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
21,V Kohli,S Badree,RG Sharma,2,0,2,37,208,6,4,1,4,4,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
22,V Kohli,S Badree,RG Sharma,4,0,4,41,204,10,5,1,5,4,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
23,V Kohli,S Badree,RG Sharma,1,0,1,42,203,11,6,1,6,4,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
24,V Kohli,DJ Bravo,RG Sharma,4,0,4,46,199,15,7,1,1,5,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
25,V Kohli,DJ Bravo,RG Sharma,1,0,1,47,198,16,8,1,2,5,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
26,RG Sharma,DJ Bravo,V Kohli,1,0,1,48,197,25,12,1,3,5,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
27,V Kohli,DJ Bravo,RG Sharma,0,0,0,48,197,16,9,2,4,5,caught,V Kohli,ADS Fletcher,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
28,KL Rahul,DJ Bravo,RG Sharma,2,0,2,50,195,2,1,2,5,5,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
29,KL Rahul,DJ Bravo,RG Sharma,1,0,1,51,194,3,2,2,6,5,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
30,KL Rahul,SP Narine,RG Sharma,4,0,4,55,190,7,3,2,1,6,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
31,KL Rahul,SP Narine,RG Sharma,6,0,6,61,184,13,4,2,2,6,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
32,KL Rahul,SP Narine,RG Sharma,0,0,0,61,184,13,5,2,3,6,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
33,KL Rahul,SP Narine,RG Sharma,2,0,2,63,182,15,6,2,4,6,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
34,KL Rahul,SP Narine,RG Sharma,4,0,4,67,178,19,7,2,5,6,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
35,KL Rahul,SP Narine,RG Sharma,0,0,0,67,178,19,8,2,6,6,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
36,RG Sharma,CR Brathwaite,KL Rahul,1,0,1,68,177,26,13,2,1,7,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
37,KL Rahul,CR Brathwaite,RG Sharma,1,0,1,69,176,20,9,2,2,7,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
38,RG Sharma,CR Brathwaite,KL Rahul,1,0,1,70,175,27,14,2,3,7,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
39,KL Rahul,CR Brathwaite,RG Sharma,2,0,2,72,173,22,10,2,4,7,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
40,KL Rahul,CR Brathwaite,RG Sharma,4,0,4,76,169,26,11,2,5,7,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
41,KL Rahul,CR Brathwaite,RG Sharma,4,0,4,80,165,30,12,2,6,7,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
42,RG Sharma,SP Narine,KL Rahul,2,0,2,82,163,29,15,2,1,8,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
43,RG Sharma,SP Narine,KL Rahul,0,0,0,82,163,29,16,2,2,8,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
44,RG Sharma,SP Narine,KL Rahul,6,0,6,88,157,35,17,2,3,8,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
45,RG Sharma,SP Narine,KL Rahul,6,0,6,94,151,41,18,2,4,8,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
46,RG Sharma,SP Narine,KL Rahul,1,0,1,95,150,42,19,2,5,8,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
47,KL Rahul,SP Narine,RG Sharma,1,0,1,96,149,31,13,2,6,8,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
48,KL Rahul,CR Brathwaite,RG Sharma,1,0,1,97,148,32,14,2,1,9,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
49,RG Sharma,CR Brathwaite,KL Rahul,1,0,1,98,147,43,20,2,2,9,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
50,KL Rahul,CR Brathwaite,RG Sharma,4,0,4,102,143,36,15,2,3,9,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
51,KL Rahul,CR Brathwaite,RG Sharma,0,0,0,102,143,36,16,2,4,9,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
52,KL Rahul,CR Brathwaite,RG Sharma,2,0,2,104,141,38,17,2,5,9,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
53,KL Rahul,CR Brathwaite,RG Sharma,0,0,0,104,141,38,18,2,6,9,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
54,RG Sharma,KA Pollard,KL Rahul,3,0,3,107,138,46,21,2,1,10,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
55,KL Rahul,KA Pollard,RG Sharma,1,0,1,108,137,39,19,2,2,10,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
56,RG Sharma,KA Pollard,KL Rahul,6,0,6,114,131,52,22,2,3,10,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
57,RG Sharma,KA Pollard,KL Rahul,1,0,1,115,130,53,23,2,4,10,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
58,KL Rahul,KA Pollard,RG Sharma,0,0,0,115,130,39,20,2,5,10,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
59,KL Rahul,KA Pollard,RG Sharma,1,0,1,116,129,40,21,2,6,10,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
60,KL Rahul,DJ Bravo,RG Sharma,4,0,4,120,125,44,22,2,1,11,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
61,KL Rahul,DJ Bravo,RG Sharma,1,0,1,121,124,45,23,2,2,11,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
62,RG Sharma,DJ Bravo,KL Rahul,1,0,1,122,123,54,24,2,3,11,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
63,KL Rahul,DJ Bravo,RG Sharma,1,0,1,123,122,46,24,2,4,11,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
64,RG Sharma,DJ Bravo,KL Rahul,2,0,2,125,120,56,25,2,5,11,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
65,RG Sharma,DJ Bravo,KL Rahul,6,0,6,131,114,62,26,2,6,11,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
66,KL Rahul,KA Pollard,RG Sharma,0,0,0,131,114,46,25,2,1,12,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
67,KL Rahul,KA Pollard,RG Sharma,4,0,4,135,110,50,26,2,2,12,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
68,KL Rahul,KA Pollard,RG Sharma,1,0,1,136,109,51,27,2,3,12,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
69,RG Sharma,KA Pollard,KL Rahul,0,1,1,137,108,62,27,2,4,12,0,,,wides,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
70,RG Sharma,KA Pollard,KL Rahul,0,0,0,137,108,62,28,2,5,12,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
71,RG Sharma,KA Pollard,KL Rahul,0,0,0,137,108,62,29,3,6,12,caught,RG Sharma,J Charles,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
72,MS Dhoni,KA Pollard,KL Rahul,1,0,1,138,107,1,1,3,7,12,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
73,MS Dhoni,CR Brathwaite,KL Rahul,4,0,4,142,103,5,2,3,1,13,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
74,MS Dhoni,CR Brathwaite,KL Rahul,2,0,2,144,101,7,3,3,2,13,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
75,MS Dhoni,CR Brathwaite,KL Rahul,1,0,1,145,100,8,4,3,3,13,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
76,KL Rahul,CR Brathwaite,MS Dhoni,1,0,1,146,99,52,28,3,4,13,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
77,MS Dhoni,CR Brathwaite,KL Rahul,2,0,2,148,97,10,5,3,5,13,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
78,MS Dhoni,CR Brathwaite,KL Rahul,2,0,2,150,95,12,6,3,6,13,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
79,KL Rahul,SP Narine,MS Dhoni,6,0,6,156,89,58,29,3,1,14,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
80,KL Rahul,SP Narine,MS Dhoni,0,0,0,156,89,58,30,3,2,14,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
81,KL Rahul,SP Narine,MS Dhoni,4,0,4,160,85,62,31,3,3,14,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
82,KL Rahul,SP Narine,MS Dhoni,2,0,2,162,83,64,32,3,4,14,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
83,KL Rahul,SP Narine,MS Dhoni,0,1,1,163,82,64,33,3,5,14,0,,,wides,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
84,KL Rahul,SP Narine,MS Dhoni,4,0,4,167,78,68,34,3,6,14,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
85,KL Rahul,SP Narine,MS Dhoni,1,0,1,168,77,69,35,3,7,14,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
86,KL Rahul,CR Brathwaite,MS Dhoni,6,0,6,174,71,75,36,3,1,15,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
87,KL Rahul,CR Brathwaite,MS Dhoni,1,0,1,175,70,76,37,3,2,15,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
88,MS Dhoni,CR Brathwaite,KL Rahul,1,0,1,176,69,13,7,3,3,15,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
89,KL Rahul,CR Brathwaite,MS Dhoni,2,0,2,178,67,78,38,3,4,15,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
90,KL Rahul,CR Brathwaite,MS Dhoni,0,0,0,178,67,78,39,3,5,15,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
91,KL Rahul,CR Brathwaite,MS Dhoni,4,0,4,182,63,82,40,3,6,15,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
92,MS Dhoni,KA Pollard,KL Rahul,3,0,3,185,60,16,8,3,1,16,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
93,KL Rahul,KA Pollard,MS Dhoni,1,0,1,186,59,83,41,3,2,16,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
94,MS Dhoni,KA Pollard,KL Rahul,1,0,1,187,58,17,9,3,3,16,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
95,KL Rahul,KA Pollard,MS Dhoni,4,0,4,191,54,87,42,3,4,16,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
96,KL Rahul,KA Pollard,MS Dhoni,1,0,1,192,53,88,43,3,5,16,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
97,MS Dhoni,KA Pollard,KL Rahul,1,0,1,193,52,18,10,3,6,16,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
98,MS Dhoni,AD Russell,KL Rahul,0,0,0,193,52,18,11,3,1,17,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
99,MS Dhoni,AD Russell,KL Rahul,0,1,1,194,51,18,12,3,2,17,0,,,wides,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
100,MS Dhoni,AD Russell,KL Rahul,6,0,6,200,45,24,13,3,3,17,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
101,MS Dhoni,AD Russell,KL Rahul,0,0,0,200,45,24,14,3,4,17,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
102,MS Dhoni,AD Russell,KL Rahul,6,0,6,206,39,30,15,3,5,17,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
103,MS Dhoni,AD Russell,KL Rahul,1,0,1,207,38,31,16,3,6,17,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
104,KL Rahul,AD Russell,MS Dhoni,6,0,6,213,32,94,44,3,7,17,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
105,MS Dhoni,DJ Bravo,KL Rahul,4,0,4,217,28,35,17,3,1,18,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
106,MS Dhoni,DJ Bravo,KL Rahul,0,0,0,217,28,35,18,3,2,18,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
107,MS Dhoni,DJ Bravo,KL Rahul,2,0,2,219,26,37,19,3,3,18,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
108,MS Dhoni,DJ Bravo,KL Rahul,1,0,1,220,25,38,20,3,4,18,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
109,KL Rahul,DJ Bravo,MS Dhoni,0,1,1,221,24,94,45,3,5,18,0,,,legbyes,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
110,MS Dhoni,DJ Bravo,KL Rahul,1,0,1,222,23,39,21,3,6,18,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
111,MS Dhoni,AD Russell,KL Rahul,1,0,1,223,22,40,22,3,1,19,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
112,KL Rahul,AD Russell,MS Dhoni,0,0,0,223,22,94,46,3,2,19,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
113,KL Rahul,AD Russell,MS Dhoni,6,0,6,229,16,100,47,3,3,19,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
114,KL Rahul,AD Russell,MS Dhoni,4,0,4,233,12,104,48,3,4,19,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
115,KL Rahul,AD Russell,MS Dhoni,0,1,1,234,11,104,49,3,5,19,0,,,wides,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
116,KL Rahul,AD Russell,MS Dhoni,2,0,2,236,9,106,50,3,6,19,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
117,KL Rahul,AD Russell,MS Dhoni,2,0,2,238,7,108,51,3,7,19,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
118,MS Dhoni,DJ Bravo,KL Rahul,1,0,1,239,6,41,23,3,1,20,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
119,KL Rahul,DJ Bravo,MS Dhoni,1,0,1,240,5,109,52,3,2,20,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
120,MS Dhoni,DJ Bravo,KL Rahul,0,1,1,241,4,41,24,3,3,20,0,,,legbyes,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
121,KL Rahul,DJ Bravo,MS Dhoni,1,0,1,242,3,110,53,3,4,20,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
122,MS Dhoni,DJ Bravo,KL Rahul,2,0,2,244,1,43,25,3,5,20,0,,,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
123,MS Dhoni,DJ Bravo,KL Rahul,0,0,0,244,1,43,26,4,6,20,caught,MS Dhoni,MN Samuels,-,field,India,2,Central Broward Regional Park Stadium Turf Ground,2016,08,India_West Indies_2016-08-27,West Indies,India,West Indies
