,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
25,RR Pant,Mehedi Hasan Miraz,S Dhawan,0,0,0,33,106,5,4,1,1,4,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
26,RR Pant,Mehedi Hasan Miraz,S Dhawan,1,0,1,34,105,6,5,1,2,4,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
27,S Dhawan,Mehedi Hasan Miraz,RR Pant,4,0,4,38,101,14,9,1,3,4,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
28,S Dhawan,Mehedi Hasan Miraz,RR Pant,1,0,1,39,100,15,10,1,4,4,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
29,RR Pant,Mehedi Hasan Miraz,S Dhawan,0,0,0,39,100,6,6,1,5,4,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
30,RR Pant,Mehedi Hasan Miraz,S Dhawan,1,0,1,40,99,7,7,1,6,4,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
31,RR Pant,Rubel Hossain,S Dhawan,0,0,0,40,99,7,8,2,1,5,-,bowled,RR Pant,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
32,SK Raina,Rubel Hossain,S Dhawan,1,0,1,41,98,1,1,2,2,5,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
33,S Dhawan,Rubel Hossain,SK Raina,4,0,4,45,94,19,11,2,3,5,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
34,S Dhawan,Rubel Hossain,SK Raina,1,0,1,46,93,20,12,2,4,5,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
35,SK Raina,Rubel Hossain,S Dhawan,1,0,1,47,92,2,2,2,5,5,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
36,S Dhawan,Rubel Hossain,SK Raina,0,0,0,47,92,20,13,2,6,5,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
37,SK Raina,Mehedi Hasan Miraz,S Dhawan,0,0,0,47,92,2,3,2,1,6,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
38,SK Raina,Mehedi Hasan Miraz,S Dhawan,6,0,6,53,86,8,4,2,2,6,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
39,SK Raina,Mehedi Hasan Miraz,S Dhawan,1,0,1,54,85,9,5,2,3,6,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
40,S Dhawan,Mehedi Hasan Miraz,SK Raina,1,0,1,55,84,21,14,2,4,6,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
41,SK Raina,Mehedi Hasan Miraz,S Dhawan,0,0,0,55,84,9,6,2,5,6,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
42,SK Raina,Mehedi Hasan Miraz,S Dhawan,0,0,0,55,84,9,7,2,6,6,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
43,S Dhawan,Taskin Ahmed,SK Raina,6,0,6,61,78,27,15,2,1,7,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
44,S Dhawan,Taskin Ahmed,SK Raina,4,0,4,65,74,31,16,2,2,7,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
45,S Dhawan,Taskin Ahmed,SK Raina,0,0,0,65,74,31,17,2,3,7,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
46,S Dhawan,Taskin Ahmed,SK Raina,1,0,1,66,73,32,18,2,4,7,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
47,SK Raina,Taskin Ahmed,S Dhawan,1,0,1,67,72,10,8,2,5,7,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
48,S Dhawan,Taskin Ahmed,SK Raina,1,0,1,68,71,33,19,2,6,7,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
49,S Dhawan,Mehedi Hasan Miraz,SK Raina,1,0,1,69,70,34,20,2,1,8,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
50,SK Raina,Mehedi Hasan Miraz,S Dhawan,1,0,1,70,69,11,9,2,2,8,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
51,S Dhawan,Mehedi Hasan Miraz,SK Raina,0,1,1,71,68,34,21,2,3,8,legbyes,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
52,SK Raina,Mehedi Hasan Miraz,S Dhawan,1,0,1,72,67,12,10,2,4,8,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
53,S Dhawan,Mehedi Hasan Miraz,SK Raina,1,0,1,73,66,35,22,2,5,8,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
54,SK Raina,Mehedi Hasan Miraz,S Dhawan,0,0,0,73,66,12,11,2,6,8,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
55,S Dhawan,Soumya Sarkar,SK Raina,0,0,0,73,66,35,23,2,1,9,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
56,S Dhawan,Soumya Sarkar,SK Raina,1,0,1,74,65,36,24,2,2,9,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
57,SK Raina,Soumya Sarkar,S Dhawan,0,1,1,75,64,12,12,2,3,9,wides,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
58,SK Raina,Soumya Sarkar,S Dhawan,1,0,1,76,63,13,13,2,4,9,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
59,S Dhawan,Soumya Sarkar,SK Raina,1,0,1,77,62,37,25,2,5,9,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
60,SK Raina,Soumya Sarkar,S Dhawan,0,0,0,77,62,13,14,2,6,9,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
61,SK Raina,Soumya Sarkar,S Dhawan,4,0,4,81,58,17,15,2,7,9,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
62,S Dhawan,Mehedi Hasan Miraz,SK Raina,1,0,1,82,57,38,26,2,1,10,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
63,SK Raina,Mehedi Hasan Miraz,S Dhawan,0,0,0,82,57,17,16,2,2,10,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
64,SK Raina,Mehedi Hasan Miraz,S Dhawan,1,0,1,83,56,18,17,2,3,10,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
65,S Dhawan,Mehedi Hasan Miraz,SK Raina,0,0,0,83,56,38,27,2,4,10,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
66,S Dhawan,Mehedi Hasan Miraz,SK Raina,0,0,0,83,56,38,28,2,5,10,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
67,S Dhawan,Mehedi Hasan Miraz,SK Raina,0,0,0,83,56,38,29,2,6,10,-,0,,,"{'by': 'Bangladesh', 'batter': 'S Dhawan', 'decision': 'struck down', 'umpires_call': True}",field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
68,SK Raina,Mustafizur Rahman,S Dhawan,1,0,1,84,55,19,18,2,1,11,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
69,S Dhawan,Mustafizur Rahman,SK Raina,1,0,1,85,54,39,30,2,2,11,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
70,SK Raina,Mustafizur Rahman,S Dhawan,1,0,1,86,53,20,19,2,3,11,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
71,S Dhawan,Mustafizur Rahman,SK Raina,1,0,1,87,52,40,31,2,4,11,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
72,SK Raina,Mustafizur Rahman,S Dhawan,0,0,0,87,52,20,20,2,5,11,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
73,SK Raina,Mustafizur Rahman,S Dhawan,1,0,1,88,51,21,21,2,6,11,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
74,SK Raina,Mahmudullah,S Dhawan,2,0,2,90,49,23,22,2,1,12,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
75,SK Raina,Mahmudullah,S Dhawan,1,0,1,91,48,24,23,2,2,12,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
76,S Dhawan,Mahmudullah,SK Raina,6,0,6,97,42,46,32,2,3,12,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
77,S Dhawan,Mahmudullah,SK Raina,1,0,1,98,41,47,33,2,4,12,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
78,SK Raina,Mahmudullah,S Dhawan,1,0,1,99,40,25,24,2,5,12,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
79,S Dhawan,Mahmudullah,SK Raina,0,0,0,99,40,47,34,2,6,12,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
80,SK Raina,Nazmul Islam,S Dhawan,1,0,1,100,39,26,25,2,1,13,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
81,S Dhawan,Nazmul Islam,SK Raina,4,0,4,104,35,51,35,2,2,13,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
82,S Dhawan,Nazmul Islam,SK Raina,0,1,1,105,34,51,36,2,3,13,byes,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
83,SK Raina,Nazmul Islam,S Dhawan,1,0,1,106,33,27,26,2,4,13,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
84,S Dhawan,Nazmul Islam,SK Raina,1,0,1,107,32,52,37,2,5,13,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
85,SK Raina,Nazmul Islam,S Dhawan,1,0,1,108,31,28,27,2,6,13,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
86,SK Raina,Rubel Hossain,S Dhawan,0,0,0,108,31,28,28,3,1,14,-,caught,SK Raina,Mehedi Hasan Miraz,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
87,MK Pandey,Rubel Hossain,S Dhawan,2,0,2,110,29,2,1,3,2,14,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
88,MK Pandey,Rubel Hossain,S Dhawan,1,0,1,111,28,3,2,3,3,14,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
89,S Dhawan,Rubel Hossain,MK Pandey,0,0,0,111,28,52,38,3,4,14,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
90,S Dhawan,Rubel Hossain,MK Pandey,1,0,1,112,27,53,39,3,5,14,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
91,MK Pandey,Rubel Hossain,S Dhawan,1,0,1,113,26,4,3,3,6,14,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
92,MK Pandey,Nazmul Islam,S Dhawan,1,0,1,114,25,5,4,3,1,15,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
93,S Dhawan,Nazmul Islam,MK Pandey,1,0,1,115,24,54,40,3,2,15,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
94,MK Pandey,Nazmul Islam,S Dhawan,0,0,0,115,24,5,5,3,3,15,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
95,MK Pandey,Nazmul Islam,S Dhawan,4,0,4,119,20,9,6,3,4,15,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
96,MK Pandey,Nazmul Islam,S Dhawan,1,0,1,120,19,10,7,3,5,15,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
97,S Dhawan,Nazmul Islam,MK Pandey,0,0,0,120,19,54,41,3,6,15,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
98,MK Pandey,Taskin Ahmed,S Dhawan,1,0,1,121,18,11,8,3,1,16,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
99,S Dhawan,Taskin Ahmed,MK Pandey,1,0,1,122,17,55,42,3,2,16,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
100,MK Pandey,Taskin Ahmed,S Dhawan,1,0,1,123,16,12,9,3,3,16,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
101,S Dhawan,Taskin Ahmed,MK Pandey,0,0,0,123,16,55,43,4,4,16,-,caught,S Dhawan,Liton Das,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
102,MK Pandey,Taskin Ahmed,KD Karthik,2,0,2,125,14,14,10,4,5,16,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
103,MK Pandey,Taskin Ahmed,KD Karthik,1,0,1,126,13,15,11,4,6,16,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
104,MK Pandey,Mustafizur Rahman,KD Karthik,4,0,4,130,9,19,12,4,1,17,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
105,MK Pandey,Mustafizur Rahman,KD Karthik,1,0,1,131,8,20,13,4,2,17,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
106,KD Karthik,Mustafizur Rahman,MK Pandey,1,0,1,132,7,1,1,4,3,17,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
107,MK Pandey,Mustafizur Rahman,KD Karthik,0,0,0,132,7,20,14,4,4,17,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
108,MK Pandey,Mustafizur Rahman,KD Karthik,4,0,4,136,3,24,15,4,5,17,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
109,MK Pandey,Mustafizur Rahman,KD Karthik,1,0,1,137,2,25,16,4,6,17,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
110,MK Pandey,Rubel Hossain,KD Karthik,1,0,1,138,1,26,17,4,1,18,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
111,KD Karthik,Rubel Hossain,MK Pandey,1,0,1,139,0,2,2,4,2,18,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
112,MK Pandey,Rubel Hossain,KD Karthik,0,0,0,139,0,26,18,4,3,18,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
113,MK Pandey,Rubel Hossain,KD Karthik,1,0,1,140,-1,27,19,4,4,18,-,0,,,,field,India,2,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-08,India,India,Bangladesh,140
