,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
30,MJ Guptill,YS Chahal,C Munro,1,0,1,41,161,29,25,0,5,-,5,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
31,C Munro,YS Chahal,MJ Guptill,0,0,0,41,161,10,7,0,6,-,5,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
32,MJ Guptill,JJ Bumrah,C Munro,0,0,0,41,161,29,26,0,1,-,6,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
33,MJ Guptill,JJ Bumrah,C Munro,1,0,1,42,160,30,27,0,2,-,6,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
34,C Munro,JJ Bumrah,MJ Guptill,1,0,1,43,159,11,8,0,3,-,6,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
35,MJ Guptill,JJ Bumrah,C Munro,0,1,1,44,158,30,28,0,4,legbyes,6,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
36,C Munro,JJ Bumrah,MJ Guptill,4,0,4,48,154,15,9,0,5,-,6,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
37,C Munro,JJ Bumrah,MJ Guptill,0,0,0,48,154,15,10,0,6,-,6,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
38,MJ Guptill,YS Chahal,C Munro,0,0,0,48,154,30,29,0,1,-,7,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
39,MJ Guptill,YS Chahal,C Munro,1,0,1,49,153,31,30,0,2,-,7,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
40,C Munro,YS Chahal,MJ Guptill,1,0,1,50,152,16,11,0,3,-,7,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
41,MJ Guptill,YS Chahal,C Munro,1,0,1,51,151,32,31,0,4,-,7,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
42,C Munro,YS Chahal,MJ Guptill,0,0,0,51,151,16,12,0,5,-,7,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
43,C Munro,YS Chahal,MJ Guptill,1,0,1,52,150,17,13,0,6,-,7,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
44,C Munro,Mohammed Siraj,MJ Guptill,0,0,0,52,150,17,14,0,1,-,8,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
45,C Munro,Mohammed Siraj,MJ Guptill,1,0,1,53,149,18,15,0,2,-,8,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
46,MJ Guptill,Mohammed Siraj,C Munro,1,0,1,54,148,33,32,0,3,-,8,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
47,C Munro,Mohammed Siraj,MJ Guptill,6,0,6,60,142,24,16,0,4,-,8,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
48,C Munro,Mohammed Siraj,MJ Guptill,2,0,2,62,140,26,17,0,5,-,8,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
49,C Munro,Mohammed Siraj,MJ Guptill,6,0,6,68,134,32,18,0,6,-,8,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
50,MJ Guptill,AR Patel,C Munro,0,0,0,68,134,33,33,0,1,-,9,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
51,MJ Guptill,AR Patel,C Munro,2,0,2,70,132,35,34,0,2,-,9,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
52,MJ Guptill,AR Patel,C Munro,0,0,0,70,132,35,35,0,3,-,9,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
53,MJ Guptill,AR Patel,C Munro,1,0,1,71,131,36,36,0,4,-,9,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
54,C Munro,AR Patel,MJ Guptill,1,0,1,72,130,33,19,0,5,-,9,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
55,MJ Guptill,AR Patel,C Munro,0,0,0,72,130,36,37,0,6,-,9,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
56,C Munro,YS Chahal,MJ Guptill,1,0,1,73,129,34,20,0,1,-,10,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
57,MJ Guptill,YS Chahal,C Munro,0,0,0,73,129,36,38,0,2,-,10,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
58,MJ Guptill,YS Chahal,C Munro,6,0,6,79,123,42,39,0,3,-,10,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
59,MJ Guptill,YS Chahal,C Munro,1,0,1,80,122,43,40,0,4,-,10,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
60,C Munro,YS Chahal,MJ Guptill,2,0,2,82,120,36,21,0,5,-,10,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
61,C Munro,YS Chahal,MJ Guptill,1,0,1,83,119,37,22,0,6,-,10,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
62,C Munro,AR Patel,MJ Guptill,1,0,1,84,118,38,23,0,1,-,11,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
63,MJ Guptill,AR Patel,C Munro,1,0,1,85,117,44,41,0,2,-,11,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
64,C Munro,AR Patel,MJ Guptill,0,5,5,90,112,38,24,0,3,wides,11,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
65,C Munro,AR Patel,MJ Guptill,1,0,1,91,111,39,25,0,4,-,11,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
66,MJ Guptill,AR Patel,C Munro,1,0,1,92,110,45,42,0,5,-,11,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
67,C Munro,AR Patel,MJ Guptill,6,0,6,98,104,45,26,0,6,-,11,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
68,C Munro,AR Patel,MJ Guptill,6,0,6,104,98,51,27,0,7,-,11,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
69,MJ Guptill,YS Chahal,C Munro,0,1,1,105,97,45,43,0,1,wides,12,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
70,MJ Guptill,YS Chahal,C Munro,0,0,0,105,97,45,44,1,2,-,12,,caught,MJ Guptill,HH Pandya,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
71,C Munro,YS Chahal,KS Williamson,0,0,0,105,97,51,28,1,3,-,12,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
72,C Munro,YS Chahal,KS Williamson,0,1,1,106,96,51,29,1,4,wides,12,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
73,C Munro,YS Chahal,KS Williamson,1,0,1,107,95,52,30,1,5,-,12,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
74,KS Williamson,YS Chahal,C Munro,0,0,0,107,95,0,1,1,6,-,12,"{'by': 'India', 'umpire': 'CK Nandan', 'batter': 'KS Williamson', 'decision': 'struck down'}",0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
75,KS Williamson,YS Chahal,C Munro,0,0,0,107,95,0,2,1,7,-,12,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
76,KS Williamson,YS Chahal,C Munro,1,0,1,108,94,1,3,1,8,-,12,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
77,KS Williamson,AR Patel,C Munro,1,0,1,109,93,2,4,1,1,-,13,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
78,C Munro,AR Patel,KS Williamson,1,0,1,110,92,53,31,1,2,-,13,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
79,KS Williamson,AR Patel,C Munro,1,0,1,111,91,3,5,1,3,-,13,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
80,C Munro,AR Patel,KS Williamson,6,0,6,117,85,59,32,1,4,-,13,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
81,C Munro,AR Patel,KS Williamson,1,0,1,118,84,60,33,1,5,-,13,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
82,KS Williamson,AR Patel,C Munro,4,0,4,122,80,7,6,1,6,-,13,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
83,C Munro,HH Pandya,KS Williamson,1,0,1,123,79,61,34,1,1,-,14,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
84,KS Williamson,HH Pandya,C Munro,1,0,1,124,78,8,7,1,2,-,14,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
85,C Munro,HH Pandya,KS Williamson,4,0,4,128,74,65,35,1,3,-,14,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
86,C Munro,HH Pandya,KS Williamson,0,0,0,128,74,65,36,1,4,-,14,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
87,C Munro,HH Pandya,KS Williamson,2,0,2,130,72,67,37,1,5,-,14,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
88,C Munro,HH Pandya,KS Williamson,6,0,6,136,66,73,38,1,6,-,14,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
89,KS Williamson,Mohammed Siraj,C Munro,4,0,4,140,62,12,8,1,1,-,15,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
90,KS Williamson,Mohammed Siraj,C Munro,0,0,0,140,62,12,9,2,2,-,15,,caught,KS Williamson,RG Sharma,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
91,C Munro,Mohammed Siraj,TC Bruce,1,0,1,141,61,74,39,2,3,-,15,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
92,TC Bruce,Mohammed Siraj,C Munro,1,0,1,142,60,1,1,2,4,-,15,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
93,C Munro,Mohammed Siraj,TC Bruce,4,0,4,146,56,78,40,2,5,-,15,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
94,C Munro,Mohammed Siraj,TC Bruce,1,0,1,147,55,79,41,2,6,-,15,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
95,C Munro,B Kumar,TC Bruce,1,0,1,148,54,80,42,2,1,-,16,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
96,TC Bruce,B Kumar,C Munro,1,0,1,149,53,2,2,2,2,-,16,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
97,C Munro,B Kumar,TC Bruce,0,0,0,149,53,80,43,2,3,-,16,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
98,C Munro,B Kumar,TC Bruce,4,0,4,153,49,84,44,2,4,-,16,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
99,C Munro,B Kumar,TC Bruce,0,1,1,154,48,84,45,2,5,legbyes,16,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
100,TC Bruce,B Kumar,C Munro,4,0,4,158,44,6,3,2,6,-,16,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
101,C Munro,Mohammed Siraj,TC Bruce,6,0,6,164,38,90,46,2,1,-,17,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
102,C Munro,Mohammed Siraj,TC Bruce,2,0,2,166,36,92,47,2,2,-,17,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
103,C Munro,Mohammed Siraj,TC Bruce,0,1,1,167,35,92,48,2,3,wides,17,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
104,C Munro,Mohammed Siraj,TC Bruce,1,0,1,168,34,93,49,2,4,-,17,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
105,TC Bruce,Mohammed Siraj,C Munro,4,0,4,172,30,10,4,2,5,-,17,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
106,TC Bruce,Mohammed Siraj,C Munro,1,0,1,173,29,11,5,2,6,-,17,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
107,C Munro,Mohammed Siraj,TC Bruce,1,0,1,174,28,94,50,2,7,-,17,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
108,C Munro,JJ Bumrah,TC Bruce,0,0,0,174,28,94,51,2,1,-,18,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
109,C Munro,JJ Bumrah,TC Bruce,1,0,1,175,27,95,52,2,2,-,18,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
110,TC Bruce,JJ Bumrah,C Munro,1,0,1,176,26,12,6,2,3,-,18,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
111,C Munro,JJ Bumrah,TC Bruce,0,0,0,176,26,95,53,2,4,-,18,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
112,C Munro,JJ Bumrah,TC Bruce,2,0,2,178,24,97,54,2,5,-,18,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
113,C Munro,JJ Bumrah,TC Bruce,1,0,1,179,23,98,55,2,6,-,18,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
114,C Munro,B Kumar,TC Bruce,1,0,1,180,22,99,56,2,1,-,19,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
115,TC Bruce,B Kumar,C Munro,1,0,1,181,21,13,7,2,2,-,19,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
116,C Munro,B Kumar,TC Bruce,2,0,2,183,19,101,57,2,3,-,19,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
117,C Munro,B Kumar,TC Bruce,1,0,1,184,18,102,58,2,4,-,19,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
118,TC Bruce,B Kumar,C Munro,1,0,1,185,17,14,8,2,5,-,19,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
119,C Munro,B Kumar,TC Bruce,2,0,2,187,15,104,59,2,6,-,19,,0,,,bat,New Zealand,1,Saurashtra Cricket Association Stadium,2017,11,New Zealand_India_2017-11-04,New Zealand,New Zealand,India,196
