,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
14,Tamim Iqbal,Imad Wasim,Mohammad Naim,1,0,1,15,,7,9,0,3,2,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
15,Mohammad Naim,Imad Wasim,Tamim Iqbal,0,0,0,15,,8,7,0,4,2,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
16,Mohammad Naim,Imad Wasim,Tamim Iqbal,0,0,0,15,,8,8,0,5,2,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
17,Mohammad Naim,Imad Wasim,Tamim Iqbal,0,0,0,15,,8,9,0,6,2,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
18,Tamim Iqbal,Mohammad Hasnain,Mohammad Naim,1,0,1,16,,8,10,0,1,3,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
19,Mohammad Naim,Mohammad Hasnain,Tamim Iqbal,0,0,0,16,,8,10,0,2,3,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
20,Mohammad Naim,Mohammad Hasnain,Tamim Iqbal,4,0,4,20,,12,11,0,3,3,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
21,Mohammad Naim,Mohammad Hasnain,Tamim Iqbal,0,0,0,20,,12,12,0,4,3,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
22,Mohammad Naim,Mohammad Hasnain,Tamim Iqbal,6,0,6,26,,18,13,0,5,3,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
23,Mohammad Naim,Mohammad Hasnain,Tamim Iqbal,0,0,0,26,,18,14,0,6,3,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
24,Tamim Iqbal,Shaheen Shah Afridi,Mohammad Naim,0,0,0,26,,8,11,0,1,4,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
25,Tamim Iqbal,Shaheen Shah Afridi,Mohammad Naim,0,0,0,26,,8,12,0,2,4,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
26,Tamim Iqbal,Shaheen Shah Afridi,Mohammad Naim,1,0,1,27,,9,13,0,3,4,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
27,Mohammad Naim,Shaheen Shah Afridi,Tamim Iqbal,1,0,1,28,,19,15,0,4,4,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
28,Tamim Iqbal,Shaheen Shah Afridi,Mohammad Naim,1,0,1,29,,10,14,0,5,4,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
29,Mohammad Naim,Shaheen Shah Afridi,Tamim Iqbal,0,0,0,29,,19,16,0,6,4,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
30,Tamim Iqbal,Haris Rauf,Mohammad Naim,0,0,0,29,,10,15,0,1,5,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
31,Tamim Iqbal,Haris Rauf,Mohammad Naim,4,0,4,33,,14,16,0,2,5,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
32,Tamim Iqbal,Haris Rauf,Mohammad Naim,1,0,1,34,,15,17,0,3,5,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
33,Mohammad Naim,Haris Rauf,Tamim Iqbal,1,0,1,35,,20,17,0,4,5,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
34,Tamim Iqbal,Haris Rauf,Mohammad Naim,0,0,0,35,,15,18,0,5,5,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
35,Tamim Iqbal,Haris Rauf,Mohammad Naim,0,0,0,35,,15,19,0,6,5,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
36,Mohammad Naim,Shoaib Malik,Tamim Iqbal,1,0,1,36,,21,18,0,1,6,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
37,Tamim Iqbal,Shoaib Malik,Mohammad Naim,1,0,1,37,,16,20,0,2,6,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
38,Mohammad Naim,Shoaib Malik,Tamim Iqbal,1,0,1,38,,22,19,0,3,6,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
39,Tamim Iqbal,Shoaib Malik,Mohammad Naim,1,0,1,39,,17,21,0,4,6,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
40,Mohammad Naim,Shoaib Malik,Tamim Iqbal,0,0,0,39,,22,20,0,5,6,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
41,Mohammad Naim,Shoaib Malik,Tamim Iqbal,2,0,2,41,,24,21,0,6,6,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
42,Tamim Iqbal,Mohammad Hasnain,Mohammad Naim,4,0,4,45,,21,22,0,1,7,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
43,Tamim Iqbal,Mohammad Hasnain,Mohammad Naim,0,0,0,45,,21,23,0,2,7,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
44,Tamim Iqbal,Mohammad Hasnain,Mohammad Naim,4,0,4,49,,25,24,0,3,7,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
45,Tamim Iqbal,Mohammad Hasnain,Mohammad Naim,1,0,1,50,,26,25,0,4,7,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
46,Mohammad Naim,Mohammad Hasnain,Tamim Iqbal,0,0,0,50,,24,22,0,5,7,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
47,Mohammad Naim,Mohammad Hasnain,Tamim Iqbal,1,0,1,51,,25,23,0,6,7,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
48,Mohammad Naim,Shadab Khan,Tamim Iqbal,1,0,1,52,,26,24,0,1,8,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
49,Tamim Iqbal,Shadab Khan,Mohammad Naim,0,0,0,52,,26,26,0,2,8,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
50,Tamim Iqbal,Shadab Khan,Mohammad Naim,0,1,1,53,,26,27,0,3,8,wides,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
51,Tamim Iqbal,Shadab Khan,Mohammad Naim,1,0,1,54,,27,28,0,4,8,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
52,Mohammad Naim,Shadab Khan,Tamim Iqbal,1,0,1,55,,27,25,0,5,8,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
53,Tamim Iqbal,Shadab Khan,Mohammad Naim,0,1,1,56,,27,29,0,6,8,wides,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
54,Tamim Iqbal,Shadab Khan,Mohammad Naim,1,0,1,57,,28,30,0,7,8,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
55,Mohammad Naim,Shadab Khan,Tamim Iqbal,0,0,0,57,,27,26,0,8,8,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
56,Tamim Iqbal,Haris Rauf,Mohammad Naim,1,0,1,58,,29,31,0,1,9,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
57,Mohammad Naim,Haris Rauf,Tamim Iqbal,0,0,0,58,,27,27,0,2,9,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
58,Mohammad Naim,Haris Rauf,Tamim Iqbal,1,0,1,59,,28,28,0,3,9,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
59,Tamim Iqbal,Haris Rauf,Mohammad Naim,1,0,1,60,,30,32,0,4,9,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
60,Mohammad Naim,Haris Rauf,Tamim Iqbal,1,0,1,61,,29,29,0,5,9,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
61,Tamim Iqbal,Haris Rauf,Mohammad Naim,1,0,1,62,,31,33,0,6,9,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
62,Tamim Iqbal,Shadab Khan,Mohammad Naim,6,0,6,68,,37,34,0,1,10,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
63,Tamim Iqbal,Shadab Khan,Mohammad Naim,1,0,1,69,,38,35,0,2,10,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
64,Mohammad Naim,Shadab Khan,Tamim Iqbal,0,0,0,69,,29,30,0,3,10,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
65,Mohammad Naim,Shadab Khan,Tamim Iqbal,0,0,0,69,,29,31,0,4,10,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
66,Mohammad Naim,Shadab Khan,Tamim Iqbal,1,0,1,70,,30,32,0,5,10,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
67,Tamim Iqbal,Shadab Khan,Mohammad Naim,1,0,1,71,,39,36,1,6,10,-,run out,Tamim Iqbal,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
68,Mohammad Naim,Imad Wasim,Liton Das,0,1,1,72,,30,33,1,1,11,wides,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
69,Mohammad Naim,Imad Wasim,Liton Das,1,0,1,73,,31,34,1,2,11,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
70,Liton Das,Imad Wasim,Mohammad Naim,1,0,1,74,,1,1,1,3,11,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
71,Mohammad Naim,Imad Wasim,Liton Das,1,0,1,75,,32,35,1,4,11,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
72,Liton Das,Imad Wasim,Mohammad Naim,0,0,0,75,,1,2,1,5,11,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
73,Liton Das,Imad Wasim,Mohammad Naim,0,0,0,75,,1,3,1,6,11,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
74,Liton Das,Imad Wasim,Mohammad Naim,4,0,4,79,,5,4,1,7,11,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
75,Mohammad Naim,Shadab Khan,Liton Das,6,0,6,85,,38,36,1,1,12,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
76,Mohammad Naim,Shadab Khan,Liton Das,1,0,1,86,,39,37,1,2,12,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
77,Liton Das,Shadab Khan,Mohammad Naim,0,0,0,86,,5,5,1,3,12,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
78,Liton Das,Shadab Khan,Mohammad Naim,0,0,0,86,,5,6,1,4,12,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
79,Liton Das,Shadab Khan,Mohammad Naim,0,0,0,86,,5,7,1,5,12,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
80,Liton Das,Shadab Khan,Mohammad Naim,0,0,0,86,,5,8,1,6,12,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
81,Mohammad Naim,Mohammad Hasnain,Liton Das,1,0,1,87,,40,38,1,1,13,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
82,Liton Das,Mohammad Hasnain,Mohammad Naim,4,0,4,91,,9,9,1,2,13,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
83,Liton Das,Mohammad Hasnain,Mohammad Naim,1,0,1,92,,10,10,1,3,13,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
84,Mohammad Naim,Mohammad Hasnain,Liton Das,2,0,2,94,,42,39,1,4,13,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
85,Mohammad Naim,Mohammad Hasnain,Liton Das,0,1,1,95,,42,40,1,5,13,legbyes,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
86,Liton Das,Mohammad Hasnain,Mohammad Naim,1,0,1,96,,11,11,1,6,13,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
87,Liton Das,Shadab Khan,Mohammad Naim,0,0,0,96,,11,12,1,1,14,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
88,Liton Das,Shadab Khan,Mohammad Naim,1,0,1,97,,12,13,1,2,14,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
89,Mohammad Naim,Shadab Khan,Liton Das,1,0,1,98,,43,41,2,3,14,-,run out,Liton Das,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
90,Mohammad Naim,Shadab Khan,Mahmudullah,0,0,0,98,,43,42,3,4,14,-,caught,Mohammad Naim,Iftikhar Ahmed,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
91,Mahmudullah,Shadab Khan,Afif Hossain,1,0,1,99,,1,1,3,5,14,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
92,Afif Hossain,Shadab Khan,Mahmudullah,1,0,1,100,,1,1,3,6,14,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
93,Afif Hossain,Mohammad Hasnain,Mahmudullah,1,0,1,101,,2,2,3,1,15,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
94,Mahmudullah,Mohammad Hasnain,Afif Hossain,1,0,1,102,,2,2,3,2,15,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
95,Afif Hossain,Mohammad Hasnain,Mahmudullah,1,0,1,103,,3,3,3,3,15,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
96,Mahmudullah,Mohammad Hasnain,Afif Hossain,1,0,1,104,,3,3,3,4,15,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
97,Afif Hossain,Mohammad Hasnain,Mahmudullah,1,0,1,105,,4,4,3,5,15,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
98,Mahmudullah,Mohammad Hasnain,Afif Hossain,1,0,1,106,,4,4,3,6,15,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
99,Mahmudullah,Shaheen Shah Afridi,Afif Hossain,1,0,1,107,,5,5,3,1,16,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
100,Afif Hossain,Shaheen Shah Afridi,Mahmudullah,1,0,1,108,,5,5,3,2,16,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
101,Mahmudullah,Shaheen Shah Afridi,Afif Hossain,4,0,4,112,,9,6,3,3,16,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
102,Mahmudullah,Shaheen Shah Afridi,Afif Hossain,1,0,1,113,,10,7,3,4,16,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
103,Afif Hossain,Shaheen Shah Afridi,Mahmudullah,2,0,2,115,,7,6,3,5,16,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
104,Afif Hossain,Shaheen Shah Afridi,Mahmudullah,1,0,1,116,,8,7,3,6,16,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
105,Afif Hossain,Haris Rauf,Mahmudullah,0,1,1,117,,8,8,3,1,17,wides,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
106,Afif Hossain,Haris Rauf,Mahmudullah,0,0,0,117,,8,9,3,2,17,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
107,Afif Hossain,Haris Rauf,Mahmudullah,1,0,1,118,,9,10,3,3,17,-,0,,,,bat,Bangladesh,1,Gaddafi Stadium,2020,01,Pakistan_Bangladesh_2020-01-24,Pakistan,Bangladesh,Pakistan,False,141
