,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
14,MJ Guptill,Nasum Ahmed,FH Allen,0,0,0,20,190,11,9,0,3,2,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
15,MJ Guptill,Nasum Ahmed,FH Allen,0,0,0,20,190,11,10,0,4,2,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
16,MJ Guptill,Nasum Ahmed,FH Allen,0,0,0,20,190,11,11,0,5,2,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
17,MJ Guptill,Nasum Ahmed,FH Allen,0,0,0,20,190,11,12,0,6,2,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
18,FH Allen,Taskin Ahmed,MJ Guptill,6,0,6,26,184,15,7,0,1,3,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
19,FH Allen,Taskin Ahmed,MJ Guptill,2,0,2,28,182,17,8,0,2,3,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
20,FH Allen,Taskin Ahmed,MJ Guptill,0,1,1,29,181,17,9,0,3,3,legbyes,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
21,MJ Guptill,Taskin Ahmed,FH Allen,6,0,6,35,175,17,13,0,4,3,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
22,MJ Guptill,Taskin Ahmed,FH Allen,1,0,1,36,174,18,14,0,5,3,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
23,FH Allen,Taskin Ahmed,MJ Guptill,0,0,0,36,174,17,10,1,6,3,-,caught,FH Allen,Mohammad Naim,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
24,DP Conway,Shoriful Islam,MJ Guptill,1,0,1,37,173,1,1,1,1,4,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
25,MJ Guptill,Shoriful Islam,DP Conway,1,0,1,38,172,19,15,1,2,4,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
26,DP Conway,Shoriful Islam,MJ Guptill,1,0,1,39,171,2,2,1,3,4,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
27,MJ Guptill,Shoriful Islam,DP Conway,1,0,1,40,170,20,16,1,4,4,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
28,DP Conway,Shoriful Islam,MJ Guptill,0,0,0,40,170,2,3,1,5,4,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
29,DP Conway,Shoriful Islam,MJ Guptill,3,0,3,43,167,5,4,1,6,4,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
30,DP Conway,Mohammad Saifuddin,MJ Guptill,0,1,1,44,166,5,5,1,1,5,wides,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
31,DP Conway,Mohammad Saifuddin,MJ Guptill,1,0,1,45,165,6,6,1,2,5,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
32,MJ Guptill,Mohammad Saifuddin,DP Conway,1,0,1,46,164,21,17,1,3,5,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
33,DP Conway,Mohammad Saifuddin,MJ Guptill,4,0,4,50,160,10,7,1,4,5,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
34,DP Conway,Mohammad Saifuddin,MJ Guptill,4,0,4,54,156,14,8,1,5,5,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
35,DP Conway,Mohammad Saifuddin,MJ Guptill,1,0,1,55,155,15,9,1,6,5,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
36,MJ Guptill,Mohammad Saifuddin,DP Conway,0,0,0,55,155,21,18,2,7,5,-,caught,MJ Guptill,Taskin Ahmed,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
37,DP Conway,Shoriful Islam,WA Young,0,0,0,55,155,15,10,3,1,6,-,caught,DP Conway,Mohammad Mithun,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
38,WA Young,Shoriful Islam,GD Phillips,1,0,1,56,154,1,1,3,2,6,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
39,GD Phillips,Shoriful Islam,WA Young,0,0,0,56,154,0,1,3,3,6,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
40,GD Phillips,Shoriful Islam,WA Young,1,0,1,57,153,1,2,3,4,6,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
41,WA Young,Shoriful Islam,GD Phillips,0,0,0,57,153,1,2,3,5,6,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
42,WA Young,Shoriful Islam,GD Phillips,1,0,1,58,152,2,3,3,6,6,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
43,WA Young,Mahedi Hasan,GD Phillips,1,0,1,59,151,3,4,3,1,7,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
44,GD Phillips,Mahedi Hasan,WA Young,1,0,1,60,150,2,3,3,2,7,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
45,WA Young,Mahedi Hasan,GD Phillips,0,0,0,60,150,3,5,3,3,7,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
46,WA Young,Mahedi Hasan,GD Phillips,1,0,1,61,149,4,6,3,4,7,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
47,GD Phillips,Mahedi Hasan,WA Young,4,0,4,65,145,6,4,3,5,7,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
48,GD Phillips,Mahedi Hasan,WA Young,1,0,1,66,144,7,5,3,6,7,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
49,GD Phillips,Nasum Ahmed,WA Young,1,0,1,67,143,8,6,3,1,8,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
50,WA Young,Nasum Ahmed,GD Phillips,1,0,1,68,142,5,7,3,2,8,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
51,GD Phillips,Nasum Ahmed,WA Young,1,0,1,69,141,9,7,3,3,8,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
52,WA Young,Nasum Ahmed,GD Phillips,0,0,0,69,141,5,8,3,4,8,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
53,WA Young,Nasum Ahmed,GD Phillips,1,0,1,70,140,6,9,3,5,8,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
54,GD Phillips,Nasum Ahmed,WA Young,1,0,1,71,139,10,8,3,6,8,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
55,GD Phillips,Taskin Ahmed,WA Young,2,0,2,73,137,12,9,3,1,9,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
56,GD Phillips,Taskin Ahmed,WA Young,0,0,0,73,137,12,10,3,2,9,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
57,GD Phillips,Taskin Ahmed,WA Young,2,0,2,75,135,14,11,3,3,9,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
58,GD Phillips,Taskin Ahmed,WA Young,1,0,1,76,134,15,12,3,4,9,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
59,WA Young,Taskin Ahmed,GD Phillips,0,1,1,77,133,6,10,3,5,9,byes,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
60,GD Phillips,Taskin Ahmed,WA Young,4,0,4,81,129,19,13,3,6,9,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
61,WA Young,Nasum Ahmed,GD Phillips,1,0,1,82,128,7,11,3,1,10,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
62,GD Phillips,Nasum Ahmed,WA Young,0,0,0,82,128,19,14,3,2,10,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
63,GD Phillips,Nasum Ahmed,WA Young,1,0,1,83,127,20,15,3,3,10,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
64,WA Young,Nasum Ahmed,GD Phillips,0,0,0,83,127,7,12,3,4,10,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
65,WA Young,Nasum Ahmed,GD Phillips,1,0,1,84,126,8,13,3,5,10,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
66,GD Phillips,Nasum Ahmed,WA Young,4,0,4,88,122,24,16,3,6,10,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
67,WA Young,Mahedi Hasan,GD Phillips,6,0,6,94,116,14,14,3,1,11,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
68,WA Young,Mahedi Hasan,GD Phillips,0,0,0,94,116,14,15,3,2,11,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
69,WA Young,Mahedi Hasan,GD Phillips,0,0,0,94,116,14,16,3,3,11,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
70,WA Young,Mahedi Hasan,GD Phillips,0,0,0,94,116,14,17,4,4,11,-,stumped,WA Young,Liton Das,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
71,MS Chapman,Mahedi Hasan,GD Phillips,1,0,1,95,115,1,1,4,5,11,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
72,GD Phillips,Mahedi Hasan,MS Chapman,6,0,6,101,109,30,17,4,6,11,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
73,MS Chapman,Shoriful Islam,GD Phillips,0,0,0,101,109,1,2,4,1,12,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
74,MS Chapman,Shoriful Islam,GD Phillips,1,0,1,102,108,2,3,4,2,12,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
75,GD Phillips,Shoriful Islam,MS Chapman,0,0,0,102,108,30,18,4,3,12,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
76,GD Phillips,Shoriful Islam,MS Chapman,1,0,1,103,107,31,19,4,4,12,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
77,MS Chapman,Shoriful Islam,GD Phillips,4,0,4,107,103,6,4,4,5,12,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
78,MS Chapman,Shoriful Islam,GD Phillips,0,1,1,108,102,6,5,4,6,12,legbyes,0,,,"{'by': 'Bangladesh', 'umpire': 'CM Brown', 'batter': 'MS Chapman', 'decision': 'struck down'}",field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
79,MS Chapman,Mahedi Hasan,GD Phillips,0,1,1,109,101,6,6,4,1,13,wides,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
80,MS Chapman,Mahedi Hasan,GD Phillips,0,0,0,109,101,6,7,4,2,13,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
81,MS Chapman,Mahedi Hasan,GD Phillips,1,0,1,110,100,7,8,4,3,13,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
82,GD Phillips,Mahedi Hasan,MS Chapman,1,0,1,111,99,32,20,4,4,13,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
83,MS Chapman,Mahedi Hasan,GD Phillips,0,0,0,111,99,7,9,5,5,13,-,caught and bowled,MS Chapman,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
84,DJ Mitchell,Mahedi Hasan,GD Phillips,1,0,1,112,98,1,1,5,6,13,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
85,GD Phillips,Mahedi Hasan,DJ Mitchell,1,1,2,114,96,33,21,5,7,13,noballs,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
86,DJ Mitchell,Mahedi Hasan,GD Phillips,0,1,1,115,95,1,2,5,8,13,noballs,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
87,DJ Mitchell,Mahedi Hasan,GD Phillips,2,0,2,117,93,3,3,5,9,13,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
88,GD Phillips,Taskin Ahmed,DJ Mitchell,4,0,4,121,89,37,22,5,1,14,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
89,GD Phillips,Taskin Ahmed,DJ Mitchell,1,0,1,122,88,38,23,5,2,14,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
90,DJ Mitchell,Taskin Ahmed,GD Phillips,1,0,1,123,87,4,4,5,3,14,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
91,GD Phillips,Taskin Ahmed,DJ Mitchell,3,0,3,126,84,41,24,5,4,14,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
92,DJ Mitchell,Taskin Ahmed,GD Phillips,0,0,0,126,84,4,5,5,5,14,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
93,DJ Mitchell,Taskin Ahmed,GD Phillips,2,0,2,128,82,6,6,5,6,14,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
94,GD Phillips,Mahedi Hasan,DJ Mitchell,1,0,1,129,81,42,25,5,1,15,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
95,DJ Mitchell,Mahedi Hasan,GD Phillips,1,0,1,130,80,7,7,5,2,15,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
96,GD Phillips,Mahedi Hasan,DJ Mitchell,6,0,6,136,74,48,26,5,3,15,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
97,GD Phillips,Mahedi Hasan,DJ Mitchell,2,0,2,138,72,50,27,5,4,15,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
98,GD Phillips,Mahedi Hasan,DJ Mitchell,4,0,4,142,68,54,28,5,5,15,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
99,GD Phillips,Mahedi Hasan,DJ Mitchell,1,0,1,143,67,55,29,5,6,15,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
100,GD Phillips,Mohammad Saifuddin,DJ Mitchell,1,0,1,144,66,56,30,5,1,16,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
101,DJ Mitchell,Mohammad Saifuddin,GD Phillips,4,0,4,148,62,11,8,5,2,16,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
102,DJ Mitchell,Mohammad Saifuddin,GD Phillips,4,0,4,152,58,15,9,5,3,16,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
103,DJ Mitchell,Mohammad Saifuddin,GD Phillips,4,0,4,156,54,19,10,5,4,16,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
104,DJ Mitchell,Mohammad Saifuddin,GD Phillips,1,0,1,157,53,20,11,5,5,16,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
105,GD Phillips,Mohammad Saifuddin,DJ Mitchell,2,0,2,159,51,58,31,5,6,16,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
106,DJ Mitchell,Taskin Ahmed,GD Phillips,2,0,2,161,49,22,12,5,1,17,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
107,DJ Mitchell,Taskin Ahmed,GD Phillips,4,0,4,165,45,26,13,5,2,17,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
108,DJ Mitchell,Taskin Ahmed,GD Phillips,4,0,4,169,41,30,14,5,3,17,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
109,DJ Mitchell,Taskin Ahmed,GD Phillips,0,0,0,169,41,30,15,5,4,17,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
110,DJ Mitchell,Taskin Ahmed,GD Phillips,4,0,4,173,37,34,16,5,5,17,-,0,,,,field,Bangladesh,1,McLean Park,2021,03,New Zealand_Bangladesh_2021-03-30,New Zealand,New Zealand,Bangladesh,173
