,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
15,Tamim Iqbal,T Panyangara,Imrul Kayes,0,0,0,16,115,8,9,0,3,3,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
16,Tamim Iqbal,T Panyangara,Imrul Kayes,4,0,4,20,111,12,10,0,4,3,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
17,Tamim Iqbal,T Panyangara,Imrul Kayes,0,1,1,21,110,12,11,0,5,3,wides,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
18,Tamim Iqbal,T Panyangara,Imrul Kayes,0,0,0,21,110,12,12,0,6,3,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
19,Tamim Iqbal,T Panyangara,Imrul Kayes,1,0,1,22,109,13,13,0,7,3,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
20,Imrul Kayes,T Panyangara,Tamim Iqbal,4,0,4,26,105,10,8,0,8,3,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
21,Tamim Iqbal,N Madziva,Imrul Kayes,6,0,6,32,99,19,14,0,1,4,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
22,Tamim Iqbal,N Madziva,Imrul Kayes,0,0,0,32,99,19,15,0,2,4,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
23,Tamim Iqbal,N Madziva,Imrul Kayes,2,0,2,34,97,21,16,0,3,4,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
24,Tamim Iqbal,N Madziva,Imrul Kayes,0,0,0,34,97,21,17,1,4,4,-,caught,Tamim Iqbal,E Chigumbura,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
25,Imrul Kayes,N Madziva,Anamul Haque,0,0,0,34,97,10,9,1,5,4,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
26,Imrul Kayes,N Madziva,Anamul Haque,0,0,0,34,97,10,10,1,6,4,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
27,Anamul Haque,TS Chisoro,Imrul Kayes,0,0,0,34,97,0,1,1,1,5,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
28,Anamul Haque,TS Chisoro,Imrul Kayes,0,0,0,34,97,0,2,1,2,5,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
29,Anamul Haque,TS Chisoro,Imrul Kayes,0,0,0,34,97,0,3,1,3,5,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
30,Anamul Haque,TS Chisoro,Imrul Kayes,1,0,1,35,96,1,4,1,4,5,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
31,Imrul Kayes,TS Chisoro,Anamul Haque,0,0,0,35,96,10,11,2,5,5,-,caught,Imrul Kayes,SC Williams,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
32,Mushfiqur Rahim,TS Chisoro,Anamul Haque,0,0,0,35,96,0,1,2,6,5,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
33,Anamul Haque,SC Williams,Mushfiqur Rahim,0,0,0,35,96,1,5,2,1,6,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
34,Anamul Haque,SC Williams,Mushfiqur Rahim,2,0,2,37,94,3,6,2,2,6,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
35,Anamul Haque,SC Williams,Mushfiqur Rahim,0,0,0,37,94,3,7,2,3,6,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
36,Anamul Haque,SC Williams,Mushfiqur Rahim,0,0,0,37,94,3,8,2,4,6,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
37,Anamul Haque,SC Williams,Mushfiqur Rahim,0,0,0,37,94,3,9,2,5,6,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
38,Anamul Haque,SC Williams,Mushfiqur Rahim,1,0,1,38,93,4,10,2,6,6,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
39,Anamul Haque,TS Chisoro,Mushfiqur Rahim,0,0,0,38,93,4,11,2,1,7,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
40,Anamul Haque,TS Chisoro,Mushfiqur Rahim,1,0,1,39,92,5,12,2,2,7,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
41,Mushfiqur Rahim,TS Chisoro,Anamul Haque,1,0,1,40,91,1,2,2,3,7,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
42,Anamul Haque,TS Chisoro,Mushfiqur Rahim,1,0,1,41,90,6,13,2,4,7,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
43,Mushfiqur Rahim,TS Chisoro,Anamul Haque,4,1,5,46,85,5,3,2,5,7,noballs,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
44,Mushfiqur Rahim,TS Chisoro,Anamul Haque,1,0,1,47,84,6,4,2,6,7,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
45,Anamul Haque,TS Chisoro,Mushfiqur Rahim,0,0,0,47,84,6,14,2,7,7,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
46,Mushfiqur Rahim,SC Williams,Anamul Haque,1,0,1,48,83,7,5,2,1,8,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
47,Anamul Haque,SC Williams,Mushfiqur Rahim,1,0,1,49,82,7,15,2,2,8,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
48,Mushfiqur Rahim,SC Williams,Anamul Haque,2,1,3,52,79,9,6,2,3,8,noballs,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
49,Mushfiqur Rahim,SC Williams,Anamul Haque,0,1,1,53,78,9,7,2,4,8,legbyes,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
50,Anamul Haque,SC Williams,Mushfiqur Rahim,0,0,0,53,78,7,16,2,5,8,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
51,Anamul Haque,SC Williams,Mushfiqur Rahim,4,0,4,57,74,11,17,2,6,8,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
52,Anamul Haque,SC Williams,Mushfiqur Rahim,2,0,2,59,72,13,18,2,7,8,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
53,Mushfiqur Rahim,AG Cremer,Anamul Haque,0,0,0,59,72,9,8,3,1,9,-,caught,Mushfiqur Rahim,SC Williams,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
54,Anamul Haque,AG Cremer,Sabbir Rahman,1,0,1,60,71,14,19,3,2,9,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
55,Sabbir Rahman,AG Cremer,Anamul Haque,1,0,1,61,70,1,1,3,3,9,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
56,Anamul Haque,AG Cremer,Sabbir Rahman,1,0,1,62,69,15,20,3,4,9,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
57,Sabbir Rahman,AG Cremer,Anamul Haque,1,0,1,63,68,2,2,3,5,9,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
58,Anamul Haque,AG Cremer,Sabbir Rahman,0,0,0,63,68,15,21,3,6,9,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
59,Sabbir Rahman,SC Williams,Anamul Haque,1,0,1,64,67,3,3,3,1,10,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
60,Anamul Haque,SC Williams,Sabbir Rahman,0,0,0,64,67,15,22,3,2,10,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
61,Anamul Haque,SC Williams,Sabbir Rahman,1,0,1,65,66,16,23,3,3,10,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
62,Sabbir Rahman,SC Williams,Anamul Haque,1,0,1,66,65,4,4,3,4,10,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
63,Anamul Haque,SC Williams,Sabbir Rahman,1,0,1,67,64,17,24,3,5,10,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
64,Sabbir Rahman,SC Williams,Anamul Haque,2,0,2,69,62,6,5,3,6,10,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
65,Anamul Haque,AG Cremer,Sabbir Rahman,1,0,1,70,61,18,25,3,1,11,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
66,Sabbir Rahman,AG Cremer,Anamul Haque,0,0,0,70,61,6,6,3,2,11,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
67,Sabbir Rahman,AG Cremer,Anamul Haque,4,0,4,74,57,10,7,3,3,11,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
68,Sabbir Rahman,AG Cremer,Anamul Haque,0,0,0,74,57,10,8,3,4,11,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
69,Sabbir Rahman,AG Cremer,Anamul Haque,1,0,1,75,56,11,9,3,5,11,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
70,Anamul Haque,AG Cremer,Sabbir Rahman,1,0,1,76,55,19,26,3,6,11,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
71,Anamul Haque,SC Williams,Sabbir Rahman,1,0,1,77,54,20,27,3,1,12,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
72,Sabbir Rahman,SC Williams,Anamul Haque,1,0,1,78,53,12,10,3,2,12,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
73,Anamul Haque,SC Williams,Sabbir Rahman,1,0,1,79,52,21,28,3,3,12,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
74,Sabbir Rahman,SC Williams,Anamul Haque,1,0,1,80,51,13,11,3,4,12,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
75,Anamul Haque,SC Williams,Sabbir Rahman,1,0,1,81,50,22,29,3,5,12,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
76,Sabbir Rahman,SC Williams,Anamul Haque,1,0,1,82,49,14,12,3,6,12,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
77,Sabbir Rahman,AG Cremer,Anamul Haque,1,0,1,83,48,15,13,3,1,13,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
78,Anamul Haque,AG Cremer,Sabbir Rahman,2,0,2,85,46,24,30,3,2,13,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
79,Anamul Haque,AG Cremer,Sabbir Rahman,1,0,1,86,45,25,31,3,3,13,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
80,Sabbir Rahman,AG Cremer,Anamul Haque,0,0,0,86,45,15,14,3,4,13,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
81,Sabbir Rahman,AG Cremer,Anamul Haque,1,0,1,87,44,16,15,3,5,13,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
82,Anamul Haque,AG Cremer,Sabbir Rahman,1,0,1,88,43,26,32,3,6,13,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
83,Anamul Haque,TS Chisoro,Sabbir Rahman,2,0,2,90,41,28,33,3,1,14,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
84,Anamul Haque,TS Chisoro,Sabbir Rahman,1,0,1,91,40,29,34,3,2,14,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
85,Sabbir Rahman,TS Chisoro,Anamul Haque,1,0,1,92,39,17,16,3,3,14,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
86,Anamul Haque,TS Chisoro,Sabbir Rahman,0,0,0,92,39,29,35,3,4,14,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
87,Anamul Haque,TS Chisoro,Sabbir Rahman,2,0,2,94,37,31,36,3,5,14,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
88,Anamul Haque,TS Chisoro,Sabbir Rahman,0,4,4,98,33,31,37,3,6,14,byes,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
89,Sabbir Rahman,AG Cremer,Anamul Haque,0,0,0,98,33,17,17,3,1,15,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
90,Sabbir Rahman,AG Cremer,Anamul Haque,0,0,0,98,33,17,18,4,2,15,-,lbw,Sabbir Rahman,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
91,Nasir Hossain,AG Cremer,Anamul Haque,1,0,1,99,32,1,1,4,3,15,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
92,Anamul Haque,AG Cremer,Nasir Hossain,0,0,0,99,32,31,38,4,4,15,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
93,Anamul Haque,AG Cremer,Nasir Hossain,2,0,2,101,30,33,39,4,5,15,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
94,Anamul Haque,AG Cremer,Nasir Hossain,0,1,1,102,29,33,40,4,6,15,wides,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
95,Anamul Haque,AG Cremer,Nasir Hossain,0,0,0,102,29,33,41,4,7,15,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
96,Nasir Hossain,TS Chisoro,Anamul Haque,1,0,1,103,28,2,2,4,1,16,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
97,Anamul Haque,TS Chisoro,Nasir Hossain,0,0,0,103,28,33,42,4,2,16,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
98,Anamul Haque,TS Chisoro,Nasir Hossain,4,0,4,107,24,37,43,4,3,16,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
99,Anamul Haque,TS Chisoro,Nasir Hossain,1,0,1,108,23,38,44,4,4,16,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
100,Nasir Hossain,TS Chisoro,Anamul Haque,1,0,1,109,22,3,3,4,5,16,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
101,Anamul Haque,TS Chisoro,Nasir Hossain,4,0,4,113,18,42,45,4,6,16,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
102,Nasir Hossain,T Panyangara,Anamul Haque,0,0,0,113,18,3,4,4,1,17,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
103,Nasir Hossain,T Panyangara,Anamul Haque,0,0,0,113,18,3,5,5,2,17,-,bowled,Nasir Hossain,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
104,Mahmudullah,T Panyangara,Anamul Haque,4,0,4,117,14,4,1,5,3,17,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
105,Mahmudullah,T Panyangara,Anamul Haque,0,0,0,117,14,4,2,5,4,17,-,0,,,bat,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-15,Zimbabwe,Bangladesh,Zimbabwe
