,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
37,Sohaib Maqsood,AU Rashid,Mohammad Rizwan,4,0,4,50,150,8,4,1,7,-,6,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
38,Mohammad Rizwan,CJ Jordan,Sohaib Maqsood,1,0,1,51,149,28,20,1,1,-,7,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
39,Sohaib Maqsood,CJ Jordan,Mohammad Rizwan,1,0,1,52,148,9,5,1,2,-,7,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
40,Mohammad Rizwan,CJ Jordan,Sohaib Maqsood,1,0,1,53,147,29,21,1,3,-,7,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
41,Sohaib Maqsood,CJ Jordan,Mohammad Rizwan,1,0,1,54,146,10,6,1,4,-,7,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
42,Mohammad Rizwan,CJ Jordan,Sohaib Maqsood,1,0,1,55,145,30,22,1,5,-,7,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
43,Sohaib Maqsood,CJ Jordan,Mohammad Rizwan,1,0,1,56,144,11,7,1,6,-,7,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
44,Sohaib Maqsood,LS Livingstone,Mohammad Rizwan,1,0,1,57,143,12,8,1,1,-,8,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
45,Mohammad Rizwan,LS Livingstone,Sohaib Maqsood,1,0,1,58,142,31,23,1,2,-,8,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
46,Sohaib Maqsood,LS Livingstone,Mohammad Rizwan,0,4,4,62,138,12,9,1,3,byes,8,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
47,Sohaib Maqsood,LS Livingstone,Mohammad Rizwan,0,0,0,62,138,12,10,1,4,-,8,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
48,Sohaib Maqsood,LS Livingstone,Mohammad Rizwan,1,0,1,63,137,13,11,1,5,-,8,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
49,Mohammad Rizwan,LS Livingstone,Sohaib Maqsood,4,0,4,67,133,35,24,1,6,-,8,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
50,Sohaib Maqsood,AU Rashid,Mohammad Rizwan,0,0,0,67,133,13,12,2,1,-,9,caught,Sohaib Maqsood,JJ Roy,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
51,Mohammad Hafeez,AU Rashid,Mohammad Rizwan,1,0,1,68,132,1,1,2,2,-,9,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
52,Mohammad Rizwan,AU Rashid,Mohammad Hafeez,1,0,1,69,131,36,25,2,3,-,9,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
53,Mohammad Hafeez,AU Rashid,Mohammad Rizwan,0,0,0,69,131,1,2,3,4,-,9,caught,Mohammad Hafeez,JM Bairstow,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
54,Fakhar Zaman,AU Rashid,Mohammad Rizwan,0,0,0,69,131,0,1,3,5,-,9,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
55,Fakhar Zaman,AU Rashid,Mohammad Rizwan,0,0,0,69,131,0,2,3,6,-,9,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
56,Mohammad Rizwan,MM Ali,Fakhar Zaman,0,0,0,69,131,36,26,3,1,-,10,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
57,Mohammad Rizwan,MM Ali,Fakhar Zaman,2,0,2,71,129,38,27,3,2,-,10,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
58,Mohammad Rizwan,MM Ali,Fakhar Zaman,1,0,1,72,128,39,28,3,3,-,10,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
59,Fakhar Zaman,MM Ali,Mohammad Rizwan,0,0,0,72,128,0,3,3,4,-,10,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
60,Fakhar Zaman,MM Ali,Mohammad Rizwan,0,0,0,72,128,0,4,3,5,-,10,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
61,Fakhar Zaman,MM Ali,Mohammad Rizwan,1,0,1,73,127,1,5,3,6,-,10,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
62,Fakhar Zaman,AU Rashid,Mohammad Rizwan,4,0,4,77,123,5,6,3,1,-,11,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
63,Fakhar Zaman,AU Rashid,Mohammad Rizwan,0,0,0,77,123,5,7,3,2,-,11,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
64,Fakhar Zaman,AU Rashid,Mohammad Rizwan,6,0,6,83,117,11,8,3,3,-,11,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
65,Fakhar Zaman,AU Rashid,Mohammad Rizwan,1,0,1,84,116,12,9,3,4,-,11,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
66,Mohammad Rizwan,AU Rashid,Fakhar Zaman,1,0,1,85,115,40,29,3,5,-,11,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
67,Fakhar Zaman,AU Rashid,Mohammad Rizwan,2,0,2,87,113,14,10,3,6,-,11,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
68,Mohammad Rizwan,MM Ali,Fakhar Zaman,1,0,1,88,112,41,30,3,1,-,12,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
69,Fakhar Zaman,MM Ali,Mohammad Rizwan,0,0,0,88,112,14,11,3,2,-,12,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
70,Fakhar Zaman,MM Ali,Mohammad Rizwan,1,0,1,89,111,15,12,3,3,-,12,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
71,Mohammad Rizwan,MM Ali,Fakhar Zaman,1,0,1,90,110,42,31,3,4,-,12,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
72,Fakhar Zaman,MM Ali,Mohammad Rizwan,1,0,1,91,109,16,13,3,5,-,12,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
73,Mohammad Rizwan,MM Ali,Fakhar Zaman,1,0,1,92,108,43,32,3,6,-,12,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
74,Mohammad Rizwan,LS Livingstone,Fakhar Zaman,4,0,4,96,104,47,33,3,1,-,13,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
75,Mohammad Rizwan,LS Livingstone,Fakhar Zaman,1,0,1,97,103,48,34,3,2,-,13,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
76,Fakhar Zaman,LS Livingstone,Mohammad Rizwan,2,0,2,99,101,18,14,3,3,-,13,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
77,Fakhar Zaman,LS Livingstone,Mohammad Rizwan,1,0,1,100,100,19,15,3,4,-,13,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
78,Mohammad Rizwan,LS Livingstone,Fakhar Zaman,0,0,0,100,100,48,35,3,5,-,13,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
79,Mohammad Rizwan,LS Livingstone,Fakhar Zaman,1,0,1,101,99,49,36,3,6,-,13,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
80,Mohammad Rizwan,MM Ali,Fakhar Zaman,0,0,0,101,99,49,37,3,1,-,14,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
81,Mohammad Rizwan,MM Ali,Fakhar Zaman,1,0,1,102,98,50,38,3,2,-,14,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
82,Fakhar Zaman,MM Ali,Mohammad Rizwan,2,0,2,104,96,21,16,3,3,-,14,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
83,Fakhar Zaman,MM Ali,Mohammad Rizwan,1,0,1,105,95,22,17,3,4,-,14,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
84,Mohammad Rizwan,MM Ali,Fakhar Zaman,2,0,2,107,93,52,39,3,5,-,14,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
85,Mohammad Rizwan,MM Ali,Fakhar Zaman,1,0,1,108,92,53,40,3,6,-,14,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
86,Mohammad Rizwan,LS Livingstone,Fakhar Zaman,0,0,0,108,92,53,41,3,1,-,15,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
87,Mohammad Rizwan,LS Livingstone,Fakhar Zaman,1,0,1,109,91,54,42,3,2,-,15,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
88,Fakhar Zaman,LS Livingstone,Mohammad Rizwan,1,0,1,110,90,23,18,3,3,-,15,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
89,Mohammad Rizwan,LS Livingstone,Fakhar Zaman,1,0,1,111,89,55,43,3,4,-,15,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
90,Fakhar Zaman,LS Livingstone,Mohammad Rizwan,1,0,1,112,88,24,19,3,5,-,15,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
91,Mohammad Rizwan,LS Livingstone,Fakhar Zaman,1,0,1,113,87,56,44,3,6,-,15,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
92,Mohammad Rizwan,MM Ali,Fakhar Zaman,1,0,1,114,86,57,45,3,1,-,16,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
93,Fakhar Zaman,MM Ali,Mohammad Rizwan,0,0,0,114,86,24,20,4,2,-,16,lbw,Fakhar Zaman,,"{'by': 'England', 'umpire': 'AG Wharf', 'batter': 'Fakhar Zaman', 'decision': 'upheld'}",bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
94,Shadab Khan,MM Ali,Mohammad Rizwan,0,0,0,114,86,0,1,4,3,-,16,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
95,Shadab Khan,MM Ali,Mohammad Rizwan,1,0,1,115,85,1,2,4,4,-,16,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
96,Mohammad Rizwan,MM Ali,Shadab Khan,0,0,0,115,85,57,46,4,5,-,16,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
97,Mohammad Rizwan,MM Ali,Shadab Khan,1,0,1,116,84,58,47,4,6,-,16,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
98,Mohammad Rizwan,AU Rashid,Shadab Khan,6,0,6,122,78,64,48,4,1,-,17,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
99,Mohammad Rizwan,AU Rashid,Shadab Khan,1,0,1,123,77,65,49,4,2,-,17,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
100,Shadab Khan,AU Rashid,Mohammad Rizwan,1,0,1,124,76,2,3,4,3,-,17,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
101,Mohammad Rizwan,AU Rashid,Shadab Khan,1,0,1,125,75,66,50,4,4,-,17,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
102,Shadab Khan,AU Rashid,Mohammad Rizwan,0,0,0,125,75,2,4,4,5,-,17,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
103,Shadab Khan,AU Rashid,Mohammad Rizwan,0,0,0,125,75,2,5,5,6,-,17,caught,Shadab Khan,LS Livingstone,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
104,Imad Wasim,CJ Jordan,Mohammad Rizwan,1,0,1,126,74,1,1,5,1,-,18,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
105,Mohammad Rizwan,CJ Jordan,Imad Wasim,1,0,1,127,73,67,51,5,2,-,18,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
106,Imad Wasim,CJ Jordan,Mohammad Rizwan,2,0,2,129,71,3,2,6,3,-,18,run out,Imad Wasim,JM Bairstow;CJ Jordan,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
107,Mohammad Rizwan,CJ Jordan,Hasan Ali,2,0,2,131,69,69,52,6,4,-,18,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
108,Mohammad Rizwan,CJ Jordan,Hasan Ali,4,0,4,135,65,73,53,6,5,-,18,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
109,Mohammad Rizwan,CJ Jordan,Hasan Ali,0,0,0,135,65,73,54,6,6,-,18,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
110,Hasan Ali,S Mahmood,Mohammad Rizwan,0,0,0,135,65,0,1,6,1,-,19,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
111,Hasan Ali,S Mahmood,Mohammad Rizwan,6,0,6,141,59,6,2,6,2,-,19,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
112,Hasan Ali,S Mahmood,Mohammad Rizwan,1,0,1,142,58,7,3,6,3,-,19,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
113,Mohammad Rizwan,S Mahmood,Hasan Ali,0,1,1,143,57,73,55,6,4,wides,19,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
114,Mohammad Rizwan,S Mahmood,Hasan Ali,1,0,1,144,56,74,56,6,5,-,19,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
115,Hasan Ali,S Mahmood,Mohammad Rizwan,4,0,4,148,52,11,4,6,6,-,19,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
116,Hasan Ali,S Mahmood,Mohammad Rizwan,1,0,1,149,51,12,5,6,7,-,19,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
117,Hasan Ali,CJ Jordan,Mohammad Rizwan,0,0,0,149,51,12,6,6,1,-,20,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
118,Hasan Ali,CJ Jordan,Mohammad Rizwan,2,0,2,151,49,14,7,6,2,-,20,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
119,Hasan Ali,CJ Jordan,Mohammad Rizwan,0,0,0,151,49,14,8,6,3,-,20,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
120,Hasan Ali,CJ Jordan,Mohammad Rizwan,1,0,1,152,48,15,9,6,4,-,20,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
121,Mohammad Rizwan,CJ Jordan,Hasan Ali,0,0,0,152,48,74,57,6,5,-,20,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
122,Mohammad Rizwan,CJ Jordan,Hasan Ali,2,0,2,154,46,76,58,6,6,-,20,0,,,,bat,Pakistan,1,"Old Trafford, Manchester",2021,07,Pakistan_England_2021-07-20,England,Pakistan,England
